name,memberCity,memberCounry,MemberGender,memberAge,CitiesVisited,Countriesvisited,memberDescription,Activitiy,Type,ownerdesc,rating,review
Missmjtb,,,,,"['shanghai', 'guangzhou', 'chengdu', 'hong kong', 'sydney', 'kamala', 'macau', 'patong', 'queenstown', 'chuo', 'foshan', 'hamilton']","[' china', ' australia', ' thailand', ' new zealand', ' japan']",[],"The Backstreet Guides - Day Tours, Shinagawa", Tours,"

Owner description: Want to see the real Tokyo and Kyoto? Then hire one of our private tour guides or join one of our group tours. Friendly, personable and passionate local guides and custom designed itineraries from local experts who really care. Be a part of Tokyo or Kyoto, not just a tourist. 
",5 of 5 stars,"
My husband and I took the Absolutely Tokyo tour with Miwa. She was a fantastic guide who provided a lot of insight into Tokyo life, and Japanese culture. Miwa pointed out so many things we would have otherwise missed and provided a lot of background and context to the sights we saw.
We only had a couple of days to...


More 


"
hmb62,Barnstable,Massachusetts,,,"['bangkok', 'providence', ' ri', 'shinagawa']","[' thailand', ' usa', ' japan']",[],"The Backstreet Guides - Day Tours, Shinagawa", Tours,"

Owner description: Want to see the real Tokyo and Kyoto? Then hire one of our private tour guides or join one of our group tours. Friendly, personable and passionate local guides and custom designed itineraries from local experts who really care. Be a part of Tokyo or Kyoto, not just a tourist. 
",5 of 5 stars,"
I highly recommend The Backstreet Guide tour, we had a fun filled day with the wonderful Mikiko. We maximized our brief stay with having a private tour. We never could have done or seen everything on our own, plus we would have missed some of our favorite sites and purchases. Like a sushi knife from the famous knife makers at...


More 


"
LizGsanfrancisco,Richmond,California,,,['shinagawa'],[' japan'],[],"The Backstreet Guides - Day Tours, Shinagawa", Tours,"

Owner description: Want to see the real Tokyo and Kyoto? Then hire one of our private tour guides or join one of our group tours. Friendly, personable and passionate local guides and custom designed itineraries from local experts who really care. Be a part of Tokyo or Kyoto, not just a tourist. 
",5 of 5 stars,"
Had a great tour with our guide Rei she was so knowledgeable..if you get the opportunity to do The Night Out it is so worth it
"
Hinton55,Manchester,United Kingdom, female , 35-49 ,"['newby wiske', 'oakmere', 'paris', 'shinagawa', 'shipton oliffe', 'stsaviour', 'whitby', 'harlow', 'windermere']","[' uk', ' france', ' japan']",[],"The Backstreet Guides - Day Tours, Shinagawa", Tours,"

Owner description: Want to see the real Tokyo and Kyoto? Then hire one of our private tour guides or join one of our group tours. Friendly, personable and passionate local guides and custom designed itineraries from local experts who really care. Be a part of Tokyo or Kyoto, not just a tourist. 
",5 of 5 stars,"
We only had 2 days in Tokyo and did not want to waste time trying to find our way around so we decided to book 2 private tours with Backstreet guides (4 people in our group). The first was as day tour with Mikiko which was great as she whisked us around the city and sights with ease, the second...


More 


"
Georgekorn,Adelade,Adelade,,,"['minato', 'taito']",[' japan'],[],"Cooking School YUKA MAZDA, Minato", Experience Japanese life in Tokyo!! Lets cook Japanese traditional food inside of a Japanese home! Here is the opportunity to cook several tantalizing Japanese dishes including,"

Owner description: Experience Japanese life in Tokyo!! Lets cook Japanese traditional food inside of a Japanese home! Here is the opportunity to cook several tantalizing Japanese dishes including: Sushi, Tempura, Yakitori and the delicious Kobe beef dish called Nikujyaga. This class is fun for all ages, it's very affordable and located in the heart of Tokyo. 
",5 of 5 stars,"
Yuka provides a sushi education experience that is affordable, informative and fun. She is a very generous and welcoming person and makes you feel comfortable immediately in her home. This was the perfect introduction to sushi making, the skills I have learnt will now get me off the ground I make sushi. I recommend this class to everyone. Origato goizamus...


More 


"
venese,Tokyo,Japan,,,"['tokyo', 'hong kong', 'seoul', 'singapore', 'sydney']","[' japan', ' china', ' south korea', ' singapore', ' australia']",[],"Tokyo Pub Crawl, Tokyo"," Join Tokyo's largest and longest running nightlife tour for an evening you won't forget! We'll take you off the tourist trail and into the party, visiting at least 3 different bars/clubs. Expect drink discounts all night, free shots at each bar, and a dynamic crowd of awesome people. A great way to kick off the evening without breaking the bank, meet some people, and make some memories.","

Owner description: Join Tokyo's largest and longest running nightlife tour for an evening you won't forget! We'll take you off the tourist trail and into the party, visiting at least 3 different bars/clubs. Expect drink discounts all night, free shots at each bar, and a dynamic crowd of awesome people. A great way to kick off the evening without breaking the bank, meet some people, and make some memories. 
",5 of 5 stars,"
I first got introduced to pub crawl a few months ago and immediately fell in love with it! Pub Crawl is an awesome way to meet new people and make friends. There are a lot of locals, foreigners as well as tourists. The huge variety of people there make the conversations extra interesting. Everyone's super friendly and easy to talk...


More 


"
Julien_H946,Tokyo,Japan,,,['tokyo'],[' japan'],[],"Tokyo Pub Crawl, Tokyo"," Join Tokyo's largest and longest running nightlife tour for an evening you won't forget! We'll take you off the tourist trail and into the party, visiting at least 3 different bars/clubs. Expect drink discounts all night, free shots at each bar, and a dynamic crowd of awesome people. A great way to kick off the evening without breaking the bank, meet some people, and make some memories.","

Owner description: Join Tokyo's largest and longest running nightlife tour for an evening you won't forget! We'll take you off the tourist trail and into the party, visiting at least 3 different bars/clubs. Expect drink discounts all night, free shots at each bar, and a dynamic crowd of awesome people. A great way to kick off the evening without breaking the bank, meet some people, and make some memories. 
",5 of 5 stars,"
Just the best spot to be in Tokyo if you want to enjoy meeting people from all coutries , be drunk and just have so much fun .
Every kind of personality are welcome.
If you are alone , just come and meet some friends , if you already have friends bring them!
Every time have good time in T.P.C!
"
Avimond,Essendon,Australia, female , 50-64 ,"['melbourne', 'hakone-machi', 'essendon', 'rome', 'shinagawa', 'shinjuku', 'urayasu', 'adelaide', 'anaheim', ' ca', 'beverly hills', ' ca', 'brisbane', 'cairns']","[' australia', ' japan', ' italy', ' usa']",[],"The Backstreet Guides - Day Tours, Shinagawa", Tours,"

Owner description: Want to see the real Tokyo and Kyoto? Then hire one of our private tour guides or join one of our group tours. Friendly, personable and passionate local guides and custom designed itineraries from local experts who really care. Be a part of Tokyo or Kyoto, not just a tourist. 
",5 of 5 stars,"
We had only a week in Japan, five days in Tokyo. Having a half day tour with Rie and full day with Mikiko gave us the opportunity to see so much we would not have seen if we were on our own.
"
Pianist18,West Palm Beach,Florida,,,"['arlington', ' va', 'asheville', ' nc', 'athens', 'moscow', 'amsterdam', 'antwerp', 'bruges', 'george town', 'kyoto', 'palm beach gardens', ' fl', 'shinagawa', 'singapore']","[' usa', ' greece', ' russia', ' the netherlands', ' belgium', ' malaysia', ' japan', ' singapore']",[],"The Backstreet Guides - Day Tours, Shinagawa", Tours,"

Owner description: Want to see the real Tokyo and Kyoto? Then hire one of our private tour guides or join one of our group tours. Friendly, personable and passionate local guides and custom designed itineraries from local experts who really care. Be a part of Tokyo or Kyoto, not just a tourist. 
",5 of 5 stars,"
Miwa is a fantastic guide and she made our day in Tokyo absolutely fantastic.
We absolutely loved our tour and seeing all of the amazing sights in Tokyo.
Highly recommend.
"
lauderdaletraveler,South Florida,South Florida, male , 50-64 ,"['bangkok', 'siem reap', 'hanoi', 'ho chi minh city', 'chiang mai', 'chiyoda', 'da nang', 'new york city', ' ny', 'park city', ' ut', 'brooklyn', ' ny', 'hoi an', 'kyoto']","[' thailand', ' cambodia', ' vietnam', ' japan', ' usa']","[""Married 32 years, we're well-travelled and loved it! ""]","The Backstreet Guides - Day Tours, Shinagawa", Tours,"

Owner description: Want to see the real Tokyo and Kyoto? Then hire one of our private tour guides or join one of our group tours. Friendly, personable and passionate local guides and custom designed itineraries from local experts who really care. Be a part of Tokyo or Kyoto, not just a tourist. 
",5 of 5 stars,"
Found on TripAdvisor, Backstreet Guides delivered! We pre-arranged private tours on-line 3 months in advance, for 2 1/2 days in Tokyo. Guides Rie and Miwa were on-time, pleasant, fun, and entertaining. Extremely worthwhile for the first time visitor to Tokyo. Thanks to Owen for his suggestions and help planning the itinerary.
"
RazzTazz23,USA,USA, male , 25-34 ,"['buenos aires', 'new york city', ' ny', 'cape town central', 'florence', 'franschhoek', 'montagu', 'wailea', ' hi', 'stellenbosch', 'jerusalem', 'las vegas', ' nv', 'megeve', 'paris']","[' argentina', ' usa', ' south africa', ' italy', ' israel', ' france']",[],"The Backstreet Guides - Day Tours, Shinagawa", Tours,"

Owner description: Want to see the real Tokyo and Kyoto? Then hire one of our private tour guides or join one of our group tours. Friendly, personable and passionate local guides and custom designed itineraries from local experts who really care. Be a part of Tokyo or Kyoto, not just a tourist. 
",5 of 5 stars,"
We hires Backstreet Guides for a private all-day tour. We mapped out a general plan with the owner of the company and they were very responsive. As planned, Miwa, our guide was at our hotel first thing in the morning. We explored the fish market and other areas of the town, eating our way through Tokyo. Miwa's English was great...


More 


"
Anitapaul15,London,United Kingdom, female , 35-49 ,"['barcelona', 'minato', 'perugia', 'london']","[' spain', ' japan', ' italy', ' uk']",[],"Cooking School YUKA MAZDA, Minato", Experience Japanese life in Tokyo!! Lets cook Japanese traditional food inside of a Japanese home! Here is the opportunity to cook several tantalizing Japanese dishes including,"

Owner description: Experience Japanese life in Tokyo!! Lets cook Japanese traditional food inside of a Japanese home! Here is the opportunity to cook several tantalizing Japanese dishes including: Sushi, Tempura, Yakitori and the delicious Kobe beef dish called Nikujyaga. This class is fun for all ages, it's very affordable and located in the heart of Tokyo. 
",5 of 5 stars,"
I had an amazing, relaxed time with Yuka. I knew I would have a few hours to while away before I could check in to my hotel, so I decided to book the cooking class at the last minute. Not only did Yuka teach me some amazing ways to make yakitori and sushi, but she was also so friendly, making...


More 


"
roberto051965,Cantu,Italy,,,['minato'],"['cappadocia', ' japan']",[],"Cooking School YUKA MAZDA, Minato", Experience Japanese life in Tokyo!! Lets cook Japanese traditional food inside of a Japanese home! Here is the opportunity to cook several tantalizing Japanese dishes including,"

Owner description: Experience Japanese life in Tokyo!! Lets cook Japanese traditional food inside of a Japanese home! Here is the opportunity to cook several tantalizing Japanese dishes including: Sushi, Tempura, Yakitori and the delicious Kobe beef dish called Nikujyaga. This class is fun for all ages, it's very affordable and located in the heart of Tokyo. 
",5 of 5 stars,
MIZUKIU,Tokyo,Japan,,,['minato'],[' japan'],[],"Cooking School YUKA MAZDA, Minato", Experience Japanese life in Tokyo!! Lets cook Japanese traditional food inside of a Japanese home! Here is the opportunity to cook several tantalizing Japanese dishes including,"

Owner description: Experience Japanese life in Tokyo!! Lets cook Japanese traditional food inside of a Japanese home! Here is the opportunity to cook several tantalizing Japanese dishes including: Sushi, Tempura, Yakitori and the delicious Kobe beef dish called Nikujyaga. This class is fun for all ages, it's very affordable and located in the heart of Tokyo. 
",5 of 5 stars,"
Yuka was marvelous!! I had an excellent experience learning to cook with Yuka. I really enjoyed my experience. I would really like to recommend this class to everyone. We were able to get really fresh raw fish which was amazingly delicious, we all especially loved the raw prawns. I also found out that the freshly grated wasabi wasnt as hot...


More 


"
mistahr,Shanghai,China,,,['minato'],[' japan'],[],"Cooking School YUKA MAZDA, Minato", Experience Japanese life in Tokyo!! Lets cook Japanese traditional food inside of a Japanese home! Here is the opportunity to cook several tantalizing Japanese dishes including,"

Owner description: Experience Japanese life in Tokyo!! Lets cook Japanese traditional food inside of a Japanese home! Here is the opportunity to cook several tantalizing Japanese dishes including: Sushi, Tempura, Yakitori and the delicious Kobe beef dish called Nikujyaga. This class is fun for all ages, it's very affordable and located in the heart of Tokyo. 
",5 of 5 stars,"
Yuka was a terrific host and instructor who speaks very good and clear English. She printed a custom menu for me and showed me how to cook everything. She had also kindly prepared the table already with drinks including plum wine and 2 types of green tea. Yuka is a friendly person that knows when to help students and when...


More 


"
Pinkyuka,Tokyo,Japan,,,['tokyo'],[' japan'],[],"Tokyo Pub Crawl, Tokyo"," Join Tokyo's largest and longest running nightlife tour for an evening you won't forget! We'll take you off the tourist trail and into the party, visiting at least 3 different bars/clubs. Expect drink discounts all night, free shots at each bar, and a dynamic crowd of awesome people. A great way to kick off the evening without breaking the bank, meet some people, and make some memories.","

Owner description: Join Tokyo's largest and longest running nightlife tour for an evening you won't forget! We'll take you off the tourist trail and into the party, visiting at least 3 different bars/clubs. Expect drink discounts all night, free shots at each bar, and a dynamic crowd of awesome people. A great way to kick off the evening without breaking the bank, meet some people, and make some memories. 
",5 of 5 stars,"
I loved this party cuz i could meet people from everywhere in the world! It was very friendly atmosphere that i ended up making lots of new friends even tho i went there alone! Japanese people are also pretty international at this party so they understand English as well. And they give us a good deal for drinks at every...


More 


"
wmenchaca,Tokyo,Japan,,,"['tokyo', 'cancun', 'glasgow', 'goleta', ' ca', 'honolulu', ' hi', 'kailua', ' hi', 'las vegas', ' nv', 'london', 'long beach', ' ca', 'los angeles', ' ca', 'madrid', 'maui', ' hi']","[' japan', ' mexico', ' uk', ' usa', ' spain']",[],"Tokyo Pub Crawl, Tokyo"," Join Tokyo's largest and longest running nightlife tour for an evening you won't forget! We'll take you off the tourist trail and into the party, visiting at least 3 different bars/clubs. Expect drink discounts all night, free shots at each bar, and a dynamic crowd of awesome people. A great way to kick off the evening without breaking the bank, meet some people, and make some memories.","

Owner description: Join Tokyo's largest and longest running nightlife tour for an evening you won't forget! We'll take you off the tourist trail and into the party, visiting at least 3 different bars/clubs. Expect drink discounts all night, free shots at each bar, and a dynamic crowd of awesome people. A great way to kick off the evening without breaking the bank, meet some people, and make some memories. 
",5 of 5 stars,"
I've been to Tokyo Pub Crawl many times and although there is always a huge crowd everyone is extremely friendly and approachable. The management in charge of the event prides themselves on calling everyone a member of the family which is really true.
There is many people from the event who are just visiting for the week or on business,...


More 


"
homerun183,Santa Monica,California, male , 65+ ,"['santa monica', ' ca', 'nantucket', ' ma', 'los angeles', ' ca', 'paris', 'london', 'new york city', ' ny', 'beijing', 'florence', 'rome', 'barcelona', 'washington dc', ' dc', 'san francisco', ' ca']","[' usa', ' france', ' uk', ' china', ' italy', ' spain']","['We travel overseas all the time, Asia, Europe, South America. We take many cruises and like new travel, locations, where we can explore and learn local culture. Summer 2013 we enjoyed Croatia, Montenegro and Italy. We are currently are looking at a river cruise on 2014 or 2015. Now in China and Japan second year in a row an the countries have so much to offer. signs, food, people and culture. ']","The Backstreet Guides - Day Tours, Shinagawa", Tours,"

Owner description: Want to see the real Tokyo and Kyoto? Then hire one of our private tour guides or join one of our group tours. Friendly, personable and passionate local guides and custom designed itineraries from local experts who really care. Be a part of Tokyo or Kyoto, not just a tourist. 
",5 of 5 stars,"
We had researched private guides on Tripadvisor and found Backstreet with many positive comments. We booked way in advance and our trip stated meeting Rie, a very professional and lively person. She immediately was abel to relate and ""friend"" our teen granddaughter who is 13, and they decided to do sightseeing, shopping and lunches.
We started walking from our hotel...


More 


"
Redmango43,Ojai,California, female , 50-64 ,"['cusco', 'chicago', ' il', 'puerto maldonado', 'santa barbara', ' ca', 'shinagawa', 'tortuguero', 'arlington', ' va', 'arusha', 'beijing', 'carmignano', 'chikuma', 'chiyoda']","[' peru', ' usa', ' japan', ' costa rica', ' tanzania', ' china', ' italy']",['Serious travel junky.. to the extent that I am getting my credentials to be a professional tour guide. I travel a fair amount for business in the US and all over the world whenever I can scrape together enough time and money. '],"The Backstreet Guides - Day Tours, Shinagawa", Tours,"

Owner description: Want to see the real Tokyo and Kyoto? Then hire one of our private tour guides or join one of our group tours. Friendly, personable and passionate local guides and custom designed itineraries from local experts who really care. Be a part of Tokyo or Kyoto, not just a tourist. 
",5 of 5 stars,"
My husband and I needed to make the most of our 10 day trip to Japan, and with only 3 nights in Tokyo, we knew we had to get it right. Tokyo is crazy and having a tour takes a lot of the stress out (it's vacation after all). The day after our arrival, we did a half day private...


More 


"
JAHS28,London,United Kingdom,,,"['new york city', ' ny', 'london', 'miami beach', ' fl', 'anissaras', 'belle mare', 'buckhurst hill', 'farnborough', 'grange-over-sands', 'madonna di campiglio', 'miami', ' fl', 'shinagawa', 'bowness-on-windermere']","[' usa', ' uk', ' greece', ' africa', ' italy', ' japan']",[],"The Backstreet Guides - Day Tours, Shinagawa", Tours,"

Owner description: Want to see the real Tokyo and Kyoto? Then hire one of our private tour guides or join one of our group tours. Friendly, personable and passionate local guides and custom designed itineraries from local experts who really care. Be a part of Tokyo or Kyoto, not just a tourist. 
",5 of 5 stars,"
We've just got back to our hotel after a very successful night trip in Tokyo. Our tour guide, Mikiko was fantastic & arrived promptly at our hotel. We set off on the subway for our first stop in Harajuku, where we had a delicious dinner at a gyoza restaurant. We had specially asked for gyoza rather than yakitori and we...


More 


"
HilaryBethNZ,,,,,"['auckland', 'suzhou', 'shinagawa']","[' new zealand', ' china', ' japan']",[],"The Backstreet Guides - Day Tours, Shinagawa", Tours,"

Owner description: Want to see the real Tokyo and Kyoto? Then hire one of our private tour guides or join one of our group tours. Friendly, personable and passionate local guides and custom designed itineraries from local experts who really care. Be a part of Tokyo or Kyoto, not just a tourist. 
",5 of 5 stars,"
During a recent trip to Europe, my husband and I had a 2 night stay in Tokyo. As opposed to us trying to navigate Tokyo and only skimming the surface of the city, we decided to book a private tour with The Backstreet Guides. We were not disappointed!
Communication was excellent. I threw some ideas to the company prior to...


More 


"
phughes923,Hobart,Australia,,,"['paris', 'nice', 'shinagawa']","[' france', ' japan']",[],"The Backstreet Guides - Day Tours, Shinagawa", Tours,"

Owner description: Want to see the real Tokyo and Kyoto? Then hire one of our private tour guides or join one of our group tours. Friendly, personable and passionate local guides and custom designed itineraries from local experts who really care. Be a part of Tokyo or Kyoto, not just a tourist. 
",5 of 5 stars,"
My partner and I recently had a wonderful day tour with The Backstreet Guides. From the booking arrangements with Owen to the actual day, the company was responsive and helpful with suggestions for our trip. Our guide, Mikiko met us at our hotel and we toured the Fish Markets, temples and the Imperial Gardens. Our most enjoyable moment was walking...


More 


"
LGKnature,Langkawi,Malaysia, female , 35-49 ,"['george town', 'vientiane', 'luang prabang', 'hanoi', 'kuala lumpur', 'ubud', 'auckland', 'rotorua', 'sanur', 'ao nang', 'barcelona', 'batu ferringhi']","[' malaysia', ' laos', ' vietnam', ' indonesia', ' new zealand', ' thailand', ' spain']",[],"The Backstreet Guides - Day Tours, Shinagawa", Tours,"

Owner description: Want to see the real Tokyo and Kyoto? Then hire one of our private tour guides or join one of our group tours. Friendly, personable and passionate local guides and custom designed itineraries from local experts who really care. Be a part of Tokyo or Kyoto, not just a tourist. 
",3 of 5 stars,"
We took the evening trip and it was only 4 persons in total which was great. We started with a dinner where we got some tasty grilled chicken and vegetables before we started walking. We covered several small streets in one of the busiest areas of Tokyo. Guide Mikko explained many things about the culture, habits of Japan and about...


More 


"
Alian-BNE,Brisbane,Australia, male , 50-64 ,"['hanoi', 'chiang mai', 'shinagawa']","[' vietnam', ' thailand', ' japan']",[],"The Backstreet Guides - Day Tours, Shinagawa", Tours,"

Owner description: Want to see the real Tokyo and Kyoto? Then hire one of our private tour guides or join one of our group tours. Friendly, personable and passionate local guides and custom designed itineraries from local experts who really care. Be a part of Tokyo or Kyoto, not just a tourist. 
",5 of 5 stars,"
Our sincere thanks to Miwa for an unforgettable day. It was the ideal balance of sights, and the background of the Japanese culture. I would highly recommend her skills and knowledge, and your company's service, to other travellers.
We enjoyed our trip to Japan so much that we are already looking forward to a future visit.
"
Loznger89,Perth,Perth, female , 18-24 ,"['exmouth', 'nusa lembongan', 'seminyak', 'ho chi minh city', 'shinjuku', 'gili trawangan', 'melbourne', 'hoi an', 'bali', 'carnarvon', 'fitzroy', 'gili air']","[' australia', ' indonesia', ' vietnam', ' japan']",[],"The Backstreet Guides - Day Tours, Shinagawa", Tours,"

Owner description: Want to see the real Tokyo and Kyoto? Then hire one of our private tour guides or join one of our group tours. Friendly, personable and passionate local guides and custom designed itineraries from local experts who really care. Be a part of Tokyo or Kyoto, not just a tourist. 
",5 of 5 stars,"
Myself and two friends did the day tour with backstreet guides in February and I highly recommend their tour as our guide was fantastic, she had so much knowledge and when we wanted to look at particular things or asked for recommendations she was more than happy to help us. The whole day was great we tried many different types...


More 


"
isbituin,,,,,['tokyo'],[' japan'],[],"Tokyo Pub Crawl, Tokyo"," Join Tokyo's largest and longest running nightlife tour for an evening you won't forget! We'll take you off the tourist trail and into the party, visiting at least 3 different bars/clubs. Expect drink discounts all night, free shots at each bar, and a dynamic crowd of awesome people. A great way to kick off the evening without breaking the bank, meet some people, and make some memories.","

Owner description: Join Tokyo's largest and longest running nightlife tour for an evening you won't forget! We'll take you off the tourist trail and into the party, visiting at least 3 different bars/clubs. Expect drink discounts all night, free shots at each bar, and a dynamic crowd of awesome people. A great way to kick off the evening without breaking the bank, meet some people, and make some memories. 
",5 of 5 stars,"
The Tokyo Pub Crawl has been fun every time I join the event. Everyone who joins comes wanting to meet new friends or just hang out. The organizers are very free spirited and make sure you are taken care of. Also you get to see a lot of Tokyo's night life in the process. When you join you'll meet a...


More 


"
nachan73,,,,,['tokyo'],[' japan'],[],"Tokyo Pub Crawl, Tokyo"," Join Tokyo's largest and longest running nightlife tour for an evening you won't forget! We'll take you off the tourist trail and into the party, visiting at least 3 different bars/clubs. Expect drink discounts all night, free shots at each bar, and a dynamic crowd of awesome people. A great way to kick off the evening without breaking the bank, meet some people, and make some memories.","

Owner description: Join Tokyo's largest and longest running nightlife tour for an evening you won't forget! We'll take you off the tourist trail and into the party, visiting at least 3 different bars/clubs. Expect drink discounts all night, free shots at each bar, and a dynamic crowd of awesome people. A great way to kick off the evening without breaking the bank, meet some people, and make some memories. 
",5 of 5 stars,
annalouise4759,Adelaide,Australia, female , 50-64 ,"['sydney', 'agra', 'seminyak', 'ubud', 'adelaide', 'jaipur', 'niseko-cho', 'bryce', ' ut', 'dardilly', 'hong kong', 'kerobokan']","[' australia', ' india', ' indonesia', ' japan', ' usa', ' france', 'gianyar', ' china']",[],"The Backstreet Guides - Day Tours, Shinagawa", Tours,"

Owner description: Want to see the real Tokyo and Kyoto? Then hire one of our private tour guides or join one of our group tours. Friendly, personable and passionate local guides and custom designed itineraries from local experts who really care. Be a part of Tokyo or Kyoto, not just a tourist. 
",5 of 5 stars,"
This was an excellent introduction to Tokyo . Our guide MeWah, was fabulous. It was a long day starting at 9 & finishing at 1645, so put comfy shoes on. We went all over Tokyo, seeing many things tourists would miss. The tour included a rickshaw ride, morning tea of sushi,(yum) and lunch of noodle soup( can add tempura for...


More 


"
miggy61,sydney,sydney,,,"['hoi an', 'ho chi minh city', 'shinagawa', 'barcelona', 'brussels', 'buenos aires', 'cannes', 'copenhagen', 'dublin', 'edinburgh', 'florence', 'frankfurt']","[' vietnam', ' japan', ' spain', ' belgium', ' argentina', ' france', ' denmark', ' ireland', ' uk', ' italy', ' germany']",[],"The Backstreet Guides - Day Tours, Shinagawa", Tours,"

Owner description: Want to see the real Tokyo and Kyoto? Then hire one of our private tour guides or join one of our group tours. Friendly, personable and passionate local guides and custom designed itineraries from local experts who really care. Be a part of Tokyo or Kyoto, not just a tourist. 
",5 of 5 stars,"
Thank you Miwa for our 6 hour tour of Tokyo. We went to the fish markets and ate the best sushi we've ever had - found out where to shop and where to eat amazing ramen noodles. The Tokyo subway is pretty daunting but you made that easy - it was like having a good friend showing us around. My...


More 


"
Judithoats66,Townsville,Australia, female , 35-49 ,"['ubud', 'kyoto', 'shinagawa']","[' indonesia', ' japan']",[],"The Backstreet Guides - Day Tours, Shinagawa", Tours,"

Owner description: Want to see the real Tokyo and Kyoto? Then hire one of our private tour guides or join one of our group tours. Friendly, personable and passionate local guides and custom designed itineraries from local experts who really care. Be a part of Tokyo or Kyoto, not just a tourist. 
",5 of 5 stars,"
Thank you miwa , what a fantastic experience , your patience, your knowledge, your sense of fun, we thoroughly enjoyed the tour. From the fish markets to ginza , nothing was too much trouble . I recommend this tour , it gives you a wonderful insight into what tokyo is all about . We booked a walking tour and we...


More 


"
jtsleo,palm desert,palm desert,,,"['wellington', 'san francisco', ' ca', 'amsterdam', 'dunedin', 'new york city', ' ny', 'te anau', 'washington dc', ' dc', 'auckland', 'carmel', ' ca', 'bayeux', 'chiyoda', 'nice']","[' new zealand', ' usa', ' the netherlands', ' france', ' japan']",[],"The Backstreet Guides - Day Tours, Shinagawa", Tours,"

Owner description: Want to see the real Tokyo and Kyoto? Then hire one of our private tour guides or join one of our group tours. Friendly, personable and passionate local guides and custom designed itineraries from local experts who really care. Be a part of Tokyo or Kyoto, not just a tourist. 
",5 of 5 stars,"
Backstreet Tours definitely lived up to their reputation. Our Guide, Rie, met us at our Hotel. The weather was awful with Tokyo having it's worst snow storm in 23 years. We had an all day tour scheduled, but due to the conditions we stopped after 6 hours. Rie was still willing and eager to go on, but being from California,...


More 


"
Ladyschnitzel,Brisbane,Australia,,,"['amsterdam', 'ballarat', 'brisbane', 'kyoto', 'melbourne', 'shinagawa', 'adelaide', 'airlie beach', 'alice springs', 'angeles city', 'apollo bay', 'armidale']","[' the netherlands', ' australia', ' japan', ' philippines']",[],"The Backstreet Guides - Day Tours, Shinagawa", Tours,"

Owner description: Want to see the real Tokyo and Kyoto? Then hire one of our private tour guides or join one of our group tours. Friendly, personable and passionate local guides and custom designed itineraries from local experts who really care. Be a part of Tokyo or Kyoto, not just a tourist. 
",5 of 5 stars,"
Owen of Backstreeet Guides provided Miwa for our family of eight guided tour through Tokyo. I had previously communicated with Owen our interests and he provided a flexible itinerery for our full day private tour. Miwa was informative, interesting and a very lovely lady, willing to stop to explain things and patient with those intermittent shopping stops. My family and...


More 


"
lockinako,,,,,"['tokyo', 'aix-en-provence', 'amsterdam', 'annecy', 'antibes', 'apt', 'aubagne', 'avignon', 'bath', 'beziers', 'bordeaux', 'brighton']","[' japan', ' france', ' the netherlands', ' uk']",[],"Tokyo Pub Crawl, Tokyo"," Join Tokyo's largest and longest running nightlife tour for an evening you won't forget! We'll take you off the tourist trail and into the party, visiting at least 3 different bars/clubs. Expect drink discounts all night, free shots at each bar, and a dynamic crowd of awesome people. A great way to kick off the evening without breaking the bank, meet some people, and make some memories.","

Owner description: Join Tokyo's largest and longest running nightlife tour for an evening you won't forget! We'll take you off the tourist trail and into the party, visiting at least 3 different bars/clubs. Expect drink discounts all night, free shots at each bar, and a dynamic crowd of awesome people. A great way to kick off the evening without breaking the bank, meet some people, and make some memories. 
",5 of 5 stars,
kyosuke_OH,Tokyo,Japan,,,"['chiang mai', 'las vegas', ' nv', 'shinjuku', 'tokyo', 'bangkok', 'fukuoka', 'kobe', 'kyoto', 'osaka']","[' thailand', ' usa', ' japan']",[],"Tokyo Pub Crawl, Tokyo"," Join Tokyo's largest and longest running nightlife tour for an evening you won't forget! We'll take you off the tourist trail and into the party, visiting at least 3 different bars/clubs. Expect drink discounts all night, free shots at each bar, and a dynamic crowd of awesome people. A great way to kick off the evening without breaking the bank, meet some people, and make some memories.","

Owner description: Join Tokyo's largest and longest running nightlife tour for an evening you won't forget! We'll take you off the tourist trail and into the party, visiting at least 3 different bars/clubs. Expect drink discounts all night, free shots at each bar, and a dynamic crowd of awesome people. A great way to kick off the evening without breaking the bank, meet some people, and make some memories. 
",5 of 5 stars,
nao03,Tokyo,Japan,,,['tokyo'],[' japan'],[],"Tokyo Pub Crawl, Tokyo"," Join Tokyo's largest and longest running nightlife tour for an evening you won't forget! We'll take you off the tourist trail and into the party, visiting at least 3 different bars/clubs. Expect drink discounts all night, free shots at each bar, and a dynamic crowd of awesome people. A great way to kick off the evening without breaking the bank, meet some people, and make some memories.","

Owner description: Join Tokyo's largest and longest running nightlife tour for an evening you won't forget! We'll take you off the tourist trail and into the party, visiting at least 3 different bars/clubs. Expect drink discounts all night, free shots at each bar, and a dynamic crowd of awesome people. A great way to kick off the evening without breaking the bank, meet some people, and make some memories. 
",5 of 5 stars,
