name,memberCity,memberCounry,MemberGender,memberAge,CitiesVisited,Countriesvisited,memberDescription,Activitiy,Type,ownerdesc,rating,review
NinaO14,Calgary,Canada, female , 35-49 ,"['calgary', ' alberta', 'radium hot springs', ' british columbia']",[' canada'],['Adventurous!! NAture lover.. '],"Butterfield Acres Farm, Calgary", Farms,"
",3 of 5 stars,"
We went to the farm today, I heard so much about it and we decide to try it for ourselves. It was not the farm that we expect to see, there were better farms that we've been before, a more organized farm, anyways, my daughter loved the pony ride that she went twice for it. There is also a park...


More 


"
eattravellove,Ottawa,Canada,,,"['cayo ensenachos', 'paris', 'calgary', ' alberta', 'chelsea', ' quebec', 'montreal', ' quebec', 'toronto', ' ontario', 'toulouse', 'vancouver', ' british columbia', 'varadero']","[' cuba', ' france', ' canada']",[],"Sante Spa, Calgary", Spas,"

Owner description As a recognized leader in the Canadian spa industry and after years of extensive research and testing, we are pleased to introduce our new advanced skincare and body treatments to help you transform and rejuvenate.When you look and feel great about your face and body, confidence will follow. Our results oriented treatments will help you redefine yourself, while evoking your inner glow, beauty and vibrancy.The perfect urban sanctuary, our luxurious spa in Calgary is custom designed for relaxing in our stylish lounges and ladies change room with infrared sauna. Our men's private treatment suite is carefully appointed for maximum comfort and relaxation.Sant Spa's highly trained, skilled and experienced therapists will advise you on the treatment that will be most beneficial and to address your needs, concerns and desired results. All of our treatments are proven, safe and effective; administered by highly experienced professionals in accordance with the Quality Assurance Standards of Leading Spas of Canada, and the Global Best Practices of the International Spa Association. 
",1 of 5 stars,"
Masseuse insisted on massaging my feet when I specifically asked her not to touch them. Didn't know how to adjust the bed properly. When she was done she whispered to me to take my time. I lay there for no more than 5 minutes and started groggily putting my clothes back on. She knocked, opened the door, asked me if...


More 


"
JoshAndBritt,Owen Sound,Canada,,,"['calgary', ' alberta']",[' canada'],[],"Sante Spa, Calgary", Spas,"

Owner description As a recognized leader in the Canadian spa industry and after years of extensive research and testing, we are pleased to introduce our new advanced skincare and body treatments to help you transform and rejuvenate.When you look and feel great about your face and body, confidence will follow. Our results oriented treatments will help you redefine yourself, while evoking your inner glow, beauty and vibrancy.The perfect urban sanctuary, our luxurious spa in Calgary is custom designed for relaxing in our stylish lounges and ladies change room with infrared sauna. Our men's private treatment suite is carefully appointed for maximum comfort and relaxation.Sant Spa's highly trained, skilled and experienced therapists will advise you on the treatment that will be most beneficial and to address your needs, concerns and desired results. All of our treatments are proven, safe and effective; administered by highly experienced professionals in accordance with the Quality Assurance Standards of Leading Spas of Canada, and the Global Best Practices of the International Spa Association. 
",3 of 5 stars,"
We got couples massages and paid for the extra time in the couples suite. The room was nice but plain. The alone time in the room after getting massages is definitely a nice feature. The massage therapists were good and used a nice combination of warming and cooling oils. It was quite expensive but this seems to be the theme...


More 


"
Buddy_2014676,Calgary,Canada,,,"['calgary', ' alberta']",[' canada'],[],"Sante Spa, Calgary", Spas,"

Owner description As a recognized leader in the Canadian spa industry and after years of extensive research and testing, we are pleased to introduce our new advanced skincare and body treatments to help you transform and rejuvenate.When you look and feel great about your face and body, confidence will follow. Our results oriented treatments will help you redefine yourself, while evoking your inner glow, beauty and vibrancy.The perfect urban sanctuary, our luxurious spa in Calgary is custom designed for relaxing in our stylish lounges and ladies change room with infrared sauna. Our men's private treatment suite is carefully appointed for maximum comfort and relaxation.Sant Spa's highly trained, skilled and experienced therapists will advise you on the treatment that will be most beneficial and to address your needs, concerns and desired results. All of our treatments are proven, safe and effective; administered by highly experienced professionals in accordance with the Quality Assurance Standards of Leading Spas of Canada, and the Global Best Practices of the International Spa Association. 
",1 of 5 stars,"
My fianc and I attended this spa last week and we were very disappointed with the service provided.
We were booked in for a pedicure at 1245 and a massage at 2pm. We arrived at 1240 and we were not taken into our pedicure until 1pm. My pedicure was completed at 140 and my fianc was done at 130pm. When...


More 


"
calgarylisa562,Oceanside,California, Female ,,"['calgary', ' alberta', 'oceanside', ' ca']","[' canada', ' usa']",[],"Sante Spa, Calgary", Spas,"

Owner description As a recognized leader in the Canadian spa industry and after years of extensive research and testing, we are pleased to introduce our new advanced skincare and body treatments to help you transform and rejuvenate.When you look and feel great about your face and body, confidence will follow. Our results oriented treatments will help you redefine yourself, while evoking your inner glow, beauty and vibrancy.The perfect urban sanctuary, our luxurious spa in Calgary is custom designed for relaxing in our stylish lounges and ladies change room with infrared sauna. Our men's private treatment suite is carefully appointed for maximum comfort and relaxation.Sant Spa's highly trained, skilled and experienced therapists will advise you on the treatment that will be most beneficial and to address your needs, concerns and desired results. All of our treatments are proven, safe and effective; administered by highly experienced professionals in accordance with the Quality Assurance Standards of Leading Spas of Canada, and the Global Best Practices of the International Spa Association. 
",2 of 5 stars,"
I used to go to Sante Spa with my mother, and we always had a great time. After moving away, I was excited to come back to Calgary and come back to one of my favorites. Unfortunately I had a pretty bad experience. When I called to book my appointment, I asked if they had any spa packages, which they...


More 


"
BrandNew403,Calgary,Canada,,,"['calgary', ' alberta', 'puerto vallarta']","[' canada', ' mexico']",[],"Sante Spa, Calgary", Spas,"

Owner description As a recognized leader in the Canadian spa industry and after years of extensive research and testing, we are pleased to introduce our new advanced skincare and body treatments to help you transform and rejuvenate.When you look and feel great about your face and body, confidence will follow. Our results oriented treatments will help you redefine yourself, while evoking your inner glow, beauty and vibrancy.The perfect urban sanctuary, our luxurious spa in Calgary is custom designed for relaxing in our stylish lounges and ladies change room with infrared sauna. Our men's private treatment suite is carefully appointed for maximum comfort and relaxation.Sant Spa's highly trained, skilled and experienced therapists will advise you on the treatment that will be most beneficial and to address your needs, concerns and desired results. All of our treatments are proven, safe and effective; administered by highly experienced professionals in accordance with the Quality Assurance Standards of Leading Spas of Canada, and the Global Best Practices of the International Spa Association. 
",2 of 5 stars,"
My mom and I went to Sante Spa this morning as part of a ""mother-daughter"" spa day. I booked this appointment over 2 1/2 months ago, hoping that it would be a relaxing and memorable experience. Unfortunately, we were both grossly underwhelmed with the service.
The spa seemed disorganized and unprepared for our appointments. We arrived the standard 15 minutes...


More 


"
Amaryllissun,Toronto,Canada,,,"['punta cana', 'calgary', ' alberta', 'cancun', 'montreal', ' quebec', 'san diego', ' ca', 'varadero']","[' dominican republic', ' canada', ' mexico', ' usa', ' cuba']",[],"Sante Spa, Calgary", Spas,"

Owner description As a recognized leader in the Canadian spa industry and after years of extensive research and testing, we are pleased to introduce our new advanced skincare and body treatments to help you transform and rejuvenate.When you look and feel great about your face and body, confidence will follow. Our results oriented treatments will help you redefine yourself, while evoking your inner glow, beauty and vibrancy.The perfect urban sanctuary, our luxurious spa in Calgary is custom designed for relaxing in our stylish lounges and ladies change room with infrared sauna. Our men's private treatment suite is carefully appointed for maximum comfort and relaxation.Sant Spa's highly trained, skilled and experienced therapists will advise you on the treatment that will be most beneficial and to address your needs, concerns and desired results. All of our treatments are proven, safe and effective; administered by highly experienced professionals in accordance with the Quality Assurance Standards of Leading Spas of Canada, and the Global Best Practices of the International Spa Association. 
",1 of 5 stars,"
Was here on last Friday for 75mins couples hot stone massage. We booked for 3:30pm and was told to arrive15mins before since we would have to prepare and fill up some information.
Since my boyfriend got off work a little late we arrived exactly at 3:30pm. We received a phone call saying they will have to deduct sometime that is...


More 


"
kiki9215Calgary,Calgary,Calgary,,,"['calgary', ' alberta', 'playa del carmen', 'acapulco', 'akumal', 'anaheim', ' ca', 'banff', ' alberta', 'cabo san lucas', 'camaguey', 'cancun', 'candle lake', ' saskatchewan', 'cayman brac', 'chicago', ' il']","[' canada', ' mexico', ' usa', ' cuba', ' cayman islands']",[],"Chehra Wellness and Spa, Calgary", Spas,"
",1 of 5 stars,"
I wanted to forewarn potential clients that Chehra Wellness and Spa which runs deals through the various ""Deal Company's doesn't honor the full service on voucher!
I purchased my laser hair removal package of 6 and was on my third session when they advised me(while she performed procedure) that this would be my last!!!
On my first appt. I discussed...


More 


"
BelindaAugust2012,Calgary,Canada,,,"['calgary', ' alberta']",[' canada'],[],"Chehra Wellness and Spa, Calgary", Spas,"
",1 of 5 stars,"
bought a voucher online and was so dissappointed. the owner is a woman who does not care about customers at all. she does online deals to get volume and make money. her workers are all young girls who JUST graduated delmar college. they dont have any experience whatsoever. place was dirty, smelly and they didnt wash hands at all!! Even...


More 


"
hardip jandiala,,,,,"['calgary', ' alberta', 'cancun']","[' canada', ' mexico']",[],"Voda Spa, Calgary", Spas,"

Owner description VODA SPA, a retreat from your hectic life for both men and women. We are committed to providing superior services performed by experienced therapists using exclusive results based products with a focus in natural and organic. We pay careful attention to client care and hygiene practices. All our massage therapists are registered and we accept insurance claims for any massage therapy treatments. 

Useful Information: Bathroom facilities 
",4 of 5 stars,"
I had booked a couples massage. We were very impressed from the moment we walked in. We were greeted by the staff in a very kind way. We were then escorted into a cozy waiting area and offered water or tea. After filling in our paper work work we were then escorted into the massage room. Very cozy and were...


More 


"
KLCalgary,Calgary,Calgary, female , 35-49 ,"['montreal', ' quebec', 'akita', 'amsterdam', 'barcelona', 'berlin', 'calgary', ' alberta', 'nosara', 'athens', 'constanta', 'copenhagen', 'edmonton', ' alberta', 'acapulco']","[' canada', ' japan', ' the netherlands', ' spain', ' germany', ' costa rica', ' greece', ' romania', ' denmark', ' mexico']",[],"Voda Spa, Calgary", Spas,"

Owner description VODA SPA, a retreat from your hectic life for both men and women. We are committed to providing superior services performed by experienced therapists using exclusive results based products with a focus in natural and organic. We pay careful attention to client care and hygiene practices. All our massage therapists are registered and we accept insurance claims for any massage therapy treatments. 

Useful Information: Bathroom facilities 
",4 of 5 stars,"
My friend and I went to VODA for a pedicure and a facial. Both were excellent. The product line is mostly organic and has very few chemicals. The foot baths for the pedicure don't have jets as the spa philosophy is that jets are very unhygenic. I had never thought too much about that before, however if you consider the...


More 


"
discerningdweller,Vancouver Island,Canada, female , 25-34 ,"['victoria', ' british columbia', 'paris', 'calgary', ' alberta', 'whistler', ' british columbia', 'new york city', ' ny', 'tofino', ' british columbia', 'vancouver', ' british columbia', 'berat', 'heidelberg', 'honolulu', ' hi', 'parikia', 'tirana']","[' canada', ' france', ' usa', ' albania', ' germany', ' greece']","[""Discerning dweller at times, hosteller at others. All depends where I'm going, and who with! ""]","Voda Spa, Calgary", Spas,"

Owner description VODA SPA, a retreat from your hectic life for both men and women. We are committed to providing superior services performed by experienced therapists using exclusive results based products with a focus in natural and organic. We pay careful attention to client care and hygiene practices. All our massage therapists are registered and we accept insurance claims for any massage therapy treatments. 

Useful Information: Bathroom facilities 
",4 of 5 stars,"
Took advantage of the 25% off services on a Tuesday. Had a lovely pedicure in this quiet oasis. The spa is a small spa and wasn't busy at all when I was there. It's handy if you work in the area and want to pop by on lunch or after work. I'd go back for another service.
"
spagoer_12,Calgary,Calgary,,,"['calgary', ' alberta']",[' canada'],[],"Voda Spa, Calgary", Spas,"

Owner description VODA SPA, a retreat from your hectic life for both men and women. We are committed to providing superior services performed by experienced therapists using exclusive results based products with a focus in natural and organic. We pay careful attention to client care and hygiene practices. All our massage therapists are registered and we accept insurance claims for any massage therapy treatments. 

Useful Information: Bathroom facilities 
",2 of 5 stars,"
I booked a manicure and pedicure and I was disappointed in my service that I got. The staff were friendly and the atmosphere was nice.
The pedicure that I got was ok. My manicure was really disappointing. The polish application and filing of my nails were uneven. I could have done a better job myself. Also there was no cuticle...


More 


"
Adam3679,Calgary,Canada,,,"['calgary', ' alberta']",[' canada'],[],"Voda Spa, Calgary", Spas,"

Owner description VODA SPA, a retreat from your hectic life for both men and women. We are committed to providing superior services performed by experienced therapists using exclusive results based products with a focus in natural and organic. We pay careful attention to client care and hygiene practices. All our massage therapists are registered and we accept insurance claims for any massage therapy treatments. 

Useful Information: Bathroom facilities 
",5 of 5 stars,"
I got a facial with the best product from Switzerland. After that I got a fantastic massage with the best therapist. I will go back for another treatment.
"
Lola5675,Calgary,Canada,,,"['calgary', ' alberta']",[' canada'],[],"Voda Spa, Calgary", Spas,"

Owner description VODA SPA, a retreat from your hectic life for both men and women. We are committed to providing superior services performed by experienced therapists using exclusive results based products with a focus in natural and organic. We pay careful attention to client care and hygiene practices. All our massage therapists are registered and we accept insurance claims for any massage therapy treatments. 

Useful Information: Bathroom facilities 
",5 of 5 stars,"
Okay so I got a mani and a pedi with facial and I was so impressed with the place and workers. Greatest spa in Calgary. I recommend it to anyone!!! 
"
Jessica409,,,,,"['calgary', ' alberta']",[' canada'],[],"Voda Spa, Calgary", Spas,"

Owner description VODA SPA, a retreat from your hectic life for both men and women. We are committed to providing superior services performed by experienced therapists using exclusive results based products with a focus in natural and organic. We pay careful attention to client care and hygiene practices. All our massage therapists are registered and we accept insurance claims for any massage therapy treatments. 

Useful Information: Bathroom facilities 
",5 of 5 stars,"
I have visited Calgary two weeks ago, I stayed in Sheraton hotel and I decided to spend my day at a spa. I found that voda spa had many great reviews for the past year. I booked a facial and body treatment for couples and had a wonderful treatment done by experienced staff and best product. Whenever I visit Calgary...


More 


"
kelseyemily,Calgary,Canada, female , 18-24 ,"['calgary', ' alberta']",[' canada'],[],"Voda Spa, Calgary", Spas,"

Owner description VODA SPA, a retreat from your hectic life for both men and women. We are committed to providing superior services performed by experienced therapists using exclusive results based products with a focus in natural and organic. We pay careful attention to client care and hygiene practices. All our massage therapists are registered and we accept insurance claims for any massage therapy treatments. 

Useful Information: Bathroom facilities 
",5 of 5 stars,"
I have been to Voda a few times and will continue to go back. The staff are not only experts at what they do but the are also very kind and hospitable. A trip to Voda is always luxurious and relaxing!
I have recommended Voda to many of my friends both male and female and we have all become Voda...


More 


"
gen1973,Calgary,Canada,,,"['calgary', ' alberta']",[' canada'],[],"Voda Spa, Calgary", Spas,"

Owner description VODA SPA, a retreat from your hectic life for both men and women. We are committed to providing superior services performed by experienced therapists using exclusive results based products with a focus in natural and organic. We pay careful attention to client care and hygiene practices. All our massage therapists are registered and we accept insurance claims for any massage therapy treatments. 

Useful Information: Bathroom facilities 
",1 of 5 stars,"
I went for waxing and a massage. The waxer seemed inexperienced. She did not use talcum powder, did not warm the skin to open it up, and I was left with LOTS of stray hairs on my Brazilian, and wax residues galore. The massage was worst! When I asked the ""therapist"" what techniques she was familiar with or used most...


More 


"
Shbou,,,,,"['calgary', ' alberta', 'puerto viejo de talamanca', 'cocles']","[' canada', ' costa rica']",[],"Voda Spa, Calgary", Spas,"

Owner description VODA SPA, a retreat from your hectic life for both men and women. We are committed to providing superior services performed by experienced therapists using exclusive results based products with a focus in natural and organic. We pay careful attention to client care and hygiene practices. All our massage therapists are registered and we accept insurance claims for any massage therapy treatments. 

Useful Information: Bathroom facilities 
",5 of 5 stars,"
From the moment I walked in I felt at ease, ready for a respite from a hectic life--truly how a spa should be. The staff friendliness, knowledge, and attention to detail--from bringing slippers and offering tea, water, and snacks--inspires trust and confidence. The fireplace and cozy waiting area away from the desk is a very nice touch. I cannot wait...


More 


"
MSR_750,Calgary,Canada,,,"['calgary', ' alberta']",[' canada'],[],"Voda Spa, Calgary", Spas,"

Owner description VODA SPA, a retreat from your hectic life for both men and women. We are committed to providing superior services performed by experienced therapists using exclusive results based products with a focus in natural and organic. We pay careful attention to client care and hygiene practices. All our massage therapists are registered and we accept insurance claims for any massage therapy treatments. 

Useful Information: Bathroom facilities 
",4 of 5 stars,"
I went to the spa based on a recommendation and I was not disappointed. At the moment I entered the beautifully appointed boutique space I was greeted by the professional and friendly staff and ushered into the cozy waiting room. I would recommend this place to anyone (and I'm generally fairly picky as to where I choose to spend my...


More 


"
LooLooxo,Calgary,Canada,,,"['calgary', ' alberta']",[' canada'],[],"Voda Spa, Calgary", Spas,"

Owner description VODA SPA, a retreat from your hectic life for both men and women. We are committed to providing superior services performed by experienced therapists using exclusive results based products with a focus in natural and organic. We pay careful attention to client care and hygiene practices. All our massage therapists are registered and we accept insurance claims for any massage therapy treatments. 

Useful Information: Bathroom facilities 
",4 of 5 stars,"
I have visited quite a few spas in Calgary, and my typical spa interests include pedicures and massages. On this occasion I decided to treat us to a couples massage, and it was truly a treat. The spa itself is on the smaller side, but very well appointed, warm and relaxing. The registered massage therapists were very attentive to our...


More 


"
LisaG1216,Calgary,Canada, female , 25-34 ,"['summerland', ' british columbia', 'nanaimo', ' british columbia', 'calgary', ' alberta', 'cranbrook', ' british columbia', 'edmonton', ' alberta', 'montreal', ' quebec', 'nuevo vallarta', 'post falls', ' id', 'revelstoke', ' british columbia', 'vancouver', ' british columbia', 'winnipeg', ' manitoba']","[' canada', ' mexico', ' usa']",[],"Voda Spa, Calgary", Spas,"

Owner description VODA SPA, a retreat from your hectic life for both men and women. We are committed to providing superior services performed by experienced therapists using exclusive results based products with a focus in natural and organic. We pay careful attention to client care and hygiene practices. All our massage therapists are registered and we accept insurance claims for any massage therapy treatments. 

Useful Information: Bathroom facilities 
",5 of 5 stars,"
I've had a bikini wax, pedicure, and a few massages at Voda and all the services have been excellent. They were so good I started my sister's stagette party by having everyone meet at the spa and have different treatments. Anyone not having a treatment relaxed in the lounge area where we ate goodies and drank wine, it was awesome....


More 


"
roblack,Ottawa,Canada,,,"['calgary', ' alberta']",[' canada'],[],"Voda Spa, Calgary", Spas,"

Owner description VODA SPA, a retreat from your hectic life for both men and women. We are committed to providing superior services performed by experienced therapists using exclusive results based products with a focus in natural and organic. We pay careful attention to client care and hygiene practices. All our massage therapists are registered and we accept insurance claims for any massage therapy treatments. 

Useful Information: Bathroom facilities 
",5 of 5 stars,"
On business last weekend I was in Calgary and upon a friend's advice booked a relaxation Swedish massage at the Voda Spa. Voda's decor was elegant and comfortable and it appeared to offer a wide range of services. My massage was one of the best ever. The operator had very strong hands and worked hard at knotted muscles in my...


More 


"
suitcasegirl56,suitcasegirl56,suitcasegirl56, female , 35-49 ,"['calgary', ' alberta', 'athens', 'nha trang', 'ushuaia', 'canmore', ' alberta', 'banff national park', ' alberta', 'bragg creek', ' alberta', 'buenos aires', 'banff', ' alberta', 'puerto vallarta', '100 mile house', ' british columbia', 'abbotsford', ' british columbia']","[' canada', ' greece', ' vietnam', ' argentina', ' mexico']",[],"Voda Spa, Calgary", Spas,"

Owner description VODA SPA, a retreat from your hectic life for both men and women. We are committed to providing superior services performed by experienced therapists using exclusive results based products with a focus in natural and organic. We pay careful attention to client care and hygiene practices. All our massage therapists are registered and we accept insurance claims for any massage therapy treatments. 

Useful Information: Bathroom facilities 
",5 of 5 stars,"
This spa is tucked away downtown but it's a great find. Very relaxing, professional and affordable.
"
happyfaceCalgary,calgary,calgary,,,"['calgary', ' alberta']",[' canada'],[],"Leela Eco Spa & Studio, Calgary", Spas,"
",4 of 5 stars,"
What a great experience, yoga, sauna and a massage all in one day. Leela Eco Spa & Studio always makes my feel welcome and refreshed. I've have never taken yoga or had a massage before going to Leela. Now I love both so much. Thank you,
- Colours
"
ChristinaLe,New York City,New York, female , 25-34 ,"['calgary', ' alberta', 'richmond', ' british columbia', 'vancouver', ' british columbia']",[' canada'],[],"Leela Eco Spa & Studio, Calgary", Spas,"
",5 of 5 stars,"
My husband surprised me with a couples massage our last day in Calgary and it was heaven. I usually go for massages regularly but haven't been since I got pregnant. The therapist pressure was firm, yet gentle and nurturing and it was exactly what I needed!
"
moosegrille,california,california,,,"['pasadena', ' ca', 'arcadia', ' ca', 'south pasadena', ' ca', 'anaheim', ' ca', 'beverly hills', ' ca', 'buena park', ' ca', 'burbank', ' ca', 'calgary', ' alberta', 'glendale', ' ca', 'kahului', ' hi', 'la canada flintridge', ' ca', 'lihue', ' hi']","[' usa', ' canada']",[],"Experience Our Alberta - Private Tours, Calgary",,,5 of 5 stars,"
What an incredible 8 hours we spent with Dave & Maggie! The tour to Drumhellar through the Badlands, Hoodoos, Suspension Bridge, Horseshoe Canyon, and last, but definitely not least, the Royal Tyrrell Museum was unlike any tour we have ever taken. Unlike any large bus tour, what made it so unique & special was the personalization of the tour by...


More 


"
phatsista,,,,,"['ceduna', 'townsville', 'bourke', 'calgary', ' alberta', 'denali national park and preserve', ' ak', 'eucla', 'vancouver', ' british columbia']","[' australia', ' canada', ' usa']",[],"Experience Our Alberta - Private Tours, Calgary",,,5 of 5 stars,"
Dave and Maggie were fantastic. They knew their stuff, were extremely friendly and accomodating with everything. There was 4 of us and their van was immaculate. Plenty of water for us and little pillows on the way home because they just go that little bit extra. You feel like friends when you finish.
Totally recommend, and we just picked up...


More 


"
blue_skies81,Chicago,Illinois,,,"['calgary', ' alberta']",[' canada'],[],"Leela Eco Spa & Studio, Calgary", Spas,"
",5 of 5 stars,"
What a great space!!! From Yoga, Holistic Fitness, Zumba, to massage therapy, yoga therapy, lfie coaching, body wraps, and facials....I only wish my wife and I could experice it all. The front desk personel defines friendly. The space consists of a large studio, and about 8 treatment rooms, an infra-red sauna, and steam room. We enjoyed the ""break-out experience"" which...


More 


"
virgilandlaverne,Calgary,Calgary, male , 35-49 ,"['calgary', ' alberta', 'ucluelet', ' british columbia', 'penticton', ' british columbia']",[' canada'],[],"Leela Eco Spa & Studio, Calgary", Spas,"
",4 of 5 stars,"
I'd go there on a regular basis if their prices were a bit more reasonable. One club close to them offers a 12 week pass for $120. That sounds better!
Good instructors though!
"
Nikolai778,Vancouver,Canada, male , 18-24 ,"['coquitlam', ' british columbia', 'banff', ' alberta', 'calgary', ' alberta', 'north bend', ' british columbia', 'vancouver', ' british columbia', 'whistler', ' british columbia']",[' canada'],[],"Yoga Passage, Calgary",,,5 of 5 stars,"
This studio is fantastic. Karma Yogis and Front Desk staff are helpful, friendly and welcoming. The studio rooms are huge and have tons of space to move around. Yoga Passage also has showers and towel rentals which is a huge plus! Showers also have soap and shampoo. Highly recommend this studio to anyone searching for a beautiful yoga practice.
"
ADSA1974,Calgary,Canada,,,"['calgary', ' alberta', 'montreal', ' quebec', 'palm springs', ' ca', 'aberdeen', 'amsterdam', 'anaheim', ' ca', 'arlington', ' va', 'banff', ' alberta', 'barbados', 'belfast', 'beverly hills', ' ca', 'birmingham']","[' canada', ' usa', ' uk', ' the netherlands', ' caribbean']",[],"Stillwater Spa, Calgary", Spas,"
",1 of 5 stars,"
My children gave me a $200 GC for this Spa for Mother's Day 2014. After speaking with several people who had not been very happy with their services, I decided the best way to not waste my children's $200 was to just book 3 - 30 minute Pedicures and take my 2 daughters with me. I tried for over 3...


More 


"
RyguyC,Alberta,Canada, male , 25-34 ,"['calgary', ' alberta', 'edmonton', ' alberta', 'taito', 'banff', ' alberta', 'shibuya', 'osaka', 'vancouver', ' british columbia', 'paris', 'shinjuku', 'fujikawaguchiko-machi', 'otsu', 'chiyoda']","[' canada', ' japan', ' france']",[],"Calgary Outdoor Centre-University of Calgary, Calgary"," Educational Sites, Sports Complexes","

Owner description The Calgary Outdoor Centre-University of Calgary is the largest outdoor program and equipment rental centre in Calgary. All of our outdoor focused programs, rentals and services are available to everyone, year round-from students, staff and faculty to the local Calgary community and tourists from around the globe! For over 30 years, we have been at the forefront of providing access to diverse and exciting outdoor recreation and skill learning opportunities in Alberta and British Columbia. 
",4 of 5 stars,"
We rented some equipment from the U of C and it was a good experience, they had quite a few choices available and their rates were on par or better than competitors. The staff were also quite friendly and willing to share information with the inexperienced.
"
BPB2012,Kolkata (Calcutta),India, male , 65+ ,"['kolkata (calcutta)', 'london', 'calgary', ' alberta', 'aurangabad', 'darjeeling', 'dubai', 'new york city', ' ny', 'srinagar', 'vancouver', ' british columbia', 'banff', ' alberta', 'jaipur', 'lake louise', ' alberta']","[' india', ' uk', ' canada', ' united arab emirates', ' usa']",[],"Canada Rocky Tours - Day Tours, Calgary",,,5 of 5 stars,"
During our Canada Rocky Tour, we took a helicopter ride provided by Rockies Heli Tours Canada Inc. which was a very thrilling experience. The ride for 12 minutes is most thrilling and provides an aerial view of the Rocky Mountain Range and the Bow River valley area. A very exciting experience.
"
moot,uk,uk, Female ,,"['london', 'siem reap', 'vancouver', ' british columbia', 'boston', ' ma', 'gloucester', ' ma', 'tenbury wells', 'worcester', 'edinburgh', 'calgary', ' alberta', 'las vegas', ' nv', 'budapest', 'cambridge', ' ma']","[' uk', ' cambodia', ' canada', ' usa', ' hungary']",[],"Big Rock Brewery Ltd., Calgary", Breweries,"

Owner description A brewery offering tours of its facility. 
",4 of 5 stars,"
Fun tour of the whole brewery and lots of free samples before and after the tour. Interesting to be able to try any/all of the beers on tap and you get a free pint glass to take home! The girl doing the tour was delightful and a great multi-tasker! Highly recommended.
"
Lindsey71,Calgary,Calgary, Female ,,"['calgary', ' alberta', 'cairo', 'jasper', ' alberta', 'boca sabalos', 'canmore', ' alberta', 'field', ' british columbia', 'red deer', ' alberta', 'san carlos', 'banff', ' alberta', 'bluefields', 'coleman', ' alberta']","[' canada', ' egypt', 'british columbia', ' nicaragua', ' jamaica']",[],"Big Rock Brewery Ltd., Calgary", Breweries,"

Owner description A brewery offering tours of its facility. 
",5 of 5 stars,"
We were there last month as part of a focus group and got a tour of the brewery included. It seems as though Big Rock is trying to get in touch with their roots again as a craft brewery. There are a number of fabulous new beers coming out!
"
btm369,Sydney,Australia, male , 25-34 ,"['calgary', ' alberta', 'campbell river', ' british columbia', 'banff', ' alberta', 'ettalong beach', 'jasper', ' alberta', 'spokane', ' wa', 'vancouver', ' british columbia', 'whistler', ' british columbia', 'sydney']","[' canada', ' australia', ' usa']",[],"Big Rock Brewery Ltd., Calgary", Breweries,"

Owner description A brewery offering tours of its facility. 
",5 of 5 stars,"
Very informative tour. Great tastings, even of beers not available to the general public. FREE six pack at the end too!! Highly recommend
"
Obath,Modesto,California, , 25-34 ,"['calgary', ' alberta', 'texarkana', ' tx', 'swift current', ' saskatchewan', 'modesto', ' ca', 'schiller park', ' il', 'windsor', ' ontario']","[' canada', ' usa']",[],"Big Rock Brewery Ltd., Calgary", Breweries,"

Owner description A brewery offering tours of its facility. 
",4 of 5 stars,"
got some taste and it is a local brewery.
very popular and would recommend to others.
Most store carry it and can visit the brewery too.
i would like to go on a tour
"
RoadWarrior4094,Hamilton,Canada, male , 50-64 ,"['calgary', ' alberta', 'orillia', ' ontario', 'ellicottville', ' ny', 'montreal', ' quebec', 'playa flamingo', 'sault ste. marie', ' ontario', 'st. catharines', ' ontario', 'windsor', ' ontario', 'belleville', ' ontario', 'brossard', ' quebec', 'cornwall', ' ontario', 'gananoque', ' ontario']","[' canada', ' usa', ' costa rica']",[],"Big Rock Brewery Ltd., Calgary", Breweries,"

Owner description A brewery offering tours of its facility. 
",3 of 5 stars,"
Nice spot, fair food, I would guess the most of it is the prepacked packaged type,
Really enjoyed the beers in the past but now they have gone mainsteam, taste like anything you can get from Molson or Labatts
"
Beckgirl,Calgary,Alberta,,,"['las vegas', ' nv', 'calgary', ' alberta', 'cancun', 'astoria', ' or', 'banff', ' alberta', 'bangkok', 'bellingham', ' wa', 'burnaby', ' british columbia', 'cahuita', 'canmore', ' alberta', 'carmel', ' ca', 'courtenay', ' british columbia']","[' usa', ' canada', ' mexico', ' thailand', ' costa rica']",[],"Big Rock Brewery Ltd., Calgary", Breweries,"

Owner description A brewery offering tours of its facility. 
",3 of 5 stars,"
Went for lunch today. Waited for 20 minutes to get service. I ordered a light lime draft to drink. Server comes back, ""we're out"". Next I tried a honey brown draft. Server comes back ""we're out of that too. We do have a new pilsner..."" I ordered that and it was good. The food was good...had the salmon special. Maybe...


More 


"
