name,memberCity,memberCounry,MemberGender,memberAge,CitiesVisited,Countriesvisited,memberDescription,Activitiy,Type,ownerdesc,rating,review
12persons,Seaside,California, female , 25-34 ,"['fes', 'siem reap', 'bangkok', 'king city', ' ca', 'san antonio', ' tx', 'jaco', 'new orleans', ' la', 'paris', 'seaside', ' ca', 'venice', 'bossier city', ' la', 'dallas', ' tx']","[' morocco', ' cambodia', ' thailand', ' usa', ' costa rica', ' france', ' italy']","['I am an advid traveler who has traveled to at least 34 different countries. I am always looking for my next big adventure and cultural experience!! I love people, food, and great wine. ']","King Spa & Sauna, Dallas", Spas,"
",4 of 5 stars,"
My sister and I decided to take our Mother to this fabulous Spa and Sauna this Mothers Day and it was the best decision we could have made! My mother absolutely loved it! It was the most relaxing day I've had in a long time. The spa is HUGE! It has 4 different ""hot"" spas, each with varying degrees of...


More 


"
Lovie2,Texas,Australia, Female ,,"['houston', ' tx', 'galveston', ' tx', 'washington dc', ' dc', 'woodway', ' tx', 'rome', 'lacy lakeview', ' tx', 'austin', ' tx', 'seoul', 'webster', ' tx', 'dublin', 'league city', ' tx', 'bellmead', ' tx']","[' usa', ' italy', ' south korea', ' ireland']",[],"King Spa & Sauna, Dallas", Spas,"
",5 of 5 stars,"
An update to my previous review.., Ahhhhh. Normally once a place opens to great reviews they tend to slide downward but that is not the case at King Spa. My sister and I have made this a quarterly treat as it isn't close to either of us. We go early enough to have lunch and spend a few hours before...


More 


"
Cryram,,,,,"['dallas', ' tx', 'las vegas', ' nv', 'new orleans', ' la', 'san antonio', ' tx', 'atlanta', ' ga', 'aguas calientes', 'austin', ' tx', 'berlin', 'budapest', 'cedar rapids', ' ia', 'chicago', ' il', 'corpus christi', ' tx']","[' usa', ' peru', ' germany', ' hungary']",[],"King Spa & Sauna, Dallas", Spas,"
",5 of 5 stars,"
I love this place! I go here about once a week which doesn't hurt the pocket book since it's so cheap!
"
DidaKCC,Sao Paulo,Sao Paulo, Female ,,"['sao paulo', 'grand canyon national park', ' az', 'nuremberg', 'oklahoma city', ' ok', 'paraty', 'broomfield', ' co', 'brussels', 'santiago', 'tusayan', ' az', 'bruges', 'cuiaba', 'aarhus']","[' brazil', ' usa', ' germany', ' belgium', ' chile', ' denmark']",[],"King Spa & Sauna, Dallas", Spas,"
",5 of 5 stars,
2travelingscientists,dallas,dallas, female , 35-49 ,"['new york city', ' ny', 'dallas', ' tx', 'montreal', ' quebec', 'washington dc', ' dc', 'denver', ' co', 'houston', ' tx', 'paris', 'providenciales', 'shanghai', 'atlanta', ' ga', 'naples', ' fl', 'san diego', ' ca']","[' usa', ' canada', ' france', ' turks and caicos', ' china']",[],"King Spa & Sauna, Dallas", Spas,"
",4 of 5 stars,"
From the moment you drive into the parking lot being watched over by 4 huge plastic giraffes you know this spa experience will be different! Upon entering the building you pay $18 plus tax for a day pass. They give you a plastic bracelet with a number on it that serves as your identifier and locker key for any additional...


More 


"
geo655,Oklahoma,Oklahoma, male , 25-34 ,"['kauai', ' hi', 'dallas', ' tx', 'carrollton', ' tx', 'irving', ' tx', 'kingston', ' ok']",[' usa'],[],"King Spa & Sauna, Dallas", Spas,"
",5 of 5 stars,"
King spa is an awesome place. It can be intimidating because it is so different from what most people are used to, so my goal in this review is to give a clear idea of what to expect there. This will be kind of a long review- again, I think that the scariest thing about this place is the fear...


More 


"
zueHPqueen,,,,,"['dallas', ' tx']",[' usa'],[],"Spirit Expeditions, Dallas",,,5 of 5 stars,"
The weather did not affect at all the entertaining night that was ahead. We did not know what to expect, but we ended up amazingly pleased. I invited my parents and teen sister, who hardly ever takes her eyes off her cell phone, paid attention and suggested we visited the Holocaust museum the following day. We did. Thanks toChris,
"
moodymolly,Jacksonville,IL, female , 50-64 ,"['bozeman', ' mt', 'springfield', ' il', 'mahahual', 'dallas', ' tx', 'xcalak', 'branson', ' mo', 'jacksonville', ' il', 'grafton', ' il', 'jefferson city', ' mo', 'siena', 'holmes beach', ' fl', 'peoria', ' il']","[' usa', ' mexico', ' italy']",[],"McKinney Avenue Trolley, Dallas", Scenic Railroads,"

Fee: No 

Recommended length of visit: 1-2 hours 

Owner description MATA is a heritage or historical trolley system, recreating how a real trolley system of the early to mid-twentieth century looked and operated. 
",4 of 5 stars,"
We were recently staying in Uptown Dallas and rode this vintage (100 years old) trolley one night. It gives you a good look at the restaurants, shopping, and Warren Park. Some people also got off to go to a museum but didn't catch the name. The windows and call buttons still work PLUS it's FREE!
"
Sheilakeel,Rancho Cucamonga,California, female , 65+ ,"['dallas', ' tx', 'santa barbara', ' ca', 'las vegas', ' nv', 'cannon beach', ' or', 'denver', ' co', 'louisville', ' ky', 'portland', ' or', 'alexandria', ' va', 'boulder city', ' nv', 'oakhurst', ' ca', 'carmel', ' ca', 'fort worth', ' tx']",[' usa'],[],"Fun Dallas Tours, Dallas", Tours,"

Owner description Since 1997, Fun Dallas Tours has been the best source in Dallas and Fort Worth for group and private tours. Our guides are dedicated professionals who make your visit unique, with local history, fun facts, and an in-depth knowledge that only comes from years of living in North Texas.
We promise you an outstanding vacation experience. Please join us as we take you to our favorite places in Dallas and Fort Worth, and see why our guests say we offer one of America's best sightseeing experiences. 
",5 of 5 stars,"
We took a 75 minute Dallas highlight tour which turned out to be about 2 1/4 hours! We had a small van with 5 people which was just perfect. Our tour guide, Shane, was a most informative tour guide. Shane knows an amazing amount of information about Dallas history and the shooting of president Kennedy. In fact, he talked almost...


More 


"
jennyv_5,Saint Louis,Missouri,,,"['estes park', ' co', 'chicago', ' il', 'canon city', ' co', 'colorado springs', ' co', 'dallas', ' tx']",[' usa'],[],"Dallas Running Tours, Dallas", Tours,"

Owner description Dallas Running Tours offers sight jogging tours for visitors to Dallas. Our four-mile running tour of Downtown Dallas lets you see, hear, breathe and taste (yes, taste) our amazing city - like the locals do! Dallas Running Tours takes runners past some of the greatest landmarks, tourist attractions and points of interest in Downtown Dallas. Tours are perfect for runners of all levels - walkers, too. 
",5 of 5 stars,"
This was my first trip to Dallas and I didn't know where to begin seeing the city. I did the 6-mile run and it was a great way to start because John takes you throughout the city and points out different sights, restaurants and museums, most of which I ended up visiting again later. From booking the tour to providing...


More 


"
Wannatripalothaha,Baltimore,Baltimore, male , 25-34 ,"['dallas', ' tx', 'rio frio', ' tx', 'warwick', ' ny']",[' usa'],[],"McKinney Avenue Trolley, Dallas", Scenic Railroads,"

Fee: No 

Recommended length of visit: 1-2 hours 

Owner description MATA is a heritage or historical trolley system, recreating how a real trolley system of the early to mid-twentieth century looked and operated. 
",1 of 5 stars,"
Most of Trolley operators for this M-line are nice and friendly but I had a worst experience yesterday. I was hanging around Magnolia theater and West Village and a trolley car passed through a stop next to Starbucks, around 9:20 PM, 7/29/2014. The car stopped after about 200 feet because of the red right. I tried to catch it with...


More 


"
MartoAA,,,,,"['dallas', ' tx']",[' usa'],[],"Dallas Running Tours, Dallas", Tours,"

Owner description Dallas Running Tours offers sight jogging tours for visitors to Dallas. Our four-mile running tour of Downtown Dallas lets you see, hear, breathe and taste (yes, taste) our amazing city - like the locals do! Dallas Running Tours takes runners past some of the greatest landmarks, tourist attractions and points of interest in Downtown Dallas. Tours are perfect for runners of all levels - walkers, too. 
",5 of 5 stars,"
We have just completed the 6mile route and we are very glad we chose this running tour to begin our stay in Dallas. John was a great guide and showed us many sites of the city as well as informing us of many interesting facts. We would definitely recommend this tour to anyone looking for a fun way to explore...


More 


"
tpaton,St. Catharines,Canada,,,"['niagara-on-the-lake', ' ontario', 'dallas', ' tx']","[' canada', ' usa']",[],"Dallas Running Tours, Dallas", Tours,"

Owner description Dallas Running Tours offers sight jogging tours for visitors to Dallas. Our four-mile running tour of Downtown Dallas lets you see, hear, breathe and taste (yes, taste) our amazing city - like the locals do! Dallas Running Tours takes runners past some of the greatest landmarks, tourist attractions and points of interest in Downtown Dallas. Tours are perfect for runners of all levels - walkers, too. 
",5 of 5 stars,"
I enjoyed 90 minutes of history, architecture, park space, and art, all while getting my workout in. John, my guide, let me set the pace and walk as needed, snapping photos for me along the way and pointing out great restaurants.
John is a terrific storyteller and gracious host. I loved the experience!
"
andywood23,Scarborough,United Kingdom, male , 50-64 ,"['dallas', ' tx', 'blackpool', 'bridlington', 'helmsley', 'masham', 'peterborough', 'porthmadog', 'praia da rocha', 'aviemore', 'borth-y-gest', 'darlington', 'filey']","[' usa', ' uk', ' portugal']",[],"Discover Dallas Specialty Day Tours, Dallas", Tours,"
",5 of 5 stars,"
Booked on the Tuesday for a Wednesday visit and Rebecca couldn't have been more accommodating. Collected from our hotel bang on time in a lovely roomy car. Rebecca very informative on journey about Dallas, (the city and soap opera). A very personalised tour of Southfork with plenty of photo opportunities, would highly recommend.
This review is to replace the review...


More 


"
2morrows,Port Coquitlam,Canada, female , 50-64 ,"['vancouver', ' british columbia', 'fort worth', ' tx', 'beijing', 'london', 'bath', 'dunedin', 'port coquitlam', ' british columbia', 'dallas', ' tx', 'hobart', 'kusadasi', 'padua', 'shanghai']","[' canada', ' usa', ' china', ' uk', ' new zealand', ' australia', ' turkey', ' italy']",[],"Big D Fun Tours, Dallas", Tours,"

Owner description WELCOME TO BIG D FUN TOURS We operate Dallas' premier sightseeing tours in our classic ""Old-Time red Trolleys. Known as ""BIG D"" Dallas has played a crucial role in the story of America. See more than 30 Attractions on our 75 min city tour. OR Go experience one of the darkest days in US history and take the JFK Trolley Tour. Big D Fun Tours is the best first thing to do in Dallas! 
",5 of 5 stars,"
The JFL Trolley Tour was an outstanding tour. The guide, Mike, was very knowledgeable and entertaining. He brought the last day of Kennedy era into perspective. It was a very enjoyable way to learn some history including many facts we didn't know. Tour follows the Kennedy cavalcade through Dallas on that fateful day.
Highly recommended.
"
scales18,Dallas,Texas,,,"['chicago', ' il', 'fredericksburg', ' tx', 'dallas', ' tx', 'flower mound', ' tx', 'fort worth', ' tx', 'princeton', ' nj', 'amsterdam', 'austin', ' tx', 'denver', ' co', 'lewisville', ' tx', 'vancouver', ' british columbia', 'atlantic city', ' nj']","[' usa', ' the netherlands', ' canada']",[],"Peticolas Brewing Company, Dallas",,,5 of 5 stars,"
Visited during one of the bi-monthly tours and had so much fun. Live music, food trucks, and all kinds of games to play that include, foosball, air hockey, ping pong (all located on the 2nd floor). A ""tour"" includes a souvenir pint glass and 3 full size samples for $10. A great value when you consider a pint at the...


More 


"
JeffGeiger,Graz,Austria, male , 35-49 ,"['graz', 'paris', 'salzburg', 'dublin', 'helsinki', 'vienna', 'fort myers beach', ' fl', 'orlando', ' fl', 'dallas', ' tx', 'edinburgh', 'bad aussee', 'cape canaveral', ' fl']","[' austria', ' france', ' ireland', ' finland', ' usa', ' uk']",[],"Dallas Segway Tours, Dallas"," Tours, Segway Tours","

Owner description Glide in style with the original and most respected Segway touring company in North Texas. Our ALL INCLUSIVE packages provide everything you need to experience Big D like never before. Tours run 7 days a week at 10:00am, 1:30pm, and 3:30pm. ""Come Glide With Us!"" 
",5 of 5 stars,"
We did the tour in August and the guides are really awesome. It was a lot of fun to train going with the segway and it was very interesting to ride the segway in Dallas downtown. The routes are perfect and are the right balance to see sights and challenge your Segway experience.
"
TravelingRphFlorida,Florida,Florida, male , 35-49 ,"['la fortuna de san carlos', 'san antonio', ' tx', 'dominical', 'san jose', 'shreveport', ' la', 'heredia', 'gainesville', ' fl', 'white springs', ' fl', 'arenal volcano national park', 'houston', ' tx', 'dallas', ' tx', 'niagara falls', ' ny']","[' costa rica', ' usa']",[],"McKinney Avenue Trolley, Dallas", Scenic Railroads,"

Fee: No 

Recommended length of visit: 1-2 hours 

Owner description MATA is a heritage or historical trolley system, recreating how a real trolley system of the early to mid-twentieth century looked and operated. 
",5 of 5 stars,"
I still smile when I remember my ride on Matilda. That's the name of one of the trolley cars. She was brought to the US from Australia after being retired from active service. Apparently very illustrious Americans rode this trolleys during WWII . They are a real beauty. You can take a short trip around downtown Dallas for free on...


More 


"
Tree56LO,Rocky Hill,Connecticut, male , 65+ ,"['asheville', ' nc', 'wilmington', ' nc', 'natchez', ' ms', 'dallas', ' tx', 'flint', ' mi', 'green bay', ' wi', 'austin', ' tx', 'tupelo', ' ms', 'glacier national park', ' mt', 'indianapolis', ' in', 'omaha', ' ne', 'saint louis', ' mo']",[' usa'],[],"McKinney Avenue Trolley, Dallas", Scenic Railroads,"

Fee: No 

Recommended length of visit: 1-2 hours 

Owner description MATA is a heritage or historical trolley system, recreating how a real trolley system of the early to mid-twentieth century looked and operated. 
",5 of 5 stars,"
We walked to the end of the trolley line to pick it up, past lots of great skyscrapers. the line is fun to take and see the NW section of town. Plenty of stops along the way. Kids were really happy to get on the trolley. Saw many restaurants that we wish we had the chance to eat at. the...


More 


"
ROD70,ROD70,ROD70,,,"['dallas', ' tx', 'arlington', ' va']",[' usa'],[],"McKinney Avenue Trolley, Dallas", Scenic Railroads,"

Fee: No 

Recommended length of visit: 1-2 hours 

Owner description MATA is a heritage or historical trolley system, recreating how a real trolley system of the early to mid-twentieth century looked and operated. 
",5 of 5 stars,"
What a delightful time travel. Windows that operate. Clerestory that opens. Seats that go forward or backward. Quality of construction and appearance. History retold every day. Fabulous!
"
Dsteinbrunner,Yorkshire,Yorkshire,,,"['dallas', ' tx', 'albuquerque', ' nm', 'annapolis', ' md', 'atlanta', ' ga', 'austin', ' tx', 'baltimore', ' md', 'bochum', 'boston', ' ma', 'cancun', 'celina', ' oh', 'chicago', ' il', 'clearwater', ' fl']","[' usa', ' germany', ' mexico']",[],"Dallas Running Tours, Dallas", Tours,"

Owner description Dallas Running Tours offers sight jogging tours for visitors to Dallas. Our four-mile running tour of Downtown Dallas lets you see, hear, breathe and taste (yes, taste) our amazing city - like the locals do! Dallas Running Tours takes runners past some of the greatest landmarks, tourist attractions and points of interest in Downtown Dallas. Tours are perfect for runners of all levels - walkers, too. 
",5 of 5 stars,"
Make sure you do this at the beginning of your trip. I did it at the end and missed out on some cool sights. John did a great job at pointing out restaurants, sights to see and provided history of Dallas. John also kept at a great pace just wished I purchased the 6 mile instead of the 4...could have...


More 


"
traveltim,Melbourne,Australia, male , 35-49 ,"['gorkhi terelj national park', 'zhangjiajie', 'adelaide', 'hong kong', 'vienna', 'santiago', 'hillarys', 'tanjung benoa', 'dallas', ' tx', 'graz', 'jimbaran']","[' mongolia', ' china', ' australia', ' austria', ' chile', ' indonesia', 'chaweng', ' usa']","['I have no set travel style. I may travel with friends, family, groups or alone. I splurge sometimes, and rough it occasionally. ']","McKinney Avenue Trolley, Dallas", Scenic Railroads,"

Fee: No 

Recommended length of visit: 1-2 hours 

Owner description MATA is a heritage or historical trolley system, recreating how a real trolley system of the early to mid-twentieth century looked and operated. 
",3 of 5 stars,"
It's ok. But I'm not sure I'd consider this an attraction as such.
Good thing is its free and takes u to west village shopping area. There's also a DART (lightrail) station at the end of this trolley ride.
"
Meimeimei_12,New York City,New York,,,"['dallas', ' tx']",[' usa'],[],"Dallas Running Tours, Dallas", Tours,"

Owner description Dallas Running Tours offers sight jogging tours for visitors to Dallas. Our four-mile running tour of Downtown Dallas lets you see, hear, breathe and taste (yes, taste) our amazing city - like the locals do! Dallas Running Tours takes runners past some of the greatest landmarks, tourist attractions and points of interest in Downtown Dallas. Tours are perfect for runners of all levels - walkers, too. 
",5 of 5 stars,"
On my first trip to Dallas, I was not sure where to get started exploring this city. As a runner, I searched for Guided running tour Dallas and found John's group.
It turned out as a great experience. Before the run, my guide John was very professional in booking my tour, explaining the logistics, etc. During the run, we saw...


More 


"
HLK1975,Chicago,Illinois,,,"['seattle', ' wa', 'dallas', ' tx', 'washington dc', ' dc']",[' usa'],[],"Dallas Running Tours, Dallas", Tours,"

Owner description Dallas Running Tours offers sight jogging tours for visitors to Dallas. Our four-mile running tour of Downtown Dallas lets you see, hear, breathe and taste (yes, taste) our amazing city - like the locals do! Dallas Running Tours takes runners past some of the greatest landmarks, tourist attractions and points of interest in Downtown Dallas. Tours are perfect for runners of all levels - walkers, too. 
",5 of 5 stars,"
I recently visited Dallas for work and wanted to make the most of the few hours I had to myself. I know that one of the best ways to see a new city is to run it, so I started looking for a running tour. The good folks at Google led me directly to Dallas Running Tours. After checking out...


More 


"
hillscreeker,Texas,Texas,,,"['galveston', ' tx', 'washington dc', ' dc', 'granbury', ' tx', 'new york city', ' ny', 'cancun', 'dallas', ' tx', 'south padre island', ' tx', 'austin', ' tx', 'baton rouge', ' la', 'boston', ' ma', 'bryan', ' tx', 'cozumel']","[' usa', ' mexico']",[],"McKinney Avenue Trolley, Dallas", Scenic Railroads,"

Fee: No 

Recommended length of visit: 1-2 hours 

Owner description MATA is a heritage or historical trolley system, recreating how a real trolley system of the early to mid-twentieth century looked and operated. 
",2 of 5 stars,"
If you have plenty of time to kill...go for it. Otherwise, a nice trolly ride down a street with few attractions to look at. I don't know who said there were shops, dining and attractions all along McKinney; but they must have been on a McKinney other than the one in downtown Dallas. Even though the trolly was nice and...


More 


"
Norad1297,Worcester,Massachusetts,,,"['worcester', ' ma', 'mendoza', 'dallas', ' tx', 'quebec city', ' quebec', 'buenos aires', 'barcelona', 'copenhagen', 'helsinki', 'chicago', ' il', 'hammondsport', ' ny', 'la consulta', 'lisbon']","[' usa', ' argentina', ' canada', ' spain', ' denmark', ' finland', ' portugal']",[],"McKinney Avenue Trolley, Dallas", Scenic Railroads,"

Fee: No 

Recommended length of visit: 1-2 hours 

Owner description MATA is a heritage or historical trolley system, recreating how a real trolley system of the early to mid-twentieth century looked and operated. 
",4 of 5 stars,"
Stumbled upon the trolley while in the arts district. Free to hop on and off but be warned the trolley schedule is limited. Conductor and his assistant were very sweet but do not expect a detailed tour guide rather it was like having a local shout out their favorite hot spots and odd facts.
"
jlm3906,,,,,"['dallas', ' tx', 'paris', 'new orleans', ' la', 'williamsburg', ' va', 'bowling green', ' ky', 'myrtle beach', ' sc', 'sausalito', ' ca', 'st-paul-de-vence', 'vence', 'warrenton', ' nc', 'winston salem', ' nc']","[' usa', ' france']",[],"McKinney Avenue Trolley, Dallas", Scenic Railroads,"

Fee: No 

Recommended length of visit: 1-2 hours 

Owner description MATA is a heritage or historical trolley system, recreating how a real trolley system of the early to mid-twentieth century looked and operated. 
",4 of 5 stars,"
My son lives on Worthington, so I ventured out the other day to ride the Trolley. Rode it both ways and enjoyed the trip..must not be in a hurry... Just enjoy...it's free and comes when it wants to....good restaurants along the way...Avanti is great...but many others, too...just fun..
"
Synthgirl,Melbourne,Australia,,,"['dallas', ' tx', 'adelaide', 'alice springs', 'amsterdam', 'andorra la vella', 'bangkok', 'barcelona', 'bath', 'brisbane', 'byron bay', 'canberra', 'coober pedy']","[' usa', ' australia', ' the netherlands', ' andorra', ' thailand', ' spain', ' uk']",[],"McKinney Avenue Trolley, Dallas", Scenic Railroads,"

Fee: No 

Recommended length of visit: 1-2 hours 

Owner description MATA is a heritage or historical trolley system, recreating how a real trolley system of the early to mid-twentieth century looked and operated. 
",4 of 5 stars,"
I ride trams all the time at home, and we rode on ""Matilda"", a tram from Melbourne. So that was pretty funny. So it wasn't really something special for us, since we are used to trams back home. But it's always good to sit in a moving vehicle and watch things go past.
"
Rokey82,Austin,Minnesota,,,"['dallas', ' tx', 'bradenton beach', ' fl', 'minneapolis', ' mn', 'san francisco', ' ca', 'tampa', ' fl', 'austin', ' mn', 'austin', ' tx', 'new orleans', ' la', 'new york city', ' ny', 'scottsdale', ' az', 'sedona', ' az']",[' usa'],[],"Dallas Segway Tours, Dallas"," Tours, Segway Tours","

Owner description Glide in style with the original and most respected Segway touring company in North Texas. Our ALL INCLUSIVE packages provide everything you need to experience Big D like never before. Tours run 7 days a week at 10:00am, 1:30pm, and 3:30pm. ""Come Glide With Us!"" 
",5 of 5 stars,"
We have taken many Segway tours with some being great, and some were actually poor or boring. Our guide with Dallas Segway Tours seemed very experienced with lots of great information and history, but delivered in a way that the history was not boring. I would rate this as one of the better Segway experiences we have enjoyed.
"
mamastolz,,,,,"['dallas', ' tx', 'swansboro', ' nc']",[' usa'],[],"Dallas Segway Tours, Dallas"," Tours, Segway Tours","

Owner description Glide in style with the original and most respected Segway touring company in North Texas. Our ALL INCLUSIVE packages provide everything you need to experience Big D like never before. Tours run 7 days a week at 10:00am, 1:30pm, and 3:30pm. ""Come Glide With Us!"" 
",5 of 5 stars,"
Very good directions to and from hotel, individual instruction was excellent, safety was emphasized, helpful restaurant and area information provided. We chose the easier Katy trail route, so not many sights, but it gave us plenty of fresh air and exercise. Owners took many pictures for us. Great business and service!
"
CarlosandTracyDrane,Dallas,Texas,,,"['dallas', ' tx', 'anchorage', ' ak', 'atlanta', ' ga', 'atsugi', 'augusta', ' ga', 'austin', ' tx', 'baltimore', ' md', 'baton rouge', ' la', 'bethesda', ' md', 'biloxi', ' ms', 'bronx', ' ny', 'bryan', ' tx']","[' usa', ' japan']",[],"Dallas Segway Tours, Dallas"," Tours, Segway Tours","

Owner description Glide in style with the original and most respected Segway touring company in North Texas. Our ALL INCLUSIVE packages provide everything you need to experience Big D like never before. Tours run 7 days a week at 10:00am, 1:30pm, and 3:30pm. ""Come Glide With Us!"" 
",5 of 5 stars,"
My wife and I are now convinced that a segway is the best way to take a tour. They are so much fun and you are able to cover a wider area and so many more attractions than other methods. Neither my wife nor I had ever ridden a segway and are pretty awkward when it comes to anything physical....


More 


"
VickyInWarwick,Warwick,United Kingdom, female , 35-49 ,"['london', 'leamington spa', 'warwick', 'new york city', ' ny', 'reykjavik', 'san francisco', ' ca', 'abu simbel', 'birmingham', 'blackpool', 'dallas', ' tx', 'las vegas', ' nv', 'los angeles', ' ca']","[' uk', ' usa', ' iceland', ' egypt']",[],"McKinney Avenue Trolley, Dallas", Scenic Railroads,"

Fee: No 

Recommended length of visit: 1-2 hours 

Owner description MATA is a heritage or historical trolley system, recreating how a real trolley system of the early to mid-twentieth century looked and operated. 
",4 of 5 stars,"
A free shuttle from uptown to downtown dallas, with a little bit of history thrown in.
Plus the drivers are knowledgeable and friendly.
"
Dorkyhood,,,,,"['dallas', ' tx']",[' usa'],[],"Dallas Segway Tours, Dallas"," Tours, Segway Tours","

Owner description Glide in style with the original and most respected Segway touring company in North Texas. Our ALL INCLUSIVE packages provide everything you need to experience Big D like never before. Tours run 7 days a week at 10:00am, 1:30pm, and 3:30pm. ""Come Glide With Us!"" 
",5 of 5 stars,"
Cyndi was an amazing teacher, and you can certainly tell that this is a truly professional company. The tour was the perfect length of time (1.5 hrs). We really enjoyed the information and the sites that she took us to. Thanks for a great time!! We recommend this to everyone we talk with!
"
Dannyneo,,,,,"['dallas', ' tx', 'carrollton', ' tx', 'savannah', ' ga']",[' usa'],[],"McKinney Avenue Trolley, Dallas", Scenic Railroads,"

Fee: No 

Recommended length of visit: 1-2 hours 

Owner description MATA is a heritage or historical trolley system, recreating how a real trolley system of the early to mid-twentieth century looked and operated. 
",5 of 5 stars,"
Like the review I when on. This is a total gem in Dallas!! Love to drink and take a free DD back to my hotel!!! With the city had more. Worth your time to jump on and ride
"
HippieMom333,Bethlehem,Pennsylvania,,,"['bethlehem', ' pa', 'easton', ' pa', 'allentown', ' pa', 'jackson', ' nj', 'center valley', ' pa', 'clinton', ' nj', 'dallas', ' tx', 'hope', ' nj', 'kempton', ' pa', 'lahaska', ' pa', 'new york city', ' ny']","[' usa', 'gulf of papagayo']",[],"McKinney Avenue Trolley, Dallas", Scenic Railroads,"

Fee: No 

Recommended length of visit: 1-2 hours 

Owner description MATA is a heritage or historical trolley system, recreating how a real trolley system of the early to mid-twentieth century looked and operated. 
",2 of 5 stars,"
I was in Dallas for business last year and specifically went to this for something to do on a day I needed to kill time. Well, it was just ""ok"" and I felt that the shops there were overpriced & the whole trip was a complete waste of my time.
"
theamyb,Fort Worth,Texas,,,"['dallas', ' tx']",[' usa'],[],"Dallas Segway Tours, Dallas"," Tours, Segway Tours","

Owner description Glide in style with the original and most respected Segway touring company in North Texas. Our ALL INCLUSIVE packages provide everything you need to experience Big D like never before. Tours run 7 days a week at 10:00am, 1:30pm, and 3:30pm. ""Come Glide With Us!"" 
",5 of 5 stars,"
Our work group wanted to try something a little different and found segway tours online. We had a fantastic time racing eachother and touring the park. Highly recommend Dallas Segway Tours if you want your team to have some fun while working together.
"
mayatree,Houston,Texas,,,"['houston', ' tx', 'anchorage', ' ak', 'new york city', ' ny', 'dallas', ' tx', 'homer', ' ak', 'san francisco', ' ca', 'virgin gorda', 'london', 'chesterfield', ' mo', 'milton keynes', 'saint louis', ' mo', 'seward', ' ak']","[' usa', ' british virgin islands', ' uk']",[],"McKinney Avenue Trolley, Dallas", Scenic Railroads,"

Fee: No 

Recommended length of visit: 1-2 hours 

Owner description MATA is a heritage or historical trolley system, recreating how a real trolley system of the early to mid-twentieth century looked and operated. 
",4 of 5 stars,"
We were told about the trolley by the Tourist Office and it was worth the ride. The drivers are very friendly and give advice about bars, restaurants and shops along the way. The ride is about 40 mins if you do the whole loop in one go, but you can get on and off as many times as you like....


More 


"
dancingvolleyballmom,Tampa,FL, female , 50-64 ,"['new york city', ' ny', 'lahaina', ' hi', 'poipu', ' hi', 'dallas', ' tx', 'kapolei', ' hi', 'lihue', ' hi', 'brooklyn', ' ny', 'evora', 'honolulu', ' hi', 'indian rocks beach', ' fl', 'kahului', ' hi', 'lisbon']","[' usa', ' portugal']","['adventurous, have disposable income to travel, but love a great bargain too, enjoy fine dining and serfice ']","Dallas Segway Tours, Dallas"," Tours, Segway Tours","

Owner description Glide in style with the original and most respected Segway touring company in North Texas. Our ALL INCLUSIVE packages provide everything you need to experience Big D like never before. Tours run 7 days a week at 10:00am, 1:30pm, and 3:30pm. ""Come Glide With Us!"" 
",5 of 5 stars,"
Great instruction. I am VERY tentative about the Segway. I don't think of myself as especially athletic. I take Pilates and work out but I've had some injuries. I was initially very nervous but Chris and Dirk were great, very patient and once I got the hang of it, I did fine. Small tour group makes a big difference. You...


More 


"
GreekDiva63,Dallas,Texas, female , 50-64 ,"['dallas', ' tx', 'rome', 'soldotna', ' ak']","[' usa', ' italy']","['My husband and I are active seniors. We enjoy lake charter fishing expeditions, canoeing, concerts, museums, art, farmers markets and exploring recreational options in and around our city. Our ""splurge"" travels include overseas destinations, mostly Europe. ']","Dallas Segway Tours, Dallas"," Tours, Segway Tours","

Owner description Glide in style with the original and most respected Segway touring company in North Texas. Our ALL INCLUSIVE packages provide everything you need to experience Big D like never before. Tours run 7 days a week at 10:00am, 1:30pm, and 3:30pm. ""Come Glide With Us!"" 
",5 of 5 stars,"
My husband and I are active seniors and we have been wanting to experience a segway tour for quite some time. After reviewing several websites we selected Dallas Segway Tours. We had an absolutely FABULOUS time, and the segway tour exceeded our expectations. Dirk and Cyndi, the owners and trainers, are extremely professional, very accommodating, and excellent trainers. I was...


More 


"
nancey,tallahassee,florida,,,"['dallas', ' tx', 'panama city beach', ' fl', 'rosemary beach', ' fl', 'san miguel de allende', 'west hollywood', ' ca']","[' usa', ' mexico']",[],"Dallas Segway Tours, Dallas"," Tours, Segway Tours","

Owner description Glide in style with the original and most respected Segway touring company in North Texas. Our ALL INCLUSIVE packages provide everything you need to experience Big D like never before. Tours run 7 days a week at 10:00am, 1:30pm, and 3:30pm. ""Come Glide With Us!"" 
",5 of 5 stars,"
We were totally inexperienced but within minutes we were able to master the segways. Cyndi gave us impeccable instruction and we gained confidence rapidly as we moved through the streets. Enjoyed the tour and think there is no better way to see Dallas and it's history.
"
