name,memberCity,memberCounry,MemberGender,memberAge,CitiesVisited,memberDescription,Activitiy,Type,ownerdesc,rating,review
trevelord,New york,New york,,,"Flagstaff, AZ, USA,Baltimore, MD, USA,Palm - Eagle Beach, Aruba,Grand Canyon National Park, AZ, USA,Chicago, IL, USA,Middletown, RI, USA,Plattsburgh, NY, USA,Saranac Lake, NY, USA,Winslow, AZ, USA,Boulder, CO, USA,Camden, ME, USA,Gettysburg, PA, USA,",[],"Chicago's First Lady Architectural Tours, Chicago"," Tours
","Only the Chicago Architecture Foundation and Chicago's First Lady Cruises can showcase Chicago's world renowned city architecture with style, class and comfort. Open-air and air-conditioned seating is available. Learn about the architecture and design of over 50 buildings as described by CAF-Certified Volunteer Docents/Guides. Don't settle for imitations, look for the CAF logo. Full Service Bar onboard each vessel. 90-minute river architecture cruises depart daily. Cruising season May - November. All tours depart from Riverside Gardens, Michigan Ave. and Wacker Dr. (Southeast corner of the Michigan Avenue Bridge). Look for our blue awning.",5 of 5 stars,"
We took this tour on Saturday, October 26 at 3:00. I mention this because our tour guide was fantastic and I did not remember his name. He gave a wonderful talk that was so interesting and not at all boring. The ride was on a beautiful autumn day and was so informative. It was our first time in Chicago and...


More 


"
SDTravelMom,San Diego,CA,,,"San Diego, CA, USA,Baltimore, MD, USA,Chicago, IL, USA,Yosemite National Park, CA, USA,Boston, MA, USA,Denver, CO, USA,La Jolla, CA, USA,Mariposa, CA, USA,Pasadena, CA, USA,Arcadia, CA, USA,Flagstaff, AZ, USA,Gettysburg, PA, USA,",[],"Chicago's First Lady Architectural Tours, Chicago"," Tours
","Only the Chicago Architecture Foundation and Chicago's First Lady Cruises can showcase Chicago's world renowned city architecture with style, class and comfort. Open-air and air-conditioned seating is available. Learn about the architecture and design of over 50 buildings as described by CAF-Certified Volunteer Docents/Guides. Don't settle for imitations, look for the CAF logo. Full Service Bar onboard each vessel. 90-minute river architecture cruises depart daily. Cruising season May - November. All tours depart from Riverside Gardens, Michigan Ave. and Wacker Dr. (Southeast corner of the Michigan Avenue Bridge). Look for our blue awning.",5 of 5 stars,"
Did a 10am tour. Docent was very knowledgeable. Provided lots of information about the buildings and origins. This tour is not a typical history of the city, politics, etc. But you will learn about the city based on how the city has been built. Would highly recommend
"
longbeach123,longbeach,longbeach,,,"Wailea, HI, USA,Montreal, Quebec, Canada,Chicago, IL, USA,Boston, MA, USA,Rome, Italy,Albion, CA, USA,Mendocino, CA, USA,Seal Beach, CA, USA,",[],"Walk Chicago Tours, Chicago"," Tours
","Walk Chicago Tours is a privately owned walking tour service known for its personal amenities, experience and reasonable rates. Its concierge-like treatment of all of its guests, and the ability of its experienced guides to engage visitors through skillful story-telling have set standards in Chicago. It offers a ""no-gimmicks"" product delivered in an engaging and professional style. Personal treatment for guests begins at the outset of their day. If you are staying at a Loop area hotel, your guide greets you in the lobby to begin your tour experience. If you are a disabled tourist or have special needs to be addressed, Walk Chicago Tours devises a completely accessible itinerary at no extra cost. There is also no combining of groups or joining groups with strangers. Each tour reservation is a private promise...only your group with your own private guide(see FAQ page of their website). Guides at Walk Chicago Tours have been carefully chosen based upon their natural ability to engage visitors and to narrate historical facts,culture and urban lore. The company motto, ""A Story on Every Corner"", is typical of the ownership's insistence that Chicago's history,its neighborhoods,its culture and urban lore be delivered to visitors in an entertaining and informative manner that appeals to a wide array of groups. In fact,several of the guides are former teachers with years of experience at engaging listeners. The result has been the reputation that Walk Chicago Tours is Chicago's most competent story telling ambassador. No service is more zealous about wanting you to leave Chicago loving Chicago as much as they do. And, they attempt to do this at a price that fits the budget of every visitor. Large groups are accomodated by the use of multiple guides. See their website and visit their FAQ page for answers to most of your questions. Email or call and they will respond immediately. .",5 of 5 stars,"
We had a fantastic experience with Mimi, our guide walking us through Chicago, showing us Tiffany gems, Chagall mosaics, Millennium Park sculptures. What a treat. She was so knowledgeable, so full of stories and we felt like we were walking with a long time friend. This is a tour not to miss. If you want to get a true feel...


More 


"
Beachloverlucy,,,,,"Chicago, IL, USA,",[],"Walk Chicago Tours, Chicago"," Tours
","Walk Chicago Tours is a privately owned walking tour service known for its personal amenities, experience and reasonable rates. Its concierge-like treatment of all of its guests, and the ability of its experienced guides to engage visitors through skillful story-telling have set standards in Chicago. It offers a ""no-gimmicks"" product delivered in an engaging and professional style. Personal treatment for guests begins at the outset of their day. If you are staying at a Loop area hotel, your guide greets you in the lobby to begin your tour experience. If you are a disabled tourist or have special needs to be addressed, Walk Chicago Tours devises a completely accessible itinerary at no extra cost. There is also no combining of groups or joining groups with strangers. Each tour reservation is a private promise...only your group with your own private guide(see FAQ page of their website). Guides at Walk Chicago Tours have been carefully chosen based upon their natural ability to engage visitors and to narrate historical facts,culture and urban lore. The company motto, ""A Story on Every Corner"", is typical of the ownership's insistence that Chicago's history,its neighborhoods,its culture and urban lore be delivered to visitors in an entertaining and informative manner that appeals to a wide array of groups. In fact,several of the guides are former teachers with years of experience at engaging listeners. The result has been the reputation that Walk Chicago Tours is Chicago's most competent story telling ambassador. No service is more zealous about wanting you to leave Chicago loving Chicago as much as they do. And, they attempt to do this at a price that fits the budget of every visitor. Large groups are accomodated by the use of multiple guides. See their website and visit their FAQ page for answers to most of your questions. Email or call and they will respond immediately. .",5 of 5 stars,"
Terry Sullivan is the best. He helped us plan our trip, choose our restaurants and chose Mimi to lead our tour. It was fantastic. Go no further----- this is the site you want. All of fantastic Chicago is available to you through walk Chicago!!!! Do it. And Mimi rocks
"
stjohns0,Birmingham,United Kingdom, female , 35-49 ,"Marrakech, Morocco,Dubai, United Arab Emirates,Chicago, IL, USA,London, UK,",[],"Chicago's First Lady Architectural Tours, Chicago"," Tours
","Only the Chicago Architecture Foundation and Chicago's First Lady Cruises can showcase Chicago's world renowned city architecture with style, class and comfort. Open-air and air-conditioned seating is available. Learn about the architecture and design of over 50 buildings as described by CAF-Certified Volunteer Docents/Guides. Don't settle for imitations, look for the CAF logo. Full Service Bar onboard each vessel. 90-minute river architecture cruises depart daily. Cruising season May - November. All tours depart from Riverside Gardens, Michigan Ave. and Wacker Dr. (Southeast corner of the Michigan Avenue Bridge). Look for our blue awning.",5 of 5 stars,"
Brilliant way to start our visit to the city. very knowledgeable tour guide. Lovely cookies and coffee
"
diamondcave,Toronto,Canada,,,"Pigeon Forge, TN, USA,Chicago, IL, USA,Toronto, Ontario, Canada,Sevierville, TN, USA,New York City, NY, USA,",[],"Chicago's First Lady Architectural Tours, Chicago"," Tours
","Only the Chicago Architecture Foundation and Chicago's First Lady Cruises can showcase Chicago's world renowned city architecture with style, class and comfort. Open-air and air-conditioned seating is available. Learn about the architecture and design of over 50 buildings as described by CAF-Certified Volunteer Docents/Guides. Don't settle for imitations, look for the CAF logo. Full Service Bar onboard each vessel. 90-minute river architecture cruises depart daily. Cruising season May - November. All tours depart from Riverside Gardens, Michigan Ave. and Wacker Dr. (Southeast corner of the Michigan Avenue Bridge). Look for our blue awning.",5 of 5 stars,"
This is a tour worth taking. The buildings are phenomenal. Our tour guide was incredible. I don't think she took a breathe for 1 minute. Worth taking on a great day. Our particular boat tour company offered with the cost of the ticket unlimited cookies, coffee and tea from Starbucks. Check it out. You won't be sorry.
"
gbruels,Friday Harbor,Washington, male , 50-64 ,"Puerto Vallarta, Mexico,Istanbul, Turkey,Split, Croatia,Hong Kong, China,Goreme, Turkey,Stari Grad, Croatia,Salt Spring Island, British Columbia, Canada,Siem Reap, Cambodia,Bodrum City, Turkey,British Columbia,Seattle, WA, USA,Boulder, CO, USA,",[],"Chicago's First Lady Architectural Tours, Chicago"," Tours
","Only the Chicago Architecture Foundation and Chicago's First Lady Cruises can showcase Chicago's world renowned city architecture with style, class and comfort. Open-air and air-conditioned seating is available. Learn about the architecture and design of over 50 buildings as described by CAF-Certified Volunteer Docents/Guides. Don't settle for imitations, look for the CAF logo. Full Service Bar onboard each vessel. 90-minute river architecture cruises depart daily. Cruising season May - November. All tours depart from Riverside Gardens, Michigan Ave. and Wacker Dr. (Southeast corner of the Michigan Avenue Bridge). Look for our blue awning.",5 of 5 stars,"
If you love architecture and Chicago, this is a great way to spend a few hours. Cruising along the Chicago River is a pleasure in and of itself, but the docent made the trip thoroughly enjoyable. His knowledge of the architecture and history of the city were truly impressive, but his delivery was particularly good -- mixing in facts, with...


More 


"
drbobstl,Saint Louis,Missouri,,,"Kansas City, MO, USA,Portland, OR, USA,Chicago, IL, USA,Bartlesville, OK, USA,Bar Harbor, ME, USA,Carlisle, PA, USA,Chesterfield, MO, USA,Destin, FL, USA,Saint Louis, MO, USA,Tulsa, OK, USA,Washington DC, DC, USA,",[],"Chicago's First Lady Architectural Tours, Chicago"," Tours
","Only the Chicago Architecture Foundation and Chicago's First Lady Cruises can showcase Chicago's world renowned city architecture with style, class and comfort. Open-air and air-conditioned seating is available. Learn about the architecture and design of over 50 buildings as described by CAF-Certified Volunteer Docents/Guides. Don't settle for imitations, look for the CAF logo. Full Service Bar onboard each vessel. 90-minute river architecture cruises depart daily. Cruising season May - November. All tours depart from Riverside Gardens, Michigan Ave. and Wacker Dr. (Southeast corner of the Michigan Avenue Bridge). Look for our blue awning.",5 of 5 stars,"
Tour lasted about 90 minutes and was packed with great information. Our guide was knowledgable, witty, and energetic. There is almost too much information to absorb in the alloted time. Could easily repeat the tour again - well worth the money if you like architectural tours and info.
"
jmontana2014,Helena,Montana,,,"Hanoi, Vietnam,Chicago, IL, USA,Halong Bay, Vietnam,Siem Reap, Cambodia,Amsterdam, The Netherlands,Anchorage, AK, USA,Arusha, Tanzania,Fairbanks, AK, USA,Houston, TX, USA,Moshi, Tanzania,New York City, NY, USA,San Francisco, CA, USA,",[],"Chicago Architecture Foundation, Chicago"," Group tours/city tour
","Touring with the Chicago Architecture Foundation (CAF) is the best way to explore Chicago. From our most popular tour, the Architecture River Cruise to our more than 85 different walking, bus, bike, Segway and train tours you are sure to get a true Chicago experience. As a non-profit organization, our tours are led by highly-trained volunteer guides who are passionate about sharing the history of our beautiful city. Tours depart year-round.",5 of 5 stars,"
The Architectural Foundation Cruise is packed full of information about the architecture and history of Chicago. Our guide was extremely knowledgeable, a volunteer, University Professor, with a passion for the architecture of Chicago.
The boat has amble room on the outside decks or you can stay inside. The speakers are all about the deck so it is easy to hear...


More 


"
GerriandMark,Somerton Park,South Australia, male , 65+ ,"Karon, Thailand,Amsterdam, The Netherlands,Chicago, IL, USA,Inari, Finland,Rovaniemi, Finland,Bicheno, Australia,Boston, MA, USA,Cabrerets, France,Coles Bay, Australia,Ennis, Ireland,McLaren Vale, Australia,New York City, NY, USA,",[],"Chicago Architecture Foundation, Chicago"," Group tours/city tour
","Touring with the Chicago Architecture Foundation (CAF) is the best way to explore Chicago. From our most popular tour, the Architecture River Cruise to our more than 85 different walking, bus, bike, Segway and train tours you are sure to get a true Chicago experience. As a non-profit organization, our tours are led by highly-trained volunteer guides who are passionate about sharing the history of our beautiful city. Tours depart year-round.",5 of 5 stars,"
If you are unsure what to look at regarding Chicago Architecture with such a large choice, ask the staff at the Architecture Foundation on Michigan Avenue. We joined as Members at Seniors rates and got discounts to various tours including free walking tours, discounts on bus tours and a two for one River Cruise. the savings were great and the...


More 


"
gypsygal3095,Minneapolis,Minnesota, female , 50-64 ,"Santiago, Chile,Rockport, MA, USA,Valparaiso, Chile,Chicago, IL, USA,Santa Cruz, Chile,Ankeny, IA, USA,Chanhassen, MN, USA,Gaithersburg, MD, USA,Honolulu, HI, USA,Minneapolis, MN, USA,Minnetonka, MN, USA,Richmond, VA, USA,","[u'A gypsy at heart, I love to experience new and different places, both domestically and internationally. Even when traveling for business, room service is reserved for those days when I am exhausted. Otherwise, I am out trying to eat where the locals eat, and see a bit of the area. International travel always means seeking the non-tourist places to explore and dine for the most part. White tablecloths are not our typical style. BUT, we like to be comfortable and safe, so though we seek small, boutique hotels/B&Bs, they are never a hole in the wall. Now, restaurants may be another thing! ']","Chicago Architecture Foundation, Chicago"," Group tours/city tour
","Touring with the Chicago Architecture Foundation (CAF) is the best way to explore Chicago. From our most popular tour, the Architecture River Cruise to our more than 85 different walking, bus, bike, Segway and train tours you are sure to get a true Chicago experience. As a non-profit organization, our tours are led by highly-trained volunteer guides who are passionate about sharing the history of our beautiful city. Tours depart year-round.",5 of 5 stars,"
Having lived in Chicago, I always tell people when visiting that they must take the Architecture Foundation's river boat tour. Well, now, having gone back for a visit last week, I will add to that to take the elevated tour too! It is a great mix of the ""L"" train system, and the stations, as well as the city architecture...


More 


"
dhmaston,Toronto,Canada, male , 50-64 ,"Chicago, IL, USA,Santa Fe, NM, USA,",[],"Chicago Private Tours, Chicago"," Tours
","Interactive, Educational, and FUN! Chicago Private Tours invites you to discover Chicago, with the help of one of our expert guides. Our tours cater to each groups interests, including themes such as architecture, history, culture, sports, and shopping. Each outing is customized to fit your interests and includes an expert guide, luxury vehicle, and driver. Chicago Private Tours is for clients that are looking for more than the one-size-fits-all tour. See what you want to see, when you want to see it, and how you want to see it! Customize your Chicago Experience!Pick-up/Drop-offChicago Private Tours always accommodates its clients and will pick up anywhere in and around the city, including airports and train stations. This is ideal for individuals who do not have a lot of time, but want to see as many of the sites as possible on their busy schedule!TransportationAll of Chicago Private Tours vehicles are top of the line in luxury. Our fleet of vehicles can accommodate every group size, from 1 person to large groups- always in comfort and style.LanguageAll of our guides conduct tours in English, but if you desire the tour to be given in another language, we will gladly arrange a Guide who speaks the desired language at no additional cost.(Ex. Spanish, Italian, French, German, Mandarin, Russian, Japanese, and many more!)",5 of 5 stars,"
We took a private tour on the first day of a five-day visit. It provided us a great overview of the major sites, the history, plus a sense of what Chicago is like. Matt is an entertaining and knowledgeable guide, who was able to keep everyone interested, including our teenage daughter. Although primarily a driving tour, we were able to...


More 


"
xxx3456,Montreal,France,,,"Chicago, IL, USA,Paris, France,",[],"Chicago Architecture Foundation, Chicago"," Group tours/city tour
","Touring with the Chicago Architecture Foundation (CAF) is the best way to explore Chicago. From our most popular tour, the Architecture River Cruise to our more than 85 different walking, bus, bike, Segway and train tours you are sure to get a true Chicago experience. As a non-profit organization, our tours are led by highly-trained volunteer guides who are passionate about sharing the history of our beautiful city. Tours depart year-round.",5 of 5 stars,"
we enjoyed our tour of the south loop very much. But suggest they give out a map of the tour and sites visited sowe could refind some of the places
"
atluris,Visakhapatnam,India, male , 50-64 ,"Visakhapatnam, India,Niagara Falls, NY, USA,Hyderabad, India,Seattle, WA, USA,Bellevue, WA, USA,Yosemite National Park, CA, USA,Alberta,Jasper, Alberta, Canada,Las Vegas, NV, USA,Los Angeles, CA, USA,Vancouver, British Columbia, Canada,Banff, Alberta, Canada,",[],"Chicago Private Tours, Chicago"," Tours
","Interactive, Educational, and FUN! Chicago Private Tours invites you to discover Chicago, with the help of one of our expert guides. Our tours cater to each groups interests, including themes such as architecture, history, culture, sports, and shopping. Each outing is customized to fit your interests and includes an expert guide, luxury vehicle, and driver. Chicago Private Tours is for clients that are looking for more than the one-size-fits-all tour. See what you want to see, when you want to see it, and how you want to see it! Customize your Chicago Experience!Pick-up/Drop-offChicago Private Tours always accommodates its clients and will pick up anywhere in and around the city, including airports and train stations. This is ideal for individuals who do not have a lot of time, but want to see as many of the sites as possible on their busy schedule!TransportationAll of Chicago Private Tours vehicles are top of the line in luxury. Our fleet of vehicles can accommodate every group size, from 1 person to large groups- always in comfort and style.LanguageAll of our guides conduct tours in English, but if you desire the tour to be given in another language, we will gladly arrange a Guide who speaks the desired language at no additional cost.(Ex. Spanish, Italian, French, German, Mandarin, Russian, Japanese, and many more!)",5 of 5 stars,"
It was our first visit to Chicago. The tour is flexible with an exclusive guide. For us it is an exploratory trip. Our guide Joe is very knowledgable and gave us a sample of all the important places in Chicago. I am determined to come back for a detailed visit to Chicago and it was mainly due to Joe who...


More 


"
Bzerkeley,Oakland,California,,,"Chicago, IL, USA,",[],"Chicago Private Tours, Chicago"," Tours
","Interactive, Educational, and FUN! Chicago Private Tours invites you to discover Chicago, with the help of one of our expert guides. Our tours cater to each groups interests, including themes such as architecture, history, culture, sports, and shopping. Each outing is customized to fit your interests and includes an expert guide, luxury vehicle, and driver. Chicago Private Tours is for clients that are looking for more than the one-size-fits-all tour. See what you want to see, when you want to see it, and how you want to see it! Customize your Chicago Experience!Pick-up/Drop-offChicago Private Tours always accommodates its clients and will pick up anywhere in and around the city, including airports and train stations. This is ideal for individuals who do not have a lot of time, but want to see as many of the sites as possible on their busy schedule!TransportationAll of Chicago Private Tours vehicles are top of the line in luxury. Our fleet of vehicles can accommodate every group size, from 1 person to large groups- always in comfort and style.LanguageAll of our guides conduct tours in English, but if you desire the tour to be given in another language, we will gladly arrange a Guide who speaks the desired language at no additional cost.(Ex. Spanish, Italian, French, German, Mandarin, Russian, Japanese, and many more!)",5 of 5 stars,"
Great way to see and learn about Chicago. Our guide, Joe M. and drive, ""TJ"" B. were very knowledgeable, accommodating and service-oriented. We had two days booked. The first was the city tour and we got a really nice overview of the city, the history, and the architecture. We had time to stop at a couple of places to walk...


More 


"
Bigbancneige,Chambly,Canada,,,"Chicago, IL, USA,",[],"Chicago Private Tours, Chicago"," Tours
","Interactive, Educational, and FUN! Chicago Private Tours invites you to discover Chicago, with the help of one of our expert guides. Our tours cater to each groups interests, including themes such as architecture, history, culture, sports, and shopping. Each outing is customized to fit your interests and includes an expert guide, luxury vehicle, and driver. Chicago Private Tours is for clients that are looking for more than the one-size-fits-all tour. See what you want to see, when you want to see it, and how you want to see it! Customize your Chicago Experience!Pick-up/Drop-offChicago Private Tours always accommodates its clients and will pick up anywhere in and around the city, including airports and train stations. This is ideal for individuals who do not have a lot of time, but want to see as many of the sites as possible on their busy schedule!TransportationAll of Chicago Private Tours vehicles are top of the line in luxury. Our fleet of vehicles can accommodate every group size, from 1 person to large groups- always in comfort and style.LanguageAll of our guides conduct tours in English, but if you desire the tour to be given in another language, we will gladly arrange a Guide who speaks the desired language at no additional cost.(Ex. Spanish, Italian, French, German, Mandarin, Russian, Japanese, and many more!)",5 of 5 stars,"
We did a very beautiful excursion with lots of explanation. The tour is in french as we had requested in french but great. The driver was great not a sudden stop and the mind always present. I recommend a city tour with this company. The rate is normal for a excusion 5 stars. Thank you
"
SandiMakow,Ormond Beach,FL,,,"Rome, Italy,Chicago, IL, USA,Daytona Beach, FL, USA,Houston, TX, USA,Ormond Beach, FL, USA,Fernandina Beach, FL, USA,Palm Coast, FL, USA,Miami, FL, USA,Alhama de Granada, Spain,Asheville, NC, USA,Atlanta, GA, USA,Bonaire, Caribbean,",[],"Chicago Architecture Foundation, Chicago"," Group tours/city tour
","Touring with the Chicago Architecture Foundation (CAF) is the best way to explore Chicago. From our most popular tour, the Architecture River Cruise to our more than 85 different walking, bus, bike, Segway and train tours you are sure to get a true Chicago experience. As a non-profit organization, our tours are led by highly-trained volunteer guides who are passionate about sharing the history of our beautiful city. Tours depart year-round.",5 of 5 stars,"
The Chicago Model, located within the Atrium of the Foundation's building is amazing. This huge, accurate and up-to-date, 3-D model of Chicago's downtown is free and open to the public every day. After you check it out, go into the gift shop for really cool gifts.
"
Marisatoli,Westbury,New York,,,"Chicago, IL, USA,Cancun, Mexico,",[],"Chicago Private Tours, Chicago"," Tours
","Interactive, Educational, and FUN! Chicago Private Tours invites you to discover Chicago, with the help of one of our expert guides. Our tours cater to each groups interests, including themes such as architecture, history, culture, sports, and shopping. Each outing is customized to fit your interests and includes an expert guide, luxury vehicle, and driver. Chicago Private Tours is for clients that are looking for more than the one-size-fits-all tour. See what you want to see, when you want to see it, and how you want to see it! Customize your Chicago Experience!Pick-up/Drop-offChicago Private Tours always accommodates its clients and will pick up anywhere in and around the city, including airports and train stations. This is ideal for individuals who do not have a lot of time, but want to see as many of the sites as possible on their busy schedule!TransportationAll of Chicago Private Tours vehicles are top of the line in luxury. Our fleet of vehicles can accommodate every group size, from 1 person to large groups- always in comfort and style.LanguageAll of our guides conduct tours in English, but if you desire the tour to be given in another language, we will gladly arrange a Guide who speaks the desired language at no additional cost.(Ex. Spanish, Italian, French, German, Mandarin, Russian, Japanese, and many more!)",5 of 5 stars,"
My friend and I have never been to Chicago, and considering we only had one day and night, we wanted to get the most of our trip and see as much as we can. Well, Chicago Tours did not disappoint!! We were picked up by TJ and the second he picked us up we started having a great time. There...


More 


"
RahulRomi,Pleasanton,California,,,"Chicago, IL, USA,Niagara Falls, NY, USA,San Francisco, CA, USA,Chandigarh, India,",[],"Chicago Private Tours, Chicago"," Tours
","Interactive, Educational, and FUN! Chicago Private Tours invites you to discover Chicago, with the help of one of our expert guides. Our tours cater to each groups interests, including themes such as architecture, history, culture, sports, and shopping. Each outing is customized to fit your interests and includes an expert guide, luxury vehicle, and driver. Chicago Private Tours is for clients that are looking for more than the one-size-fits-all tour. See what you want to see, when you want to see it, and how you want to see it! Customize your Chicago Experience!Pick-up/Drop-offChicago Private Tours always accommodates its clients and will pick up anywhere in and around the city, including airports and train stations. This is ideal for individuals who do not have a lot of time, but want to see as many of the sites as possible on their busy schedule!TransportationAll of Chicago Private Tours vehicles are top of the line in luxury. Our fleet of vehicles can accommodate every group size, from 1 person to large groups- always in comfort and style.LanguageAll of our guides conduct tours in English, but if you desire the tour to be given in another language, we will gladly arrange a Guide who speaks the desired language at no additional cost.(Ex. Spanish, Italian, French, German, Mandarin, Russian, Japanese, and many more!)",5 of 5 stars,"
We had a time of our lives touring with Chicago Private Tours. The tour is just perfect to know the city and understand its historical, cultural and architectural aspect. It will be great fun and the staff is really perfect on their jobs. The tour fleet is perfect too! Kudos and Cheers. We had an absolutely memorable time :)
"
Aleemadison,,,,,"Chicago, IL, USA,",[],"Chicago Private Tours, Chicago"," Tours
","Interactive, Educational, and FUN! Chicago Private Tours invites you to discover Chicago, with the help of one of our expert guides. Our tours cater to each groups interests, including themes such as architecture, history, culture, sports, and shopping. Each outing is customized to fit your interests and includes an expert guide, luxury vehicle, and driver. Chicago Private Tours is for clients that are looking for more than the one-size-fits-all tour. See what you want to see, when you want to see it, and how you want to see it! Customize your Chicago Experience!Pick-up/Drop-offChicago Private Tours always accommodates its clients and will pick up anywhere in and around the city, including airports and train stations. This is ideal for individuals who do not have a lot of time, but want to see as many of the sites as possible on their busy schedule!TransportationAll of Chicago Private Tours vehicles are top of the line in luxury. Our fleet of vehicles can accommodate every group size, from 1 person to large groups- always in comfort and style.LanguageAll of our guides conduct tours in English, but if you desire the tour to be given in another language, we will gladly arrange a Guide who speaks the desired language at no additional cost.(Ex. Spanish, Italian, French, German, Mandarin, Russian, Japanese, and many more!)",5 of 5 stars,"
Coming to Chicago for the first time I knew there would be too much to see for a short stay. My concierge hooked me up with this company which he highly recommended. He was right. Very reasonable and it was a personal tour in a luxury vehicle so no cold windy city walking. Joe our tour guide asked what we...


More 


"
missjoanne,chicago,chicago, Female ,,"Chicago, IL, USA,San Francisco, CA, USA,Monterey, CA, USA,Carmel, CA, USA,Milwaukee, WI, USA,Las Vegas, NV, USA,Sanibel Island, FL, USA,",[],"Joyce Walks Chicago, Chicago"," Walking tours
","Experience Chicago like a Chicagoan! Chicago is a city of unique neighborhoods. Lets walk through some of them - Chinatown, the Gold Coast, Lincoln Park, Pilsen, OId Town, Kenwood, and more-interact with locals, see where people live, enjoy the local restaurants, and learn how each neighborhoods unique history shaped its culture, art, and architecture. Walk with us and catch our passion for Chicago.",5 of 5 stars,"
This was a very informative and reasonably priced 2 hour walking tour of the Hyde Park neighborhood mainly concentrated around the University of Chicago. Discount tickets were bought through Goldstar. Our group made stops along the way as we were able to learn and discover a few new interesting facts about each point of interest. During the tour, we were...


More 


"
roadrunner42,Chicago,IL, Female ,,"Chicago, IL, USA,Paris, France,Denver, CO, USA,Las Vegas, NV, USA,Santa Fe, NM, USA,Cochiti Pueblo, NM, USA,Louisville, KY, USA,Page, AZ, USA,Alexandria, VA, USA,Beatty, NV, USA,Boulder, CO, USA,Confluence, PA, USA,",[],"Joyce Walks Chicago, Chicago"," Walking tours
","Experience Chicago like a Chicagoan! Chicago is a city of unique neighborhoods. Lets walk through some of them - Chinatown, the Gold Coast, Lincoln Park, Pilsen, OId Town, Kenwood, and more-interact with locals, see where people live, enjoy the local restaurants, and learn how each neighborhoods unique history shaped its culture, art, and architecture. Walk with us and catch our passion for Chicago.",5 of 5 stars,"
We had a totally wonderful walk with Paula! We were even invited inside one of the mansions that we were viewing which was a bonus! We got the entire walk and then some. Paula is very knowledgeable and enthusiastic. We happened to go on a day when the spring flowers were in bloom, the weather was decent, and we just...


More 


"
JwellsParkRidgeIL,Fort Myers,Florida,,,"Chicago, IL, USA,Fort Myers, FL, USA,Park Ridge, IL, USA,Pella, IA, USA,",[],"Joyce Walks Chicago, Chicago"," Walking tours
","Experience Chicago like a Chicagoan! Chicago is a city of unique neighborhoods. Lets walk through some of them - Chinatown, the Gold Coast, Lincoln Park, Pilsen, OId Town, Kenwood, and more-interact with locals, see where people live, enjoy the local restaurants, and learn how each neighborhoods unique history shaped its culture, art, and architecture. Walk with us and catch our passion for Chicago.",5 of 5 stars,"
Excellent! paced just right. Interesting info. Our group of 6 all loved it! The only complaint was a lack of restrooms along the way.
"
Nancy708,Homer Glen,Illinois,,,"Nuevo Vallarta, Mexico,Spring Green, WI, USA,Orlando, FL, USA,Chicago, IL, USA,New York City, NY, USA,Acapulco, Mexico,Amsterdam, The Netherlands,Anaheim, CA, USA,Athens, Greece,Atlanta, GA, USA,Auckland, New Zealand,Austin, TX, USA,",[],"Joyce Walks Chicago, Chicago"," Walking tours
","Experience Chicago like a Chicagoan! Chicago is a city of unique neighborhoods. Lets walk through some of them - Chinatown, the Gold Coast, Lincoln Park, Pilsen, OId Town, Kenwood, and more-interact with locals, see where people live, enjoy the local restaurants, and learn how each neighborhoods unique history shaped its culture, art, and architecture. Walk with us and catch our passion for Chicago.",5 of 5 stars,"
Love, love, love this tour. It was a lot of walking but I thoroughly enjoyed. Paula was awesome. We even got invited into one of the mansions. The tour was supposed to be two hours, but since we were invited into the mansion, Paula didn't want to short change us and it ended up being 3.5 hours of very educational...


More 


"
bufish12,Honolulu,Honolulu, male , 25-34 ,"Chicago, IL, USA,New York City, NY, USA,Poipu, HI, USA,Monterey, CA, USA,Carmel, CA, USA,Kula, HI, USA,Napa, CA, USA,Paia, HI, USA,Portland, OR, USA,Seattle, WA, USA,St. Helena, CA, USA,Wailea, HI, USA,",[],"Tastebud Tours Chicago - Food Tours, Chicago"," Group tours/day tour
","Experience Tastebud Tours the #1 Food Tour in Chicago in the city of deep dish pizza and Chicago-style hot dogs. Enjoy tastes of these iconic dishes synonymous with our great city and be introduced to other foods that Chicago has made famous. Walk through the heart of the city on our taste adventure. Eat at six or seven memorable restaurants and food specialty shops. Hear about Chicagos history, cultural fun facts and celebrated cuisine. Gift certificates available. Group Events & Customized Private Tours also available. Open year-round. Advance ticket purchase is required. Tours sell out in advance. Come hungry!",5 of 5 stars,"
What a great tour! A great 3 hours and you will not leave hungry. Lots of food and education/history of the places visited and of the historic parts of the city. Great variety of food and very relaxing atmosphere, never felt rushed the entire tour. Been on a handful of food tours, and this ranks up at the top. Excited...


More 


"
thall2,Elkhart,Indiana,,,"Chicago, IL, USA,",[],"Joyce Walks Chicago, Chicago"," Walking tours
","Experience Chicago like a Chicagoan! Chicago is a city of unique neighborhoods. Lets walk through some of them - Chinatown, the Gold Coast, Lincoln Park, Pilsen, OId Town, Kenwood, and more-interact with locals, see where people live, enjoy the local restaurants, and learn how each neighborhoods unique history shaped its culture, art, and architecture. Walk with us and catch our passion for Chicago.",5 of 5 stars,"
If you want to learn some fascinating facts about Chicago history and see some great architecture, then don't miss the Joyce Walks Chicago Gold Coast Walking Tour. I've visited Chicago many times over the years but our tour guide Paula taught me so much more about the town's colorful history that I didn't know! The tour was enjoyable, and I...


More 


"
