name,memberCity,memberCounry,MemberGender,memberAge,CitiesVisited,memberDescription,Activitiy,Type,ownerdesc,rating,review
lisaashworth,manchester,manchester,,,"New York City, NY, USA,Salou, Spain,",[],"Bateaux New York, New York City"," Tours
","Step aboard our European-inspired, all-glass vessel for an afternoon or evening of unparalleled splendor aboard a New York Harbor cruise. As the magnificent New York skyline spreads before you in all directions, you'll be pampered with gourmet cuisine, fine wines, live jazz and sophisticated dance music on this amazing dining cruise. Truly, an experience as inspiring as the city itself.",5 of 5 stars,"
This was a really good experience seeing newyork at night .
Service was excellent . Waiters couldn't do enough for you .
Meal was really nice and good choice .
Entertainment was great.
Really good evening :)
Recommended to everyone
Hoping to try Paris one as same company does them
"
Cowgirlvjs,Anaheim,California, female , 50-64 ,"New York City, NY, USA,Temecula, CA, USA,Chicago, IL, USA,Paso Robles, CA, USA,Long Island City, NY, USA,Santa Ana, CA, USA,Templeton, CA, USA,Anaheim, CA, USA,Las Vegas, NV, USA,Los Angeles, CA, USA,San Francisco, CA, USA,",[u'I love traveling with my honey to different big cities and small towns. A beach town and an ocean view room will always be my first choice. Camping to me is a motel without room service. '],"AIA-NY Boat Tour, New York City",,,5 of 5 stars,"
Having thoroughly enjoyed the American Institute of Architects (AIA) tour in Chicago, I was excited to see one available in NYC. And on a yacht, no less! It was so nice, they limit the amount of passengers so everyone can be very comfortable. Complimentary drink and snacks. So much knowledge about every building, not only historically, but for the future...


More 


"
travelG5,White Plains,N.Y.,,,"Manchester, VT, USA,Kennebunkport, ME, USA,New York City, NY, USA,Amsterdam, The Netherlands,Bruges, Belgium,London, UK,Ravello, Italy,Sorrento, Italy,",[],"AIA-NY Boat Tour, New York City",,,5 of 5 stars,"
The AIA-NY Boat Tour was wonderful. The trip starts on West 23rd Street and goes all around Manhattan which gives you a view of Manhattan, the Bronx, Brooklyn, Queens and parts of New Jersey.. The Tour is led by an Architect who provides information on over 150 sights. Our Guide, the professional Architect, spoke for the entire trip (over 2...


More 


"
myholidays12,Zagreb,Croatia, female , 25-34 ,"New York City, NY, USA,London, UK,Boumalne Dades, Morocco,Cologne, Germany,Marrakech, Morocco,Sarajevo, Bosnia and Herzegovina,Agios Nikolaos, Greece,Agios Stefanos, Greece,Amoudara, Greece,Amsterdam, The Netherlands,Arabba, Italy,Assisi, Italy,",[],"The Two Percent Gallery Tours, New York City"," Tours
","The Two Percent Gallery Tours connects you to the most amazing art in New York City. On an energetic and fun private tour, enjoy 5 unbelievable gallery exhibitions, without the crowds. Along the way, you'll view New York City itself as a piece of art, uncovering secrets of the neighborhood history & innovative architecture. Tours are 90 minutes, available 10am Tues-Sat, for your private group of 3 or less, and $200 per group.",5 of 5 stars,"
Too many galleries, too little time. It is hard to make the choice what to see. Well David sees all of the exhibitions and makes a pick of his favorite ones for the tour. Exchange of emails and arranging the meeting was really easy and quick. Along the way he gave me also a little tour through important architecture of...


More 


"
robcurtross,Franklin Lakes,United States, male , 65+ ,"New York City, NY, USA,Hudson, NY, USA,Bronx, NY, USA,Brooklyn, NY, USA,Allendale, NJ, USA,Catskill, NY, USA,Coon Valley, WI, USA,Flushing, NY, USA,Franklin Lakes, NJ, USA,Hyde Park, NY, USA,Lake Mills, WI, USA,London, UK,",[],"AIA-NY Boat Tour, New York City",,,5 of 5 stars,"
I've taken this tour three times, each time with different guide, and each time learned something new and different. On each occasion, I found new things to go back and visit.
This is probably too detailed a tour for a first time visitor to NYC -- the bigger Circle Line tours are probably better for covering everything -- but the...


More 


"
MayraBarb,San Juan,Puerto Rico,,,"New York City, NY, USA,Paris, France,",[],"The Two Percent Gallery Tours, New York City"," Tours
","The Two Percent Gallery Tours connects you to the most amazing art in New York City. On an energetic and fun private tour, enjoy 5 unbelievable gallery exhibitions, without the crowds. Along the way, you'll view New York City itself as a piece of art, uncovering secrets of the neighborhood history & innovative architecture. Tours are 90 minutes, available 10am Tues-Sat, for your private group of 3 or less, and $200 per group.",5 of 5 stars,"
I know nothing about art and yet I enjoy the tour tremendously. David is super sweet and very knowledgeable about art. I would definitely recommend this tour. It was the highlight of my four day trip to NYC. I plan to call him every time I go to the city.
"
charles929,New York City,New York, female , 50-64 ,"Avignon, France,Paris, France,Prague, Czech Republic,Santiago, Chile,Kailua-Kona, HI, USA,Lucca, Italy,Berlin, Germany,Island of Hawaii, HI, USA,New York City, NY, USA,Venice, Italy,Florence, Italy,Mahe Island, Seychelles,",[],"The Two Percent Gallery Tours, New York City"," Tours
","The Two Percent Gallery Tours connects you to the most amazing art in New York City. On an energetic and fun private tour, enjoy 5 unbelievable gallery exhibitions, without the crowds. Along the way, you'll view New York City itself as a piece of art, uncovering secrets of the neighborhood history & innovative architecture. Tours are 90 minutes, available 10am Tues-Sat, for your private group of 3 or less, and $200 per group.",5 of 5 stars,"
I would recommend David's tour to two groups of people: those who are knowledgeable about contemporary art, and those who are not! He is interesting, knowledgeable, and casual--I think everyone would enjoy his tour. David made an excellent choice of galleries and route through Chelsea on a cold morning--he supplied hand warmers and cookies and kept the pace brisk enough...


More 


"
Erbarry,,,,,"New York City, NY, USA,",[],"The Two Percent Gallery Tours, New York City"," Tours
","The Two Percent Gallery Tours connects you to the most amazing art in New York City. On an energetic and fun private tour, enjoy 5 unbelievable gallery exhibitions, without the crowds. Along the way, you'll view New York City itself as a piece of art, uncovering secrets of the neighborhood history & innovative architecture. Tours are 90 minutes, available 10am Tues-Sat, for your private group of 3 or less, and $200 per group.",5 of 5 stars,"
A hidden gem. My parents often come in town for weekend trips and it's difficult to fill the days without falling into a tourist trap or falling into debt shopping. This is the antidote. David was delightful, funny, informative, intelligent, relatable and more. He introduced us to great exhibits and was so informative about the neighborhood in general. Really can't...


More 


"
Abigail207,,,,,"New York City, NY, USA,Portland, ME, USA,",[],"The Two Percent Gallery Tours, New York City"," Tours
","The Two Percent Gallery Tours connects you to the most amazing art in New York City. On an energetic and fun private tour, enjoy 5 unbelievable gallery exhibitions, without the crowds. Along the way, you'll view New York City itself as a piece of art, uncovering secrets of the neighborhood history & innovative architecture. Tours are 90 minutes, available 10am Tues-Sat, for your private group of 3 or less, and $200 per group.",5 of 5 stars,"
Do you know the mark of an excellent gallery tour? One, which leaves you talking and thinking about it days later! David's 2% Gallery Tour in Chelsea is just that...EXCELLENT. His preparation is thorough, his knowledge is vast, and his delivery is creative! Don't miss this experience.., it is a gift!
"
Troy08,Houston,Texas,,,"New York City, NY, USA,",[],"The Two Percent Gallery Tours, New York City"," Tours
","The Two Percent Gallery Tours connects you to the most amazing art in New York City. On an energetic and fun private tour, enjoy 5 unbelievable gallery exhibitions, without the crowds. Along the way, you'll view New York City itself as a piece of art, uncovering secrets of the neighborhood history & innovative architecture. Tours are 90 minutes, available 10am Tues-Sat, for your private group of 3 or less, and $200 per group.",5 of 5 stars,"
I enjoyed getting away from the crowds in MOMA and the MET and visit some cool galleries in Chelsea. This was my second tour with David and is one of my favorite activities when I visit NYC. David is enthusiastic, fun, informative and does a great job in staying on top of the art scene in NYC. I like the...


More 


"
737tracyp,New York City,New York,,,"New York City, NY, USA,",[],"The Two Percent Gallery Tours, New York City"," Tours
","The Two Percent Gallery Tours connects you to the most amazing art in New York City. On an energetic and fun private tour, enjoy 5 unbelievable gallery exhibitions, without the crowds. Along the way, you'll view New York City itself as a piece of art, uncovering secrets of the neighborhood history & innovative architecture. Tours are 90 minutes, available 10am Tues-Sat, for your private group of 3 or less, and $200 per group.",5 of 5 stars,"
Until our Two Percent Gallery Tour this tour this week, I found the Chelsea galleries unapproachable and uninteresting. I had been to at least 20 galleries in the past, and have never really enjoyed the experience. Now, I want to see more of David's Two Percent curated galleries. The booklet he put together is a great review and keepsake. The...


More 


"
DAL517,Vancouver,Canada,,,"Del Mar, CA, USA,New York City, NY, USA,Astoria, OR, USA,Banff, Alberta, Canada,Boston, MA, USA,Sunriver, OR, USA,La Quinta, CA, USA,",[],"Harlem Heritage Tours, New York City", Activities for older children ,"Harlem Heritage Tours was founded in 1998 to use the industry of tourism as a tool to preserve Harlem's history and to contribute to the development of our local economy. Tours are conducted by those who were born and raised in Harlem, providing visitors with and nsiders view of our culture. Harlem Heritage Tours strives to provide the most innovation experiences in tourism and with the tech advances of modern day, it's been fun to create new tours. We look forward to seeing you in Harlem.",5 of 5 stars,"
My wife and I thoroughly enjoyed our tour with Andy. What a guy!!! Andy made us feel right at home in Harlem as first time visitors from Canada. He has a wonderful wealth of information and we really enjoyed his warm personality that he injected into the ""personal"" tour yesterday. Watch out for one thing, Andy can walk as fast...


More 


"
PrentoSydney,Sydney,Sydney,,,"Berlin, Germany,Dresden, Germany,Kloten, Switzerland,Minato, Japan,Munich, Germany,New York City, NY, USA,Opfikon, Switzerland,Paris, France,Canberra, Australia,Singapore, Singapore,Sydney, Australia,Yallingup, Australia,",[],"The Two Percent Gallery Tours, New York City"," Tours
","The Two Percent Gallery Tours connects you to the most amazing art in New York City. On an energetic and fun private tour, enjoy 5 unbelievable gallery exhibitions, without the crowds. Along the way, you'll view New York City itself as a piece of art, uncovering secrets of the neighborhood history & innovative architecture. Tours are 90 minutes, available 10am Tues-Sat, for your private group of 3 or less, and $200 per group.",5 of 5 stars,"
Imagine if someone continually scanned the ever changing exhibitions in Chelsea and offered you a personal visit to the best - maybe five or six galleries at any one time. Well, that's what David does for just two or three people at a time. My wife and I found this an inspiring experience to be repeated whenever in New York.
"
ZanyB,Paisley,Paisley, female , 35-49 ,"London, UK,Edinburgh, UK,Sharm El Sheikh, Egypt,Berlin, Germany,Crawley, UK,Ellaidhoo Island, Asia,Kathmandu, Nepal,Pokhara, Nepal,Beijing, China,Carbost, UK,Dambulla, Sri Lanka,Dundee, UK,",[],"Harlem Heritage Tours, New York City", Activities for older children ,"Harlem Heritage Tours was founded in 1998 to use the industry of tourism as a tool to preserve Harlem's history and to contribute to the development of our local economy. Tours are conducted by those who were born and raised in Harlem, providing visitors with and nsiders view of our culture. Harlem Heritage Tours strives to provide the most innovation experiences in tourism and with the tech advances of modern day, it's been fun to create new tours. We look forward to seeing you in Harlem.",5 of 5 stars,"
On what was a second trip to NY for both my mum and I we wanted to see some of the less hyped sights and both of us chose to go to Harlem. I happened on Harlem Heritage tours by chance but am so glad I did. The tour was very informative and interactive - Neil was an awesome guide...


More 


"
ElaineLisa,Bothell,Washington,,,"New York City, NY, USA,Bothell, WA, USA,Cape Town Central, South Africa,Leavenworth, WA, USA,Port Douglas, Australia,Seattle, WA, USA,Kilauea, HI, USA,Adelaide, Australia,Alice Springs, Australia,Brooklyn, NY, USA,Cairns, Australia,Darwin, Australia,",[],"Harlem Heritage Tours, New York City", Activities for older children ,"Harlem Heritage Tours was founded in 1998 to use the industry of tourism as a tool to preserve Harlem's history and to contribute to the development of our local economy. Tours are conducted by those who were born and raised in Harlem, providing visitors with and nsiders view of our culture. Harlem Heritage Tours strives to provide the most innovation experiences in tourism and with the tech advances of modern day, it's been fun to create new tours. We look forward to seeing you in Harlem.",5 of 5 stars,"
We did the Sunday Gospel tour and it was very enjoyable. The tour started at the Canaan Church for enjoyable Gospel singing of their church choir. then it was on to see the historical part of Harlem. Neal our guide and local gave great insight to Harlem and the culture in that area. We went to a jazz club for...


More 


"
ChrisnPaul2014,Brisbane,Australia,,,"New York City, NY, USA,Exmouth, Australia,Broome, Australia,Coffs Harbour, Australia,",[],"Harlem Heritage Tours, New York City", Activities for older children ,"Harlem Heritage Tours was founded in 1998 to use the industry of tourism as a tool to preserve Harlem's history and to contribute to the development of our local economy. Tours are conducted by those who were born and raised in Harlem, providing visitors with and nsiders view of our culture. Harlem Heritage Tours strives to provide the most innovation experiences in tourism and with the tech advances of modern day, it's been fun to create new tours. We look forward to seeing you in Harlem.",5 of 5 stars,"
If you want a standard ""facts and figures"" tour ( read ""dull"") - then this tour is not for you! Our Guide , Neal, took us on the Gospel Tour yesterday which happened to coincide with the New York marathon and meant access to some areas were restricted but that didn't stop Neal. We got photos with marathon runners in...


More 


"
alexedelmannTGS,Providence,Rhode Island,,,"New York City, NY, USA,",[],"Harlem Heritage Tours, New York City", Activities for older children ,"Harlem Heritage Tours was founded in 1998 to use the industry of tourism as a tool to preserve Harlem's history and to contribute to the development of our local economy. Tours are conducted by those who were born and raised in Harlem, providing visitors with and nsiders view of our culture. Harlem Heritage Tours strives to provide the most innovation experiences in tourism and with the tech advances of modern day, it's been fun to create new tours. We look forward to seeing you in Harlem.",5 of 5 stars,"
For the last three years, we have traveled from Rhode Island to NYC with our entire junior class (40 students) to study the Harlem Renaissance, civil rights movement, race relations and gentrification. Our tours with Neil have been reported through survey data as the most memorable and impactful experience of our trip. Each year, our experience is tailored to our...


More 


"
isabill,atlanta,atlanta,,,"New York City, NY, USA,Atlanta, GA, USA,Fernandina Beach, FL, USA,Vancouver, British Columbia, Canada,Montreal, Quebec, Canada,Savannah, GA, USA,Alpharetta, GA, USA,Amelia Island, FL, USA,Roswell, GA, USA,Barcelona, Spain,Boston, MA, USA,Chicago, IL, USA,",[],"Central Park Tours, New York City"," Activities for older children, Activities for young children ",Central Park Tours is the only company that provides a wide variety of guided tours in New York's Central Park. We offer bicycle and rickshaw tours as well as bike rentals and walking tours in the park. We have worked tirelessly since 2006 to provide our customers with high quality guided tours and to make their visit to Central Park an unforgettable experience.,5 of 5 stars,"
My friend and I booked the 10:00 tour and easily found the Broadway bike shop location.
Teodor cheerfully greeted us and upon request added baskets to the bikes and adjusted them to our heights. We made our way over to the start of the park via bike lane.
Teodor provided an excellent tour of the vast park, and we viewed...


More 


"
Phillips982,California,California, Female ,,"New York City, NY, USA,Ojai, CA, USA,Anaheim, CA, USA,Auckland, New Zealand,Banff, Alberta, Canada,Big Sur, CA, USA,Boston, MA, USA,Brooklyn, NY, USA,Bryce, UT, USA,Calgary, Alberta, Canada,Cambria, CA, USA,Cancun, Mexico,",[],"Central Park Tours, New York City"," Activities for older children, Activities for young children ",Central Park Tours is the only company that provides a wide variety of guided tours in New York's Central Park. We offer bicycle and rickshaw tours as well as bike rentals and walking tours in the park. We have worked tirelessly since 2006 to provide our customers with high quality guided tours and to make their visit to Central Park an unforgettable experience.,5 of 5 stars,"
Sunday October 5th we booked the 2 hours bike tour and had Teodor as our guide. It was my husband, myself, our 6 year old and 16 year old sons. We all had a great time. It's hard finding activities to interest this big age difference and they both left wanting to do it again. Highly recommend!!
"
sheepmonkey,Maidenhead,Maidenhead,,,"New York City, NY, USA,Wargrave, UK,",[],"Central Park Tours, New York City"," Activities for older children, Activities for young children ",Central Park Tours is the only company that provides a wide variety of guided tours in New York's Central Park. We offer bicycle and rickshaw tours as well as bike rentals and walking tours in the park. We have worked tirelessly since 2006 to provide our customers with high quality guided tours and to make their visit to Central Park an unforgettable experience.,5 of 5 stars,"
On a weekend with the wife in New York, we wanted to see the park and initial thought was horse and carriage. Looking at cost I was put off and gladly so as they just stick to the busy perimeter road. The bike tour was perfect exploring the full length and stopping to se the sights.
On finding the shop...


More 


"
mommy3littlepigs,montreal,montreal, female , 35-49 ,"New York City, NY, USA,Daytona Beach, FL, USA,Orlando, FL, USA,Plattsburgh, NY, USA,Laval, Quebec, Canada,North Myrtle Beach, SC, USA,Granby, Quebec, Canada,Las Vegas, NV, USA,Mont Tremblant, Quebec, Canada,North Bergen, NJ, USA,Paramus, NJ, USA,Wildwood Crest, NJ, USA,",[],"Central Park Tours, New York City"," Activities for older children, Activities for young children ",Central Park Tours is the only company that provides a wide variety of guided tours in New York's Central Park. We offer bicycle and rickshaw tours as well as bike rentals and walking tours in the park. We have worked tirelessly since 2006 to provide our customers with high quality guided tours and to make their visit to Central Park an unforgettable experience.,5 of 5 stars,"
very professional guides, our group had a lovely time, highly recommended!
I really appreciated that Teodor accomodated our group and answered all my questions so patiently. Thank you so much!
"
Stanislava6,Sofia,Bulgaria,,,"New York City, NY, USA,",[],"Central Park Tours, New York City"," Activities for older children, Activities for young children ",Central Park Tours is the only company that provides a wide variety of guided tours in New York's Central Park. We offer bicycle and rickshaw tours as well as bike rentals and walking tours in the park. We have worked tirelessly since 2006 to provide our customers with high quality guided tours and to make their visit to Central Park an unforgettable experience.,5 of 5 stars,"
Riding a bike is something completely normally for everybody, but not in this way for me. It was such a pleasure for me to ride a bike in one of the biggest cities in the world with such a ind guide. All the time he was telling us different stories about the park and we had a lot of fun...


More 


"
torontogirl-7,Toronto,Ontario,,,"Christ Church Parish,New York City, NY, USA,Barbados, Caribbean,",[],"Central Park Tours, New York City"," Activities for older children, Activities for young children ",Central Park Tours is the only company that provides a wide variety of guided tours in New York's Central Park. We offer bicycle and rickshaw tours as well as bike rentals and walking tours in the park. We have worked tirelessly since 2006 to provide our customers with high quality guided tours and to make their visit to Central Park an unforgettable experience.,5 of 5 stars,"
What a great start to our first family trip to NY City! Spoke to Teodor a few months before our arrival and he arranged for my partner and I and our 2 year old son to be picked up directly from our hotel so we wouldn't have to worry about carting around the stroller. Gave us a 3 seater for...


More 


"
OhioTraveler880,Loveland,Ohio,,,"New York City, NY, USA,",[],"Jared the NYC Tour Guide, New York City"," Tours
","Passion, energy, intelligence, intensity! Welcome to NYC: Discover NYC's innovations, sights, surprises, history, architecture, and beauty. An unforgettably great and fun time, the highlight of your voyage, excellent service, and true dramatic storytelling. Good for all ages. Get oriented so you to be a confident honorary New Yorker.",5 of 5 stars,"
This was a first trip to NYC for me and my daughter. We were intimidated by the subways so Jared made it a goal of his to help us figure out the system and improve our comfort level. While doing so, he showed us so much of the city based on our interests. (Jared was prompt in emailing prior to...


More 


"
Joethecamel45,Durham,North Carolina,,,"New York City, NY, USA,",[],"NYSee Tours, New York City"," Tours
","What sets our New York tours apart? We offer our guests a unique combination walking/riding New York tour. It allows us to cover a lot of ground, and experience the city not just through the windows of a bus, but on our feet, exploring like an urbanite. Our New York tours are beautifully designed; you will see unexpected sights with your New York guide, who will accompany you for the entirety of your NYC tour. We tour in a 24-passenger mini-bus designated for your use exclusively; your seat is yours for the entire tour. Our 3 tours:  The Get Acquainted West Side Tour familiarizes you Central Park, 5th Avenue, Grand Central Terminal, The Village, and ultimately winds up in Battery Park for a view of the 9/11 Memorial.  The Brooklyn Grand Tour is grand in its diversity, from Park Slope, to historic Greenwood Cemetery and Red Hook, to Prospect Park and Williamsburg.  We also offer custom designed private tours. Please feel free to call.",5 of 5 stars,"
Our tour guide was great, a walking encyclopedia of New York history and architecture. The lights in Brooklyn are incredible, we still talk about them.
"
MissDakotta,Chiclana de la Frontera,Spain,,,"Chiclana de la Frontera, Spain,New York City, NY, USA,Akumal, Mexico,Cadiz, Spain,Amsterdam, The Netherlands,Barcelona, Spain,Florence, Italy,Granada, Spain,London, UK,Madrid, Spain,Rome, Italy,Seville, Spain,",[],"Vea NY Tours - Gerardo Giraldos, New York City"," Tours
",,5 of 5 stars,
Mimi615,Athens GA,Athens GA,,,"Athens, GA, USA,Mexico Beach, FL, USA,San Marcos, TX, USA,Augusta, GA, USA,New York City, NY, USA,Orlando, FL, USA,Austin, TX, USA,Cocoa Beach, FL, USA,Ellijay, GA, USA,Goodlettsville, TN, USA,Madison, GA, USA,Port Saint Joe, FL, USA,",[],"NYSee Tours, New York City"," Tours
","What sets our New York tours apart? We offer our guests a unique combination walking/riding New York tour. It allows us to cover a lot of ground, and experience the city not just through the windows of a bus, but on our feet, exploring like an urbanite. Our New York tours are beautifully designed; you will see unexpected sights with your New York guide, who will accompany you for the entirety of your NYC tour. We tour in a 24-passenger mini-bus designated for your use exclusively; your seat is yours for the entire tour. Our 3 tours:  The Get Acquainted West Side Tour familiarizes you Central Park, 5th Avenue, Grand Central Terminal, The Village, and ultimately winds up in Battery Park for a view of the 9/11 Memorial.  The Brooklyn Grand Tour is grand in its diversity, from Park Slope, to historic Greenwood Cemetery and Red Hook, to Prospect Park and Williamsburg.  We also offer custom designed private tours. Please feel free to call.",5 of 5 stars,"
We were very fortunate to receive a private tour with Fred, and it was truly the best day of our 3 days in NYC. It was a very chilly, wet, blustery day and we were delighted to be driven around the city for 5 hours and shown all of the sights and landmarks we have always heard about, with facts,...


More 


"
carribeanmaiden2013,"Long Island,NY","Long Island,NY", Female ,,"Runaway Bay, Jamaica,New York City, NY, USA,Grand Cayman, Cayman Islands,Akumal, Mexico,Amsterdam, The Netherlands,Atlantic City, NJ, USA,Brooklyn, NY, USA,Castries, St. Lucia,Cat Island, Bahamas,Copenhagen, Denmark,Florence, Italy,Fort Lauderdale, FL, USA,",[],"Show Me Tours, New York City"," Tours
","Want to join a walking tour for a few hours? Hire a private step on guide for the day for your coach bus? Need someone to make reservations to amazing restaurants, get theater tickets, and create an itinerary? If so, you have reached the right place. Here at Show Me Tours we provide customized service for you and strive to make your experience a once in a lifetime event!",5 of 5 stars,"
I spent the day on a private group trip with Daniel Ellis of Show me Tours. He traveled with us on our bus. I'm a native New Yorker but saw areas of Astoria and Long Island City I didn't know where there. Started at Gantry Park in Long Island City by the giant Pepsi sign over looking the beautiful New...


More 


"
thorosj,whitstable,whitstable,,,"Kewstoke, UK,Monk Soham, UK,New York City, NY, USA,Punta Cana, Dominican Republic,Skala, Greece,Weston-super-Mare, UK,",[],"Beast Speedboat Ride, New York City"," Tours
",New York's only jet-powered thrill boat! the Beast leaves all others in its wake as the Captain takes this custom-built 70-foot offshore racing powerboat up to 45mph on a ride down to the Statue of Liberty.,5 of 5 stars,"
Want to ride in a 3000hp powerboat -check
Want to see the skyline of lower Manhattan from the river - check
Want to enjoy it at 45mph- check
Want it to feel like a rollercoaster- check
Want close up photos of the Statue of Liberty - check
THEN RIDE THE BEAST !!!
What a fantastic 30 mins of adrenaline pumping...


More 


"
eeliechick,Neutral Bay,Australia, female , 25-34 ,"New York City, NY, USA,Sydney, Australia,Hong Kong, China,Bangkok, Thailand,Siem Reap, Cambodia,Las Vegas, NV, USA,Los Angeles, CA, USA,Phuket, Thailand,Killcare, Australia,Darwin, Australia,Hoi An, Vietnam,Orlando, FL, USA,",[u'I am a Cruise Travel Agent & I love travelling '],"Fun Foodie NYC Tours, New York City"," Tours
","Fun Foodie Tours hopes to take the stigma out of the term 'foodie' while presenting guests with a unique New York City experience, inspired by the various seasons and holidays we observe. 'Foodie' seems to be a lot like the term 'hipster' these days. They both carry the essence of these cool clubs that everyone wants to be apart of but no one wants to admit theyre in. I call myself a foodie with pride, and I hope that if you dont already that you will by the end of one of my Fun Foodie Tours! With years of experience in hospitality, and as a Native New Yorker, I love sharing my home with other people. And with my passion for all things food and beverage-related, I strive to provide tastes of some of the best this culinary capital has to offer. The timing with which I finally felt the need to push this thing to fruition came from the seasonality of the holidays! Although it can be exhausting at times, we do get to enjoy all four seasons in full, here in NY. So, why wouldnt I take advantage of that? Not only will there be tours that are just inspired by the neighborhoods we explore, but more importantly theyll be seasonally inspiredfor the most part anyway.Down the line, Ill have a tour or two that run year-round as well, but Im starting with the holidays, so why not continue the trend, as I find Im always inspired by the seasons in the city anyway!",5 of 5 stars,"
My partner & I took the Fall Tour of Hells Kitchen tour with Adrienne & were not disappointed! There was only the two of us on the tour so it was very personal, Adrienne was full of knowledge for the area which was incredibly interesting as we knew nothing about Hells Kitchen & walked away with a wealth of knowledge!...


More 


"
ShelleySpratt711,Lewistown,Illinois,,,"New York City, NY, USA,Montego Bay, Jamaica,",[],"Family In New York, New York City"," Activities for young children, Activities for older children ","Family in New York provides private sightseeing tours of New York City. Every tour itinerary is custom and personalized to meet the wants, needs and desires of our guests. We operate on our guests schedule and at their pace. In addition to our typical tours, we conduct tours for mobility impaired guests. We also conduct layover tours where we meet our guests at the hotel, airport, cruise terminal, train or bus station, load their luggage in our vehicle, tour them around New York City and then return them to their point of origin or another location. We have been in business for over six years and continue to grow every year.",5 of 5 stars,"
This was an amazing experience for my mom and I on our first trip to NYC! We booked the daytime tour and Scott picked us up at Cape Liberty from our cruise ship at the time stated. From the very first time I spoke with Scott, he was extremely helpful, prompt and did a great job of making our 4...


More 


"
Lilatito,Great Harwood,United Kingdom, female , 25-34 ,"New York City, NY, USA,Brooklyn, NY, USA,Playa del Ingles, Spain,",[],"9/11 Memorial Tour, New York City"," Tours
","Our mission is to give an exceptional educational tour of the 9/11 Memorial and Financial District, so visitors will have a better understanding of what they're seeing at the 9/11 Memorial and the surrounding must-see landmarks. Remember and honor the nearly 3,000 victims of the attacks on September 11, 2001 and February 26, 1993 and the selfless heroes, who sacrificed their lives to serve and protect our way of life.",5 of 5 stars,"
This was my favourite part of our NY trip. Matt who did our tour was brilliant, he gave us a true understanding of the twin towers legacy and his personal story moved me to tears.
"
Sunshine35,USA/Germany,USA/Germany, Female ,,"London, UK,Berlin, Germany,Lucerne, Switzerland,Venice, Italy,Bruges, Belgium,County Kerry,Frankfurt, Germany,Garmisch-Partenkirchen, Germany,Jena, Germany,Killarney, Ireland,Livange, Luxembourg,Munich, Germany,",[],"Central Park Pedicab Tours, New York City"," Tours
","We are exclusively dedicated to Central Park Tours by pedicabs and Central Park Tours on Pedicabs are our specialty!Central Park is the first landscaped public park in the United States and while it is known as an oasis for Manhattanites escaping from their skyscrapers, the park is also well-known worldwide after its appearance in many movies and TV shows, which has made it one of the world's most famous city parks.Central Park Pedicab Tours, will take you in a sightseeing ride experience to discover the park from its early origins to the present day.",5 of 5 stars,"
I must say NYC was a blast. Decided to do a girls trip and one of the best parts of our trip was this tour. Was going to do pedicab tour on Saturday but it rained. We thought we would squeeze in ride on Sunday before our bus left. Johnny met us right on time with our carry on luggage...


More 


"
mdamico1,Rego Park,New York,,,"New York City, NY, USA,",[],"New York Art Tours, New York City"," Tours
","Join art critic and tour guide Merrily Kerr on a tour of New Yorks cutting-edge art galleries or world-class museums. A writer and trendspotter for magazines including Time Out New York, Merrilys gallery tours take you to see artwork and exhibitions that are attracting critical attention while her museum tours showcase the citys finest antique and modern masterpieces. Book a private tour or join a scheduled group tour, and enjoy a trip of cultural discovery.",5 of 5 stars,"
The tour was really great and the tour guide very informative. Merrily took us to galleries that I never even knew existed and introduced us to some great artists that I had never been exposed to before.I never even thought to visit some of these small galleries and I'm so glad we did.
"
roabwy,Oceanside,New York,,,"New York City, NY, USA,Baltimore, MD, USA,Hampstead, MD, USA,Owings Mills, MD, USA,Poughkeepsie, NY, USA,Salisbury, MD, USA,",[],"New York Art Tours, New York City"," Tours
","Join art critic and tour guide Merrily Kerr on a tour of New Yorks cutting-edge art galleries or world-class museums. A writer and trendspotter for magazines including Time Out New York, Merrilys gallery tours take you to see artwork and exhibitions that are attracting critical attention while her museum tours showcase the citys finest antique and modern masterpieces. Book a private tour or join a scheduled group tour, and enjoy a trip of cultural discovery.",5 of 5 stars,"
This was a wonderful way to explore the Chelsea art galleries. I am not an art connoisseur by any means, but felt very comfortable on this tour. Merrily is very knowledgable and low key.
"
sydNewYorkCity,new york city,new york city, female , 50-64 ,"Marrakech, Morocco,New York City, NY, USA,Athens, Greece,Istanbul, Turkey,Lisbon, Portugal,Torrington, CT, USA,Brooklyn, NY, USA,",[],"New York Art Tours, New York City"," Tours
","Join art critic and tour guide Merrily Kerr on a tour of New Yorks cutting-edge art galleries or world-class museums. A writer and trendspotter for magazines including Time Out New York, Merrilys gallery tours take you to see artwork and exhibitions that are attracting critical attention while her museum tours showcase the citys finest antique and modern masterpieces. Book a private tour or join a scheduled group tour, and enjoy a trip of cultural discovery.",5 of 5 stars,"
Had opportunity to visit 8 galleries today with Merrily on her art tour. Was very pleased and found the galleries and exhibits to be interesting, diverse and educational. Merrily gave good input about the artist and what the we were seeing. I plan to purchase another tour in the fall.
Thank you for a great afternoon.
"
