name,memberCity,memberCounry,MemberGender,memberAge,CitiesVisited,memberDescription,Activitiy,Type,ownerdesc,rating,review
daltes,Napa,California,,,"Glen Ellen, CA, USA,San Francisco, CA, USA,Nelson, New Zealand,Christchurch, New Zealand,Girdwood, AK, USA,Jenner, CA, USA,Kaikoura, New Zealand,Kukuihaele, HI, USA,Napa, CA, USA,",[],"Edible Excursions, San Francisco"," Tours
","Edible Excursions is an award-winning culinary tour company offering tours for individuals and groups looking to go behind-the-scenes with a local expert through San Francisco, Berkeley, and Oakland. Taste the remarkable food culture that exists in these regions and enjoy an authentic Bay Area food experience.",5 of 5 stars,"
Having been on several of Edible Excursion's neighborhood walking food tours, I am always amazed that Lisa Rogovin, the proprietor, can create ANOTHER. This time I experienced the new ""Craft Chocolate Tour"" of SF. Walking through the Mission, Potrero, etc., we tasted everything chocolate... from chicken mole at San Jalisco on S. Van Ness, (a REAL ""find""), sublime handmade chocolates...


More 


"
sirsir,Chicago,Illinois,Male ,,"Cabo San Lucas, Mexico,Cancun, Mexico,Punta Cana, Dominican Republic,Jackson, WY, USA,Palm - Eagle Beach, Aruba,Aruba, Caribbean,Puerto Vallarta, Mexico,San Francisco, CA, USA,Ixtapa, Mexico,Montego Bay, Jamaica,Bavaro, Dominican Republic,Oranjestad, Aruba,",[],"Bin415 Private Day Tour, San Francisco",,"Your Bin 415 experience begins when you are picked up at your hotel by one of our qualified sommeliers, all of whom are certified by the exclusive Court of Master Sommeliers. Your sommelier is your personal resource for information about the Napa/Sonoma region and education about the vineyards and wines you will experience during the day. You will ride in comfort over the Golden Gate Bridge, ...",5 of 5 stars,"
My wife and I did the tour of the Napa with Mike from Bin 415 last week and had a great time. He picked us up at our hotel in SF right on time took us to three wineries and arranged for a great lunch. He was very informative about not just the wines but the region as well. Would...


More 


"
jonztoez,La Grange,Illinois,,,"San Francisco, CA, USA,Taos, NM, USA,",[],"Wine Country Tour Shuttle, San Francisco"," Tours
","Wine Country Tour Shuttle, with its Super High 94% TripAdvisor Rating Score operates from San Francisco to either Napa or Sonoma. We encourage wine lovers to go on both our Wine Country Tours because the different wine regions are so uniquely different. Our Napa Experience Tour visits 4 wineries and has a picnic lunch and a 50-minute relaxing ferry cruise included. See the reviews below to see how well the picnic lunch and the ferry cruise is so well received. The Sonoma Experience Tour (local favorite tour) is new for us and has great reviews below because we picked 2 fantastic wineries, plus we put together a walking map of Sonoma square where guests can get one free pour at each location. Wine Country Tour Shuttle received the 2013 TripAdvisor Certificate of Excellence Award.",5 of 5 stars,"
The wine country tour guide on 10/23/14 was Ken. It was the best tour I've every been on! I cannot imagine how one man can retain all the information about San Francisco and Wine Country that Ken possessed. It was the best day of our vacation and if anyone wishes to take this great tour in the future, I can...


More 


"
Sixtyplustravellers,Northern Ireland,Northern Ireland,,,"San Francisco, CA, USA,Barna, Ireland,Kilkenny, Ireland,Big Sur, CA, USA,Florence, Italy,Sligo, Ireland,",[],"Incredible Adventures - Day Tours, San Francisco"," Tours
","Incredible Adventures is an outdoor travel company specializing in tours from San Francisco to Yosemite National Park, Muir Woods, California's Napa and Sonoma Wine Country, and whitewater rafting on the American River. We've been offering travelers a safe, eco-friendly, reliable way to connect with nature since 1993, and our professional guides are experts in the destinations we visit throughout the Western United States.",5 of 5 stars,"
It was a very personal and appreciated experience to be picked up from our hotel by the Tour Guide himself on Monday 20th October 2014.
The Guide was very informative and provided information in good time for forward planning. He also helped people with their photography and brought us to good spots to get the best of the light and...


More 


"
cas1203,San Francisco,California,,,"San Francisco, CA, USA,Atlanta, GA, USA,Bangkok, Thailand,Barcelona, Spain,Chicago, IL, USA,Copenhagen, Denmark,Edinburgh, UK,Florence, Italy,Geneva, Switzerland,Hong Kong, China,Istanbul, Turkey,London, UK,",[],"Incredible Adventures - Day Tours, San Francisco"," Tours
","Incredible Adventures is an outdoor travel company specializing in tours from San Francisco to Yosemite National Park, Muir Woods, California's Napa and Sonoma Wine Country, and whitewater rafting on the American River. We've been offering travelers a safe, eco-friendly, reliable way to connect with nature since 1993, and our professional guides are experts in the destinations we visit throughout the Western United States.",5 of 5 stars,"
An enjoyable day. The journey itself was beautiful & interesting; our driver (Calder) was very informative and accommodating. We visited 4 wineries - favorite was Larsen - would definitely highly recommend this trip. Thanks Calder you were just great.
"
TravelsGalway,Ireland,Ireland, female , 35-49 ,"San Francisco, CA, USA,Albufeira, Portugal,Montpellier, France,Napa, CA, USA,Playa Blanca, Spain,Puerto Del Carmen, Spain,Verona, Italy,",[],"Incredible Adventures - Day Tours, San Francisco"," Tours
","Incredible Adventures is an outdoor travel company specializing in tours from San Francisco to Yosemite National Park, Muir Woods, California's Napa and Sonoma Wine Country, and whitewater rafting on the American River. We've been offering travelers a safe, eco-friendly, reliable way to connect with nature since 1993, and our professional guides are experts in the destinations we visit throughout the Western United States.",5 of 5 stars,"
We decided to do a one-day tour of Yosemite in September and we chose the Incredible Adventures tour. Since it was a 14-hour day, we had a very early start, being collected downtown at 7.15am. The bus holds only approximately 12 people so it was a bit bumpy in parts. Our driver/tour-guide Mike (hope this is right!) was very enthusiastic...


More 


"
HayleyKatie,Sydney,Australia,,,"East Hampton, NY, USA,Marrakech, Morocco,New York City, NY, USA,San Francisco, CA, USA,Anaheim, CA, USA,Athens, Greece,Bangkok, Thailand,Barcelona, Spain,Bath, UK,Beverly Hills, CA, USA,Bilbao, Spain,Bordeaux, France,",[],"Incredible Adventures - Day Tours, San Francisco"," Tours
","Incredible Adventures is an outdoor travel company specializing in tours from San Francisco to Yosemite National Park, Muir Woods, California's Napa and Sonoma Wine Country, and whitewater rafting on the American River. We've been offering travelers a safe, eco-friendly, reliable way to connect with nature since 1993, and our professional guides are experts in the destinations we visit throughout the Western United States.",5 of 5 stars,"
I recently did the three day camping trip to Yosemite with our guide, Chris. We had 12 people on the tour which was a great mix of mostly solo travelers from all over the world. The trip was incredibly well organised and Chris was professional, friendly, knowledgeable and extremely considerate of us all. We covered a lot of ground in...


More 


"
ahviennanext,Deal,United Kingdom, female , 50-64 ,"San Francisco, CA, USA,Sorrento, Italy,",[],"Incredible Adventures - Day Tours, San Francisco"," Tours
","Incredible Adventures is an outdoor travel company specializing in tours from San Francisco to Yosemite National Park, Muir Woods, California's Napa and Sonoma Wine Country, and whitewater rafting on the American River. We've been offering travelers a safe, eco-friendly, reliable way to connect with nature since 1993, and our professional guides are experts in the destinations we visit throughout the Western United States.",5 of 5 stars,"
Had a fantastic trip to Yosemite with incredible adventures and our tour guide Mitch. 2 full days of adventuring in a small group away from the crowds. Would urge anyone with time to book the 2 day tour with overnight stop. We stayed at Yosemite Lodge which is a fantastic location although the hotel itself is stuck in the mid...


More 


"
karentoward,kent uk,kent uk, female , 35-49 ,"Los Angeles, CA, USA,New York City, NY, USA,Kissimmee, FL, USA,Hong Kong, China,Orlando, FL, USA,Naples, Italy,Batu Ferringhi, Malaysia,San Francisco, CA, USA,Karon, Thailand,Nice, France,Bangkok, Thailand,Oahu, HI, USA,",[],"Incredible Adventures - Day Tours, San Francisco"," Tours
","Incredible Adventures is an outdoor travel company specializing in tours from San Francisco to Yosemite National Park, Muir Woods, California's Napa and Sonoma Wine Country, and whitewater rafting on the American River. We've been offering travelers a safe, eco-friendly, reliable way to connect with nature since 1993, and our professional guides are experts in the destinations we visit throughout the Western United States.",5 of 5 stars,"
My husband and I are were booked with another company to go to Yosemite 1 day tour but unfortunately they did not have enough people booked to run the trip so Incredible adventures kindly took over our booking.
This was an amazing and awe inspiring day. Yes it is a very long day but worth every second of it. Chris,...


More 


"
JenTexas,Texas,Texas, female , 35-49 ,"San Francisco, CA, USA,Munich, Germany,Stuttgart, Germany,Austin, TX, USA,Bonaire, Caribbean,Deloraine, Australia,Kralendijk, Bonaire,Winslow, AZ, USA,Alnwick, UK,Page, AZ, USA,Willemstad, Curacao,Barcelona, Spain,","[u'I love, love, love to travel! ']","San Francisco Private Tours, San Francisco",,"Our San Francisco and wine country private tours are designed around your interests. Your tour includes history, neighborhoods, architecture, movie sites, and hidden streets. Our private tours are geared around you and only you. Our tours are creative, spontaneous, and expertly executed. Of course, we'll help you out with our local knowledge. We will pick you up and drop you off wherever you wish.",5 of 5 stars,"
My family and I recently took a tour with Joe to Muir Woods and Sonoma. We had an absolutely fabulous trip. Joe was prompt, informative, funny, and even sang for us. He also made a few extra stops and showed us beautiful areas that we wouldve never known to visit. He answered all of our questions about California and we...


More 


"
mink0317,Pawleys Island,South Carolina,,,"Romulus, MI, USA,San Francisco, CA, USA,Savannah, GA, USA,Atlanta, GA, USA,Boston, MA, USA,Charleston, SC, USA,Chicago, IL, USA,Dallas, TX, USA,Denver, CO, USA,Honolulu, HI, USA,Los Angeles, CA, USA,Montreal, Quebec, Canada,",[],"San Francisco Private Tours, San Francisco",,"Our San Francisco and wine country private tours are designed around your interests. Your tour includes history, neighborhoods, architecture, movie sites, and hidden streets. Our private tours are geared around you and only you. Our tours are creative, spontaneous, and expertly executed. Of course, we'll help you out with our local knowledge. We will pick you up and drop you off wherever you wish.",5 of 5 stars,"
For a 31/2 hour personalized tour of San Francisco and its many diverse neighborhoods, Joe's private tour is the way to go. If there is something special you want to see, just ask...Joe is very accommodating. If you want to see the real San Francisco, away from the bustling downtown area, you'll be happy with this tour.
PS: You will...


More 


"
cagilli,Le Claire,Iowa,,,"Davenport, IA, USA,Omaha, NE, USA,Cabo San Lucas, Mexico,Dubuque, IA, USA,Moline, IL, USA,Puerto Morelos, Mexico,Rock Island, IL, USA,San Francisco, CA, USA,",[],"Wine Country Tour Shuttle, San Francisco"," Tours
","Wine Country Tour Shuttle, with its Super High 94% TripAdvisor Rating Score operates from San Francisco to either Napa or Sonoma. We encourage wine lovers to go on both our Wine Country Tours because the different wine regions are so uniquely different. Our Napa Experience Tour visits 4 wineries and has a picnic lunch and a 50-minute relaxing ferry cruise included. See the reviews below to see how well the picnic lunch and the ferry cruise is so well received. The Sonoma Experience Tour (local favorite tour) is new for us and has great reviews below because we picked 2 fantastic wineries, plus we put together a walking map of Sonoma square where guests can get one free pour at each location. Wine Country Tour Shuttle received the 2013 TripAdvisor Certificate of Excellence Award.",5 of 5 stars,"
We enjoyed the entire day. Abe had a non stop fun day planned. We got to experience a variety of wineries with beautiful settings. Totally worth the day away from SF
"
Allyg98,Leongatha,Australia,,,"San Francisco, CA, USA,Cobar, Australia,Bairnsdale, Australia,Budapest, Hungary,Coogee, Australia,Inverloch, Australia,Titikaveka, Cook Islands,Tours, France,Bali, Indonesia,Bar Harbor, ME, USA,Boston, MA, USA,Broome, Australia,",[],"Wine Country Tour Shuttle, San Francisco"," Tours
","Wine Country Tour Shuttle, with its Super High 94% TripAdvisor Rating Score operates from San Francisco to either Napa or Sonoma. We encourage wine lovers to go on both our Wine Country Tours because the different wine regions are so uniquely different. Our Napa Experience Tour visits 4 wineries and has a picnic lunch and a 50-minute relaxing ferry cruise included. See the reviews below to see how well the picnic lunch and the ferry cruise is so well received. The Sonoma Experience Tour (local favorite tour) is new for us and has great reviews below because we picked 2 fantastic wineries, plus we put together a walking map of Sonoma square where guests can get one free pour at each location. Wine Country Tour Shuttle received the 2013 TripAdvisor Certificate of Excellence Award.",5 of 5 stars,"
A fabulous day with Ken our tour guide. His knowledge of San Francisco and the bay area and Napa Valley was fantastic. A smaller group made this a fabulous tour we would recommend to others. Though not listed in The Bay Guide, this tour was a treat. Travelling back by Ferry was a bonus to see the cjty, bridge and...


More 


"
HipRoadtripper9999,Atlanta,Georgia,,,"San Francisco, CA, USA,",[],"San Francisco Private Tours, San Francisco",,"Our San Francisco and wine country private tours are designed around your interests. Your tour includes history, neighborhoods, architecture, movie sites, and hidden streets. Our private tours are geared around you and only you. Our tours are creative, spontaneous, and expertly executed. Of course, we'll help you out with our local knowledge. We will pick you up and drop you off wherever you wish.",5 of 5 stars,"
THANK YOU, JOE!! What a great tour!! It was our first morning in San Francisco, Joe arrived right on time and away we went. He asked what we wanted, he told us some ideas and we formulated our custom tour. Joe knows the city and surrounding areas. His van is very clean and comfortable, but the thing that make the...


More 


"
peterNMdds,Portales,United States, male , 35-49 ,"Grand Cayman, Cayman Islands,Candi Dasa, Indonesia,San Francisco, CA, USA,Tabanan, Indonesia,Amarillo, TX, USA,Basseterre, St. Kitts and Nevis,Nusa Dua, Indonesia,Portales, NM, USA,Frigate Bay, St. Kitts and Nevis,Kapolei, HI, USA,Miami Beach, FL, USA,Seven Mile Beach, Cayman Islands,","[u'Dentist in Portales, New Mexico ']","San Francisco Private Tours, San Francisco",,"Our San Francisco and wine country private tours are designed around your interests. Your tour includes history, neighborhoods, architecture, movie sites, and hidden streets. Our private tours are geared around you and only you. Our tours are creative, spontaneous, and expertly executed. Of course, we'll help you out with our local knowledge. We will pick you up and drop you off wherever you wish.",5 of 5 stars,"
Joe was very gracious and quite the character. He spent 5 hours showing us the golden gate, Muir woods, the presidio, lands end, seacliff and the painted ladies. Crazy day of trafficsnd he did really well getting around it. Thanks Joe!
"
donbo55,Appleton,Wisconsin,,,"Mesa, AZ, USA,San Francisco, CA, USA,Egg Harbor, WI, USA,St. Helena, CA, USA,Sturgeon Bay, WI, USA,Appleton, WI, USA,Dania Beach, FL, USA,Kaukauna, WI, USA,Millbrae, CA, USA,Newport, RI, USA,Sister Bay, WI, USA,Algoma, WI, USA,",[],"Wine Country Tour Shuttle, San Francisco"," Tours
","Wine Country Tour Shuttle, with its Super High 94% TripAdvisor Rating Score operates from San Francisco to either Napa or Sonoma. We encourage wine lovers to go on both our Wine Country Tours because the different wine regions are so uniquely different. Our Napa Experience Tour visits 4 wineries and has a picnic lunch and a 50-minute relaxing ferry cruise included. See the reviews below to see how well the picnic lunch and the ferry cruise is so well received. The Sonoma Experience Tour (local favorite tour) is new for us and has great reviews below because we picked 2 fantastic wineries, plus we put together a walking map of Sonoma square where guests can get one free pour at each location. Wine Country Tour Shuttle received the 2013 TripAdvisor Certificate of Excellence Award.",5 of 5 stars,"
A visit to Napa wine country was on my bucket list. I picked this tour because it visited V Sattui winery - a popular choice and a must see for me. I absolutely loved this tour! Cary was our driver/ guide and he did a fabulous narration of the sights and offered much information about the wineries along the way....


More 


"
PazzitaZ,Santiago,Chile,,,"San Francisco, CA, USA,Amsterdam, The Netherlands,Bangkok, Thailand,Hanoi, Vietnam,London, UK,Los Angeles, CA, USA,Miami, FL, USA,New York City, NY, USA,Paris, France,Rio de Janeiro, Brazil,Rome, Italy,San Diego, CA, USA,",[],"Tours By Lily, San Francisco",,"Tours By Lily offers small-group walking and public transportation tours of San Francisco, visiting the lesser known areas of the City and exploring the hidden gems of SF. Tours By Lily offers tours in: the Mission, Chinatown, Bernal Heights, Haight-Ashbury, North Beach and Pier 39. Tours include walking tours, food tours and all-day exploration tours.",5 of 5 stars,"
Meeting lily was the best thing that could happen to us in san francisco, she is not only the sweetest girl but also super smart, involved and interesting person to spend time with.
We stayed at her wonderful apartment in the heart of Mission, and she toured us around the best grafittis in the area, nice bars and best views...


More 


"
PGKBangor,Bangor,Bangor, male , 35-49 ,"Berlin, Germany,Perth, Australia,Bergamo, Italy,Telluride, CO, USA,Bangor, UK,Bellagio, Italy,Colorado Springs, CO, USA,Cortez, CO, USA,Hilton Head, SC, USA,Moab, UT, USA,Monterey, CA, USA,Oakhurst, CA, USA,",[],"Bay City Bike Rentals & Tours, San Francisco", Yes ,,5 of 5 stars,"
My family and I rented bikes and self toured across the Golden Gate Bridge and into Sausalito and then we ferried back across to Pier 39. Fantastic experience, safe and relatively easy. Once back in SF we cycled to AT&T Stadium and watched a Giants Game. There is a free bike valet parking service which was invaluable.
Bay City Bikes...


More 


"
catnhat3,Cranberry Township,Pennsylvania,,,"Palm - Eagle Beach, Aruba,San Francisco, CA, USA,Sonoma, CA, USA,Monterey, CA, USA,Pacific Grove, CA, USA,Alexandria, VA, USA,Carolina Beach, NC, USA,Meadville, PA, USA,Oranjestad, Aruba,Washington DC, DC, USA,West Mifflin, PA, USA,",[],"Bay City Bike Rentals & Tours, San Francisco", Yes ,,5 of 5 stars,"
We rented bikes and rode a self-guided tour through Fisherman's Wharf, across the Golden Gate Bridge, and down to Sausalito. Being a late 40's, out-of-shape couple, we were hesitant to take such an adventurous step. Though there were plenty of times we walked our bikes (this is San Francisco!), we had a wonderful time, and biking across the Golden Gate...


More 


"
LaurieSquared,,,,,"New Orleans, LA, USA,San Francisco, CA, USA,Arco, ID, USA,",[],"Tours By Lily, San Francisco",,"Tours By Lily offers small-group walking and public transportation tours of San Francisco, visiting the lesser known areas of the City and exploring the hidden gems of SF. Tours By Lily offers tours in: the Mission, Chinatown, Bernal Heights, Haight-Ashbury, North Beach and Pier 39. Tours include walking tours, food tours and all-day exploration tours.",5 of 5 stars,"
We had a wonderful time on our tour of San Francisco with Lily. It felt like visiting a friend who happily showed us all over town. Lots of background information and interesting sights that most tourists to the city would never come across. Gave a real taste of what the city is all about. Lily was a pleasure to hang...


More 


"
SurferShane,Waihi Beach,NZ, male , 35-49 ,"London, UK,Paris, France,New York City, NY, USA,Sydney, Australia,Honolulu, HI, USA,Rotorua, New Zealand,Rome, Italy,San Francisco, CA, USA,Los Angeles, CA, USA,San Simeon, CA, USA,Barcelona, Spain,Florence, Italy,",[],"Bay City Bike Rentals & Tours, San Francisco", Yes ,,5 of 5 stars,"
We mistakenly arrived at the wrong rental location as they have a few, but staff quickly sorted our two bikes which we had booked online. A quick briefing and we were on the way. The trip is a fantastic vista of all that is San Francisco. Riding over the bridge is an absolute and one could spend hours in Sausolito...


More 


"
gabymoch,London,United Kingdom, female , 25-34 ,"London, UK,Buenos Aires, Argentina,Cusco, Peru,Lima, Peru,Rio de Janeiro, Brazil,Edinburgh, UK,Arequipa, Peru,Geneva, Switzerland,Liverpool, UK,San Francisco, CA, USA,Venice, Italy,York, UK,","[u'Independent traveler, who loves to enjoy great architecture, ancient places and good food. ']","Bay City Bike Rentals & Tours, San Francisco", Yes ,,5 of 5 stars,"
I booked a biking tour through the Golden Gate to Sausalito, it was a long time without biking for me, but the two guides, specially Greg encouraged me all the way, It was easier than expected, and lots of fun, interesting information along the way, great places to have pictures of SF and the Golden Gate, I even got to...


More 


"
AnaisReviews,,,,,"Los Angeles, CA, USA,Las Vegas, NV, USA,San Francisco, CA, USA,Flagstaff, AZ, USA,",[],"Bay City Bike Rentals & Tours, San Francisco", Yes ,,5 of 5 stars,"
San francisco is huge but certainly is bike friendly. We rented some bikes for a day and we saw a lot. They have a route you can follow that avoids major climbs and takes you to some very nice places. Crossing the bridge on a bike is certainly easier as opposed to on foot. The staff was very friendly and...


More 


"
Aandressa25,Rio de Janeiro,RJ, female , 35-49 ,"Orlando, FL, USA,San Francisco, CA, USA,Buenos Aires, Argentina,New York City, NY, USA,Honolulu, HI, USA,Montevideo, Uruguay,Hilo, HI, USA,Montreal, Quebec, Canada,Napa, CA, USA,Carmel, CA, USA,Los Angeles, CA, USA,Monterey, CA, USA,",[],"Bay City Bike Rentals & Tours, San Francisco", Yes ,,5 of 5 stars,"
I did the California Sunset tour (which goes through the Golden Gate bridge) and it was a very nice ride. Our guide, Rowan, stopped several times to take our pictures and he was very nice to us! :)
Make sure to book in advance, once the tour groups are limited and they have only once California Sunset tour per day,...


More 


"
stropmaitland,Maitland,Maitland, male , 50-64 ,"Port Douglas, Australia,Boston, MA, USA,Brisbane, Australia,Hong Kong, China,Manly, Australia,New York City, NY, USA,San Francisco, CA, USA,Savusavu, Fiji,",[],"Bin415 Private Day Tour, San Francisco",,"Your Bin 415 experience begins when you are picked up at your hotel by one of our qualified sommeliers, all of whom are certified by the exclusive Court of Master Sommeliers. Your sommelier is your personal resource for information about the Napa/Sonoma region and education about the vineyards and wines you will experience during the day. You will ride in comfort over the Golden Gate Bridge, ...",5 of 5 stars,"
Michael picked us up from our hotel and we headed out to Nappa surrounds for a great day.
Visited a great winery first off where we discussed the Australian way to cook lamb chops and tasted some fantastic pinots. Had a great lunch and then visited a little out of the way winery that only produces a couple of thousand...


More 


"
Suzzers,Stamford,ct,,,"San Francisco, CA, USA,Bend, OR, USA,Rutherford, CA, USA,Sonoma, CA, USA,Bedford, NY, USA,Cupertino, CA, USA,Deer Park, CA, USA,Mendocino, CA, USA,Sausalito, CA, USA,Sunnyvale, CA, USA,Teton Village, WY, USA,Wall, SD, USA,",[],"Bin415 Private Day Tour, San Francisco",,"Your Bin 415 experience begins when you are picked up at your hotel by one of our qualified sommeliers, all of whom are certified by the exclusive Court of Master Sommeliers. Your sommelier is your personal resource for information about the Napa/Sonoma region and education about the vineyards and wines you will experience during the day. You will ride in comfort over the Golden Gate Bridge, ...",5 of 5 stars,"
Michael, our very knowledgable host for the day, provided my family with an informed tour of small and excellent vineyards, places we would otherwise not have had access to. We started our day with a walk in a vineyard and a glass of rose in hand, and ended it at a tasting venue with a view that rivaled Tuscany. In...


More 


"
JIBCMB,Perth,Australia,,,"New York City, NY, USA,San Francisco, CA, USA,Lake Louise, Alberta, Canada,Seminyak, Indonesia,Bunbury, Australia,Kerobokan, Indonesia,Sentosa Island, Singapore,Auckland, New Zealand,Bangkok, Thailand,Cairns, Australia,Cannes, France,Dubai, United Arab Emirates,",[],"Bin415 Private Day Tour, San Francisco",,"Your Bin 415 experience begins when you are picked up at your hotel by one of our qualified sommeliers, all of whom are certified by the exclusive Court of Master Sommeliers. Your sommelier is your personal resource for information about the Napa/Sonoma region and education about the vineyards and wines you will experience during the day. You will ride in comfort over the Golden Gate Bridge, ...",5 of 5 stars,"
Can highly recommend , well worth the cost , great experience whether you are a wine buff or just looking to have a great day out. Michael the driver and owner is a certified sommelier which adds to the experience. Our day lasted 10 hours ( but flew by) Michael took us to some not so public vineyards where we...


More 


"
clover74,Arlington,Virginia, female , 35-49 ,"Niagara Falls, Ontario, Canada,San Francisco, CA, USA,Washington DC, DC, USA,Jerusalem, Israel,Vancouver, British Columbia, Canada,Philadelphia, PA, USA,Richmond, VA, USA,Seattle, WA, USA,Toronto, Ontario, Canada,Victoria, British Columbia, Canada,Boston, MA, USA,Williamsburg, VA, USA,","[u""I love to travel and see different places. I usually travel alone. So the palces I visits are places that have good public transportation. I plan my travels months ahead. I usually asked for travel magazine from the tourism of the places I plan to visit. I check the places that they recommend, check the map, plan on how to get there. I am a traveler on a budget. I checked the cheapest hotel with free breakfast and wifi most of the time. I don't need a fancy hotel for I am always out during the day, I just need a place to stay during the night. I had membership on some hotel groups so that I can get a good discount. I look for good airfare deal by subscribing from airfare alert. If the place doesn't need an airfare I search for the cheapest bus or train. I plan every detail of my travel including my itineraries and the weather. If I go overseas, I prefer to travel in group. I look for tour groups online for I don't think it is a good idea to travel alone in a foreign country. ""]","Edible Excursions, San Francisco"," Tours
","Edible Excursions is an award-winning culinary tour company offering tours for individuals and groups looking to go behind-the-scenes with a local expert through San Francisco, Berkeley, and Oakland. Taste the remarkable food culture that exists in these regions and enjoy an authentic Bay Area food experience.",5 of 5 stars,"
I traveled with my aunt who is on her 70's during our visit to San Francisco. This is our first time to travel to SFO. We had been to Chinatown and North Beach walking food tour from another company before we joined the Japantown walking food tour with Lisa. Japantown is smaller compared to Chinatown and North Beach. I think...


More 


"
oak_groves,Medicine Hat,Canada,,,"San Francisco, CA, USA,",[],"Bin415 Private Day Tour, San Francisco",,"Your Bin 415 experience begins when you are picked up at your hotel by one of our qualified sommeliers, all of whom are certified by the exclusive Court of Master Sommeliers. Your sommelier is your personal resource for information about the Napa/Sonoma region and education about the vineyards and wines you will experience during the day. You will ride in comfort over the Golden Gate Bridge, ...",5 of 5 stars,"
Michael is a phenomenal tour guide for San Francisco and surrounding areas!
Our tour of Napa consisted mostly of vineyards that were small, unique, and breathtaking. Michael put a lot of work into organizing our day and making sure we got to every place we wanted to be. He was very well informed about the wineries we visited and the...


More 


"
charmtheduck,san jose,ca, female , 25-34 ,"Lahaina, HI, USA,San Jose, CA, USA,Waikoloa, HI, USA,Poipu, HI, USA,Puako, HI, USA,San Diego, CA, USA,Bedford Park, IL, USA,Chicago, IL, USA,Eleele, HI, USA,Hawi, HI, USA,Hilo, HI, USA,Kahului, HI, USA,",[],"Edible Excursions, San Francisco"," Tours
","Edible Excursions is an award-winning culinary tour company offering tours for individuals and groups looking to go behind-the-scenes with a local expert through San Francisco, Berkeley, and Oakland. Taste the remarkable food culture that exists in these regions and enjoy an authentic Bay Area food experience.",5 of 5 stars,"
My friends and I wanted to get together so we decided to meet up in SF for a food tour in the Ferry building. This would be a great start for anyone wanting to try out a food tour. It was a short walk since everything was inside the ferry building. We tasted a bigger than palm sized cherry tart,...


More 


"
Sandalsgirl,Winter Park,FL,,,"San Francisco, CA, USA,Ocho Rios, Jamaica,",[],"Bin415 Private Day Tour, San Francisco",,"Your Bin 415 experience begins when you are picked up at your hotel by one of our qualified sommeliers, all of whom are certified by the exclusive Court of Master Sommeliers. Your sommelier is your personal resource for information about the Napa/Sonoma region and education about the vineyards and wines you will experience during the day. You will ride in comfort over the Golden Gate Bridge, ...",5 of 5 stars,"
We were fortunate enough to meet Michael through a glowing recommendation from the Four Seasons Resort. Our first day was a trip through Sonoma's small unique winery's where we had a great experience and a picture perfect day! We had such a great time we quickly planned another day that we experienced a city tour, a trip to Muir Woods...


More 


"
TravelnWriter,Towson,Towson,,,"San Francisco, CA, USA,Whangamata, New Zealand,Baltimore, MD, USA,Naples, FL, USA,Park City, UT, USA,Rehoboth Beach, DE, USA,Solomons, MD, USA,Staunton, VA, USA,Crisfield, MD, USA,Pylesville, MD, USA,",[],"Edible Excursions, San Francisco"," Tours
","Edible Excursions is an award-winning culinary tour company offering tours for individuals and groups looking to go behind-the-scenes with a local expert through San Francisco, Berkeley, and Oakland. Taste the remarkable food culture that exists in these regions and enjoy an authentic Bay Area food experience.",5 of 5 stars,"
Whatever else you do, DON'T miss this unforgettable, fabulously fun and uber-delicious tour of the Ferry Building and Farmers Market. No where else will you find such an up-close and in-depth introduction to such a vast arry of SF's homegrown food purveyors. Can't wait to try some of the other neighborhoods too!
"
oconn11,New York,New York, male , 35-49 ,"Venice, Italy,Barcelona, Spain,Key West, FL, USA,Honolulu, HI, USA,Las Vegas, NV, USA,London, UK,Fort Lauderdale, FL, USA,San Francisco, CA, USA,Hyde Park, NY, USA,Miami, FL, USA,Reykjavik, Iceland,Poughkeepsie, NY, USA,","[u'Married, now just me and the Mrs :) ']","Edible Excursions, San Francisco"," Tours
","Edible Excursions is an award-winning culinary tour company offering tours for individuals and groups looking to go behind-the-scenes with a local expert through San Francisco, Berkeley, and Oakland. Taste the remarkable food culture that exists in these regions and enjoy an authentic Bay Area food experience.",5 of 5 stars,"
My wife and I just finished this excursion today Tuesday August 19, 2014. Our guide to fooded bliss was Josh, who is a trained chef, lives locally, but is well traveled. Sorry no pics but there was food in my hands from the start of the tour until the very end. Our tour of the Ferry Building with the Farmers...


More 


"
