name,memberCity,memberCounry,MemberGender,memberAge,CitiesVisited,Countriesvisited,memberDescription,Activitiy,Type,ownerdesc,rating,review
AshleyNichol,Flagstaff,Arizona,,,"['london', 'loughborough', 'paris', 'payson', ' az', 'flagstaff', ' az']","[' uk', ' france', ' usa']",[],"Moroccan Beauty, London"," Spas
",,5 of 5 stars,"I just wanted to take a moment to recommend Moroccan Beauty after the wonderful morning I spent with them Saturday, April 26th and explain what to expect here if it is your first time! I booked a 10:30 AM Hammam Ritual with a Full Body Scrub and a Body Mask on special for April. I found them easily after taking the nearest tube station as they are quite recognizable by their beautiful door. Upon arrival I was taken to a waiting room that was bright and airy. Music played in the background and the decor was charming. (Check out the gorgeous chandelier!). Not even ten minutes later I was asked to step into a changing room where I was allowed to choose a locker and change into my bathing costume and provided flip flops and a towel. I was pleased to see the changing room provided a blow dryer if needed later. I was then shown the steam room which is again gorgeous! I want to tile my bathroom just like it. There is a place over one of the benches where you get scrubbed to hang your locker key and they will take your towel for you to keep it dry.The lighting is low, providing a relaxed atmosphere. I was told how to begin which is to rinse off first in the showers towards the back of the steam room. I opted to use cool water since it was pretty warm already and the steam was not on (I was the first customer of the day). Then I was told to use the black soap all over my skin and settle in to steam for 10-20 minutes. I was also showed where the steam comes out and warned to keep my distance as it can be quite hot and there was even a statue to prevent customers from sitting in front of it getting their legs burned. Once you soap up, you are asked to sit in the steam room and allow your pores to open and the soap to just absorb. Be careful not to make the mistake I did and use the soap near your eyes as there is so much moisture in the room when it steams it can run into your eyes and sting, (My face gets so dry I thought it may be helpful to use some on my face while steaming because it was so moisturizing). Also the individual pot is for you alone, so use it! I was modest in using the soap as I wasn't sure if others would be using it. When I think about it, that was a silly mistake since others probably wouldn't want to use it after me. I thought the soap smelled fantastic! I then sat to steam. I have never been to a hammam nor used a steam room before and let me just say it is very steamy! It felt almost uncomfortable to breathe since I wasn't used to it but then I was checked on and shown where to get some cool water to drink from the fountain and that helped a bunch. You will be just as thirsty as if you were in a dry desert so stay hydrated! I was also told I could rinse the soap and asked how much more I wanted to steam before I was scrubbed. I chose 10 min and while it doesn't seem like a lot, I felt it was all I was prepared to take since I wasn't used to it. When the scrub began I was asked to lie on my back and they used the Kessa glove on me. I turned over to do my other side and sat up when she did my arms. It felt amazing! You'd be amazed at the skin that comes off you and I exfoliated two days before with a scrub at home. I then rinsed the dead skin off me and the clay mask was applied. I stayed there on the bench while the mask absorbed into my skin for about ten minutes and was told I could wash up when I was ready. I used the hair products in the shower as well which smelt great. I then dried off as much as possible and went to change. You can stay in the steam room as long as you like. There is a hamper for your towel and plastic bags for your wet suit in the changing room (although I brought my own). I wasn't sure what to do with the flip flops but when I asked, I was told I could leave them in the changing room where they were. I was then offered a tea which was minty and sweet! I sat and relaxed a good twenty minutes in the waiting room before getting up to leave and pay. I opted to throw my wet hair in a bun so it would dry curly and go makeup free back to my hotel (I only brought my moisturizer and a comb with me anyways). There is only one changing room so you may not be able to take as much time in there as you wish if it is busy. I recommend making plans to stop at home or at your hotel to finish your beauty routine if you need to dry your hair and do your makeup. I was always checked on and asked how I was. Everyone was super nice and knowing it was my first time, everything was explained to me. They answered my emails promptly as well when I first contacted them for more info. I had a lovely time and the next time I am in London I will return to this hammam. I hope to use their other services as well and get a facial or a massage on my next booking! Thank you to the lovely ladies who made my first experience at a hammam so wonderful!"
WinniePLondon,London,London,,,"['london', 'rome', 'agadir', 'aix-en-provence', 'antibes', 'aqaba', 'arles', 'avignon', 'baalbeck', 'bandol', 'bath', 'beaune']","[' uk', ' italy', ' morocco', ' france', ' jordan', ' lebanon']",[],"Moroccan Beauty, London"," Spas
",,4 of 5 stars,"I spent the afternoon at the Hammam with a friend and we had a brilliant experience.
It is not the most luxury Hammam / spa i have seen but the owner is Moroccan and extremely welcoming and discreet. We felt really at home and did not want to leave. I even ended up staying a bit longer for a facial. They use their own products that are made in Marocco - all natural.
I agree the changing room is really tiny but it did not really bother us as we knew each other.
Highly recommend it for an afternoon of pampering with your girlfriends or a hen party !"
cookielicious,London,United Kingdom, female , 25-34 ,"['istanbul', 'london', 'dubai', 'paris', 'positano', 'agerola', 'huntingdon', 'rome']","[' turkey', ' uk', ' united arab emirates', ' france', ' italy']",[],"Moroccan Beauty, London"," Spas
",,3 of 5 stars,"Decided to try this place and as I wasn't sure what to expect I kind of hoped for the best. I had massages before and I did feel pampered and relaxed. I didn't feel very relaxed during my experience here...There is only one changing room and sometimes there are 4 girls trying to change and the room was very small. it was very uncomfortable.. I was glad I bought my own slippers!!! the place didn't feel like the cleanest!!!

the hamam itself was ok. again it just felt like here put this on..weight...take this water..and at times I felt a little uncomfortable. you pay for these things to feel pampered and relaxed.

then I was told that there are scrubbing mitts but they were used and if I wanted a new one I would have to pay..i mean this is not very hygienic and they know people will want to buy their own...felt a little coerced into buying my own....!!!! surly if You book for a scrub and pay for it all everything should be included!!!!

the scrubbing didn't last very long but it was nice to see your dry skin come out...

all in all...wasn't the most pampering experience.."
Susiewils,London,United Kingdom,,,"['london', 'whitstable', 'morden', 'seasalter', 'zakynthos']","[' uk', ' greece']",[],"Moroccan Beauty, London"," Spas
",,5 of 5 stars,"Today my Sister and I had an excellent day. One of the nicest days I have had in a long time. No stress, or a feeling of being rushed, which was the whole point of a Hamman Massage. I read a previous review and it wasn't good. All I can say its the reviewer obviously didn't go on a good day. Highly recommended."
Dana1992,,,,,['london'],[' uk'],[],"Moroccan Beauty, London"," Spas
",,1 of 5 stars,"I managed to get a wowcher deal for 2 people costing just under 60. After reading some of the reviews, I was expecting something of an average standard. However, we were quite disappointed by our experience.
We arrived at the spa, but could not find a bell to ring in order to get inside. The windows were all blocked, so we could not get the attention of anyone inside. We finally realised the door knocker and having knocked it for a couple of minutes, someone finally came to open it. The lady was friendly but we felt very awkard as she appeared in a shower cap and sweaty vest and leggings.
We were led into a tiny cold waiting room, which resembled nothing of Morocco. The atmosphere in this room was very cold, uninviting and the decor, bland. Another lady who was friendly too, came in and took the wowcher voucher from us and led us into the changing room. She gave us some flips flops which were old and dirty. They even had the hairs of the previous person who used them on them. Surely this could have atleast been washed quickly before being given to us. They were absolutely disgusting!
The changing room was one of the tiniest rooms I have ever seen in my life. There was hardly enough room for 1 person, let alone 2! In addition, it was freezing, which really put us off wanting to get changed into our bikinis ! Once we finally managed to get changed, we were led into the steam room, which we had hoped would warm us up. Unfortunately this had been switched off and was only turned on about 5 minutes after we sat in it. We were freezing at this point! Eventually the lady came in and told us to put some black soap all over our bodies which we did. Finally then the steam room was switched on!! We were gradually warming up! We were given plastic cups of tap water to drink while we were in there. After a while in the steam room, the lady came back and explained that the KEESA glove which she was going to use to exfoliate our body, had previously been used on other people. See said we could either use that one or purchase our own for ""a very cheap 5""!!! This is certainly not cheap and we had no prior knowledge that an old glove would be used on us. Having looked at the used ones, we saw dead skin on them, so decided to buy a new one, costing us 5!! We were then scrubbed by the lady, which was done relatively well, although I think it could have been done much more thoroughly. This is a spa and it is their job to do this well! We then showered and had a clay mask put on our bodies. Following this we had our final shower which was rushed, as the lady was standing watching us, holding our towels.The shampoo available was of a very poor quality as well. It did not feel like something which should be offered in a spa. We did not get any privacy and felt extremely rushed! We then returned to the tiny FREEZING changing room where we quickly got changed back into our clothes!
This was certainly not the SPA experience we were expecting. The atmosphere from the beginning was uninviting,the temperature was freezing, the lady made us rush, we were given cold tap water in plastic cups and it was unhygenic (dirty flip flops and used gloves with dead skin on). I had read that customers were offered mint tea on departure. However after having waited almost 10 minutes after we got changed, in the waiting room, I enquired about the mint tea. The lady explained they had run out of mint for the past 4 days! This was a ridiculous excuse! Surely this could have been substitued with some type of herbal tea?!
We left this spa very disappointed and felt colder than we did before we entered this ""spa"". We would never return, even if it were free!"
Fatima2014786,Berlin,Germany,,,"['london', 'barcelona', 'berlin', 'bonn', 'boulogne-sur-mer', 'brighton', 'buenos aires', 'cafayate', 'cardiff', 'cascais', 'cologne', 'colonia del sacramento']","[' uk', ' spain', ' germany', ' france', ' argentina', ' portugal', ' uruguay']",[],"Moroccan Beauty, London"," Spas
",,3 of 5 stars,
Susan-ning,,,,,['london'],[' uk'],[],"Sante Massage and Foot Spa, London",,,5 of 5 stars,"
I have received this as a gift from my husband. It was a fantastic experience. The therapist is so professional. I feel relax for the whole session and would like to have another one soon. I strongly recommend to anyone who wants to escape from intense life.---susan
"
AnnW16,London,United Kingdom,,,['london'],[' uk'],[],"Sante Massage and Foot Spa, London",,,4 of 5 stars,"
Hubby booked this place as a winter treat. My back hurt a lot and I also had a really stiff neck. Therefore the massage was tailored to my needs and can feel the difference afterwards!!
"
Katie_Liu,Beijing,China,,,['london'],[' uk'],[],"Sante Massage and Foot Spa, London",,,5 of 5 stars,"
Had a very nice experience in London, the service was excellent, with good environment and friendly staff. Definitely come back again.
"
Summer_Xu,London,United Kingdom,,,['london'],[' uk'],[],"Sante Massage and Foot Spa, London",,,5 of 5 stars,"
Most enjoyable experience! Jena was relaxed, confident and professional. My back was sore, but now it feels much better. My muscles are no longer so tense and I can definitely feel the difference. I really liked hers very friendly and enthusiastic approach, it made me feel at ease. I particularly enjoyed the massage of the back and shoulders.
"
Cynthia-Jia,London,United Kingdom, female , 25-34 ,"['london', 'bangkok', 'barcelona', 'cannes', 'dubai', 'hella', 'hong kong', 'interlaken', 'ko samui', 'lucerne', 'mauritius', 'monte-carlo']","[' uk', ' thailand', ' spain', ' france', ' united arab emirates', ' iceland', ' china', ' switzerland', ' africa', ' monaco']",[],"Sante Massage and Foot Spa, London",,,5 of 5 stars,
"london, nihao123",,,,,['london'],[' uk'],[],"Sante Massage and Foot Spa, London",,,5 of 5 stars,"
Excellent service and good massage. Warm welcomed,good relax experience. highly recommended. My bad back pain has gone and i like the deep tissue massage here. Like it very much.
"
PrimroseLady,London,United Kingdom, female , 25-34 ,"['london', 'new york city', ' ny', 'palermo', 'agrigento', 'amsterdam', 'berlin', 'colonia del sacramento', 'funchal', 'luang prabang', 'pievescola', 'puerto natales', 'punta arenas']","[' uk', ' usa', ' italy', ' the netherlands', ' germany', ' uruguay', ' portugal', ' laos', ' chile']",[],"Cowshed, London","
",,3 of 5 stars,"First the good points: they did well with this space -the interior is cool and the 'cowshed flair' works well. I didn't know they had a cafe in there too. It looks nice, cosy and inviting (if you don't come with a wheel chair or pram). Apparently you get a free tee or coffe and can enjoy the cafe before/after your treatment(s) but unfortunately the busy girls at reception failed to inform me about that ( I wasn't even offered a glass of water befor my facial and massage which quite frankly opposes the concept of any cleansing treatment which both facial and massage essentially are)
But this was quite sad really as this visit was a special treat for me as a young mum as my fiance surprised me with booking it and offering to babysit. I would have loved to enjoy a cappuccino afterwards but had to rush off afterwards.
Now to the treatments: I was impressed by the facial, the therapist really knew what she was doing and gave me well aprecciated recommendations. The massage following however was of very poor quality and just consisted of a few strokes with aroma oils ( I studied physiotherapy and am a trained masseuse so I know what I'm talking about). Quite a rip off at these prices!
The manicure and pedicure area looked relaxing and fun for a nice girly afternoon maybe and I would come back there and for a facial but do not waste your money and time on having a massage there!! I also think the staff in general could cheer up and come back down to earth because they all seem a bit arrogant and snobbish with their heads hogh in the skies which does not fit into Primrose Hill at all."
andrew839,London,United Kingdom,,,['london'],[' uk'],[],"Sante Massage and Foot Spa, London",,,5 of 5 stars,"
I have found this spa near my office on the google and Booked through telephone. Good massage I had there and resonable price charged. Will come back again for sure. Its good to find somewhere clean and good massage services for my tired neck and shoulder. thank you.
"
ellaeleni42,London,United Kingdom,,,['london'],[' uk'],[],"Cowshed, London","
",,5 of 5 stars,"Was so excited to visit the cowshed spa in primrose hill as a birthday treat from my best friend. I was booked in for the 1 hour cowshed facial with a very lovely therapist named Marianna. Having had many facials in the past this was by far the best! My skin still feels amazing, the therapist certainly knew what she was doing and gave me such a detailed skin analysis along with a long list of product recommendations.
all in all my treatment experience was amazing it was however let down by such poor customer service at reception!!"
jacksog500uk,,,,,"['dublin', 'marmaris', 'swindon', 'brussels', 'gravesend', 'london']","[' ireland', ' turkey', ' uk', ' belgium']",[],"Westminster Party Boats, London",N/A,,5 of 5 stars,"
Used Westminster Party Boats for NYE 2010 and they were excellent. For NYE 2011 we used London Party Boats and they were terrible (boat was dirty, layout was awful, food was mediocre). So if planning for new years eve 2012, use westminster party boats not London Party Boats (you'd be better throwing your 90 a ticket in the river)
"
hyperlocks,Phuket,Thailand, Female ,,"['patong', 'reykjavik', 'phuket', 'agadir', 'amsterdam', 'crawley', 'pamukkale', 'venice', 'ao phang nga national park', 'berlin', 'brighton', 'karon']","[' thailand', ' iceland', ' morocco', ' the netherlands', ' uk', ' turkey', ' italy', ' germany']",[],"Moroccan Beauty, London"," Spas
",,4 of 5 stars,"Having read the negative views on here, my friend and I were very concerned before our Hammam on 13th February, but we need not have worried. We were met by a lovely Moroccan lady who showed us into the waiting room where we had the usual form to complete. We were then taken into the changing room & given a locker to put our clothes in. After this we were shown into the steam room and given a drink of water & black soap to cover our bodies with. We sat for quite awhile and were then informed to shower the soap off and then had the fantastic body scrub. We had another shower and were then coated with the rhassoul body mask. After approx. 15 minutes we showered the mask off and went to get dressed. Once dressed a very welcoming mint tea awaited us. All in all a good experience...."
everythingisbaby,London,United Kingdom,,,['london'],[' uk'],[],"Sante Massage and Foot Spa, London",,,5 of 5 stars,"
I suffered a back pain after giving birth. Just want to give a try when my friend recommend this place. But after I had the massage, I do not have any back pain for about one week! I will go there again!
"
Lily88888,London,United Kingdom,,,['london'],[' uk'],[],"Sante Massage and Foot Spa, London",,,4 of 5 stars,"
I like massage and I have been to many places in London. It's not easy to find a professional massage shop where the therapist knows what she's doing. I was given a Chinese massage today, it was very nice. Will definitely come back again.
"
Coconutcrush,,,,,"['london', 'rochester', 'godshill', 'maidstone', 'ashford', 'gravesend', 'praiano', 'bar hill', 'brighstone', 'broadstairs', 'hungerford', 'leeds (kent)']","[' uk', ' italy']",[],"Sante Massage and Foot Spa, London",,,3 of 5 stars,"Two of us Went to sante spa as a treat during a weekday as a change to going to work and to have a me time day. I did google reviews before and was pleased with what I read. Don't be too put off with the exterior. It looks rather tired and a little like a Chinese restaurant. Upon entering, the receptionist was friendly and it was a calming environment. We were then shown to a room where a member of staff filled bowels with water and a detox bag. This felt a little rushed,the water went cold quite quickly and we didn't feel as relaxed as we would have liked. The room could do with a bit of a makeover as again, it looked rather tired. We were then taken downstairs to the basement where the foot massage took place. It was a warm room, with soothing music and a comfy couch. My therapist got to work and gave a lower leg and foot massage which was like reflexology mixed with massage. It was a little uncomfortable at times but that was because my muscles were tight and my therapist did her best to release the tension. Our session was around 1 hour and the staff are friendly and helpful. I would recommend this spa but please go with the understanding that it is not a five star environment spa, maybe more three star but the treatments are worth the money."
Jessicazouina,,,,,['london'],[' uk'],[],"Moroccan Beauty, London"," Spas
",,5 of 5 stars,"I bought a voucher for the hammam for my daughter and I. We had a wonderful time thanks to the friendliness and generosity of the staff and the spa was relaxing and fun.

A perfect post-graduation evening for her, thank you very much for your kindness in arranging this treat, I found the whole experience very positive and the staff very helpful."
KensingtonBear,London,London, female , 25-34 ,"['san agustin buenavista', 'london', 'newbury', 'albufeira', 'amsterdam', 'copenhagen', 'edinburgh', 'florence', 'havana', 'las vegas', ' nv', 'los angeles', ' ca', 'madrid']","[' mexico', ' uk', ' portugal', ' the netherlands', ' denmark', ' italy', ' cuba', ' usa', ' spain']",[],"Moroccan Beauty, London"," Spas
",,5 of 5 stars,"We got a deal for this on Wowcher, and it was such good value that we weren't sure what to expect. We've been to a few hammam's before and so we had a lot to compare it to.

We both thought that Moroccan Beauty was fantastic! The girls err lovely, from letting me in early to giving us tea and baklava before we left. The treatments were just lovely - a steamroom for about 15 minutes, with black soap applied, then a body scrub (which took ages and was amazingly thorough) and a body masque. After that it was on to the facial - a totally relaxing scrub, creams and facial massage. Then the tea and baklava for a perfect end.

Can't recommend it enough - the girls were just lovely and so friendly and keen to ensure we had a good time. I can't wait to go back!"
rebeccass2013,London,United Kingdom,,,['london'],[' uk'],[],"Moroccan Beauty, London"," Spas
",,5 of 5 stars,"I found out about the hammam from a friend who had been here and enjoyed it so much she recommended it to me and a friend. On arriving at Moroccan Beauty we were blown away by the exterior of the spa. Its grand and very inviting. we were welcomed in by a lovely lady who really made us feel at home from the minute we stepped in, .Everything went very nicely from the moment we entered.
we were given some Moroccan tea which reminded me of being in Morocco ( i've been twice) it was wonderful. After filling in our forms we were told all about what was going to happen in the hammam, this was very good for my friend as she has never had a Hammam before where as i have. we changed and were taken in, I have to say the Hammam was truly amazing, it really did take me back to being in morocco, everything was so authentic.Our scrub was done very well, the lady was very kind and always asked if we were ok and always checked on us. We also took the opportunity to have a facial after and it was worth every penny, the products smelt amazing. Once we were done we were given more tea and felt very relaxed and calm.
All in all this was very worth every penny we paid as it is a little bit of Morocco in the heat of London, anyone wanting to go there i would highly recommend it any day. We will be going back."
ar0789,London,United Kingdom,,,"['london', 'perugia', 'bristol', 'assisi', 'harrow', 'littlehampton', 'siena', 'worthing']","[' uk', ' italy']",[],"Moroccan Beauty, London"," Spas
",,4 of 5 stars,"
Not too expensive yet professional waxing (20 for Brazilian, 30 for Hollywood). Therapist was very friendly, did a good job, as were other staff. Don't understand the negative comments about this place!
"
sabrina2014493,London,United Kingdom,,,"['london', 'brussels', 'maspalomas', 'nice', 'paris', 'playa del ingles', 'puerto plata', 'punta cana']","[' uk', ' belgium', ' spain', ' france', ' dominican republic']",[],"Moroccan Beauty, London"," Spas
",,5 of 5 stars,"i book the ritual hamman and massage to day 25 january 2014
i read all the review yesterday good and bad one so i was not sure i want to go but i did and have no regrets was amazing i feel clean relax i have been look after really well the staff are really nice so i am really surprise of the bad review about staff be rude
i think for does who i reading the review before booking should not been but off by it you actually should try by yourself you will love it
the hammam is going to be my ritual loved it"
amandasilva000,Moscow,Russia,,,"['london', 'calpe', 'halong bay', 'hanoi']","[' uk', ' spain', ' vietnam']",[],"Moroccan Beauty, London"," Spas
",,5 of 5 stars,I came here this last December with a $50 Group on deal for a 60-min massage and 30-min facial with my boyfriend. My boyfriend and I got undressed down to our underwear. The masseuse ladies came in and covered us head to toe with large towels. They started to gently massage us over the towels as a warm up. Then they started to uncover us section by section as they massaged us with what I believe is lotion. It didn't feel as slick and greasy as a massage oil. It was a full body massage but they do pay special attention to sections where there were a lot of knots.Overall the experience was definitely worth it.Great service! The therapist is very attentive and able to address all my needs every single time . I will keep coming back. Would definitely recommend.
Susanh1016,Ottawa,Canada,,,"['london', 'runaway bay']","[' uk', ' jamaica']",[],"Sante Massage and Foot Spa, London",,,5 of 5 stars,Hello to Mary - I was very very tight and was experiencing leg cramps and she worked on my for an hour and I felt very very grateful to her because after a bath and a one hour sleep I was ready to enjoy my London vacation. I have had many massages but to date Mary you are the best and so one day before by return flight home I went back for 1 1/2 hour session with Mary to again release my tightness from 12 days of walking all over London and again I thank you for making my 8 hour trip home very comfortable. The location is right across from our hotel the Royal Trafalgar hotel the spa was very clean and I just loved it and would recommend it in a heart beat
LuckyLesley,Lanchester,Durham,,,"['durham', 'london', 'consett', 'lanchester', 'beamish', 'alnwick', 'hexham', 'sunderland', 'windsor']",[' uk'],[],"Westminster Party Boats, London",N/A,,4 of 5 stars,"Taking the boat for the full Thames Barrage Tour we were lucky to have a fantastic day. We got there nice and early so were one of the first on the boat and had really good seats, however those arriving close to sailing time ended up either standing, at the back of the boat with the wheelhouse blocking the view or inside by the bar. The bar prices were quite expensive but always are on these trips. The trip itself was good value for money with discounts being available on production of a valid oyster card (T&C's apply), a travelcard or student card. The boats run every 30 minutes with the barrage tour being every hour and stop at a number of places en-route at which you can jump on and off. The guide/captain was very knowledgeable of the area and was very witty, having us all laughing out loud in places although if English was not a first language some of the jokes would be lost. I would highly recommend this trip and the company as it was good value, the boats were clean and tidy, and a much more gentle and relaxing trip that the faster clipper services to Greenwich."
Lili-3322,,,,,['london'],[' uk'],[],"Sante Massage and Foot Spa, London",,,5 of 5 stars,"
I visited this shop, according to the experience, attitude , service and so on were all excellent! Very professional! I will recommend this shop to all my friends! Thank you! Well done!
"
louby64,London,United Kingdom, Female ,,"['frankfurt', 'london', 'keswick', 'liverpool', 'borrowdale', 'wiesbaden', 'woodbridge', 'braithwaite', 'portinscale', 'seville', 'amsterdam', 'asheville', ' nc']","[' germany', ' uk', ' spain', ' the netherlands', ' usa']","[""I have enjoyed independent travel since my early twenties and love to get 'inside' a place, going off the well-beaten track of the tour. ""]","Cowshed, London","
",,5 of 5 stars,"I was treated to a pedicure for my birthday. I had never thought to have a pedicure; I thought them an indulgence that fell well short of say, a massage. Well, here I was so very wrong! The pedicure was a luxury one and so cost 55 which seemed eye-wateringly expensive, however it included leg massage and head and shoulder massage too. The venue is quite simply decorated, in a domestic style, sitting you at a family size table before bringing you into the treatment area. All kinds of drinks are offered and chilled water with lime and mint waiting. The therapist brings you a huge choice of nail colours to pick through without rushing you. They will help you choose if you get stuck! The treatment area consists of large white armchairs with plump pillows to cuddle while your feet are dipped in a warm bath. My first pedicure here was exactly that; my first! The poor therapist spent rather a long time buffing and smoothing my untreated feet, but when she had finished with all the gorgeous oils and creams and the immaculate polish, my feet looked incredible and felt a hundred times lovelier than usual. The head and shoulders treatment was such a plus with essential oils for uplift or relaxation and delivered with real skill. This took almost two hours and consequently can be heartily recommended without hesitation. Can't wait to justify my next trip!"
EBrighton,Brighton,Brighton,,,"['albourne', 'brighton', 'edinburgh', 'london', 'pineda de mar', 'agios nikolaos', 'ambleside', 'amsterdam', 'bangkok', 'barcelona', 'bath', 'beverly hills', ' ca']","[' uk', ' spain', ' greece', ' the netherlands', ' thailand', ' usa']",[],"Moroccan Beauty, London"," Spas
",,5 of 5 stars,"
I bought a groupon deal for my friend and I to have the Hamman spa and facial. I didn't know what to expect, never having had a Hamman, I was very impressed. The whole treatment resulted in both of us leaving there two hours later, in a very relaxed state. I would recommend and would go back again.
"
doshi90,London,United Kingdom,,,"['london', 'towcester', 'carvoeiro']","[' uk', ' portugal']",[],"Moroccan Beauty, London"," Spas
",,1 of 5 stars,"Worst place ever- do not book

I was actually put off from the start when booking the hammam treatment over the phone, the receptionist was rude and hostile she sounded like she was doing me a favour by booking this treatment!
On the day of treatment i was running late due to circumstances- i called to inform the spa half an hour before my treatment of this delay and called AGAIN to update and apologise when i was on my way, the receptionist said they have back to back bookings all afternoon. I fully understood this and since the delay was my fault entirely, i explained i was flexible with rearranging the day/time since i had a week before my voucher expired, to my surprise i was advised to 'come in today and we will see what we can do' i didnt understand hw they would accomodate me if they were fully booked that day but accepted the offer.
I arrived to a fairly cold welcome and was ushered to the changing rooms and then steam room- a place that charges 80 for a treatment and doesnt even provide clean towels or unused flipflops was immediately disappointing. It was not at all the standard i had expected. I was also surprised that since i was told they were fully booked, NO OTHER CUSTOMER was there THROUGHOUT my time.
I was taken into the steam room given a very small pot of black soap and told to apply it all over, the steam would be turned on then i will be asked to wash off. I was immediately stunned at this- the whole point of a hammam exp is to relax and be pampered to be asked to just apply things yourself is not at all relaxing!
I waited for what seemed like a lifetime for the steam or atleast the therapist to let me know if i can wash off the soap, finally the therapist came in to just flatly say 'wash the soap off' no explanation about the fact that there was no steam! I asked if the steam was working to which she simply said 'no' i did not get an apology no explanation NOTHING.
As a paying customer i was disappointed that the steam which is an integral part of the whole hammam treatment was out of use but to not even be informed about this or apologise for the inconvenience is unacceptable.
The therapist spent no more than 2 mins scrubbing my body with the mitt followed by applying a very thin layer of a watery body mask then told me to shower and a facial will follow. Thats it! I was shocked with the lack of washing which is usually what a traditional hammam is all about- to charge customers a price of 79 for a 2-3min scrub is unbelievable. I have had a much better spa experience in other places and paid far less!
The facial was no better, although this therapist was more pleasant her technique was very poor- it felt like she was trying to get rid of a stain on my face! She was far too rough and all that was involved in the facial was applying 3 different types of lotions/creams then removing them!
I was so relieved when it was all over, i went to ask the receptionist if i can speak to the manager regarding the issue with no steam/ lack of communication, the receptionist was extremely rude and said 'you dont really need the steam in hammam' i politely asked again if i can speak to the manager she said 'the manager is at home you can call to complain if you want' i explained that i didnt want to complain just wanted to give feedback she still said 'here is the no call her yourself' i asked if she could make the call from the spa so i can speak to her to my horror she said 'no i cant call her from here if you want to speak to the manager why should i waste my money!' I was absolutely dumbstruck with this appauling attitude and didnt know how to respond to this statement. The therapist who did my facial seemed to understand my concerns and offered me her mobile to call the manager. I asked that despite having a landline in the spa why they simply couldnt call the manager they just shrugged and said that they couldnt do it. I have never heard of such nonsense! It was a simple enough request, Clearly the manager is not bothered about customer feedback at all and expects customers to spend their own time and money if they wish to address concerns.
The therapist eventually called the manager who is called Nadia. I explained the situation about the steam etc and to my amazement all she said was that steam is not impt in hammam! I explained i have had many treatments before and i do understand the need and importance of each step of the treatment and to me this was an incomplete treatment, she continued to defend this and also didnt think it was necessary for staff to apologise/inform me of the inconvenience, she then went on to say that i was late but they still accomodated me and i should be grateful!! i apologised again for being late but she made comments to suggest i deserved a poor experience just because i was late!!! despite informing the spa IN ADVANCE of my delay, being flexible with rearranging this appointment and apologising many times i felt i was discreetly penalised in some way since i was late.
i can see why this place has such incompetent rude staff and poor reviews it is because the manager herself does not value customers at all or the service provided. The phone call to the manager cut off mid conversation and when i attempted to call back nadia did not answer.
personally i have had many many spa treatments in both renowned and smaller hotels and establishments not once have i experienced such poor customer service, poor treatment and unacceptable attitude.
This place is a complete rip off, it does not provide value for money, they treat customers badly, lies about their booking slots, does not value customers but most disappointingly is not willing to even consider a simple apology."
rosarussa,London,United Kingdom, Female ,,"['london', 'rome', 'paris', 'new york city', ' ny', 'florence', 'barcelona', 'las vegas', ' nv', 'venice', 'los angeles', ' ca', 'moscow', 'miami beach', ' fl', 'milan']","[' uk', ' italy', ' france', ' usa', ' spain', ' russia']",[],"Moroccan Beauty, London"," Spas
",,5 of 5 stars,"
I m very happy
I am sure I back here
For to do Amman. Again
The best in London
My English. Is not good
For write a lot
Rosanna
"
staniWembley,wembley,wembley, female , 35-49 ,"['bristol', 'dublin', 'london', 'manchester', 'waltham abbey']","[' uk', ' ireland']",[],"Moroccan Beauty, London"," Spas
",,1 of 5 stars,"I arrived a little earlier than my appointment time which was fine. I was told to get changed and then go to a large shared steam room there was no consultation. A lady came in and said shower then put this on and handed me a a tiny bowl with some soap to rub on my body i thought going for apamper session meant the whole point is you have someone to do this for you anyway..... i put it on and waited maybe 15 minutes then she came back in and told me to go to a bed where i expected to be scubbed down she put on a glove and rubbed me for no more than 3 minutes. then painted something on me with a paint brush it looked like watered down mud she did not rub this in then i was told to pop in the shower to get ready for a facial so they called it. i went in a cramped room i lay on the bed the lady put cleanser on 2 minutes took it off oil 2 minutes took it off a mask left me for 10 minutes the took that off then put more oil that was it finished. Ive travelled far and wide ive used Elemis, clarins, etc ive used small beauty establishments before on many occasions and enjoyed my experiene. This place i couldnt wait to get out of.sad sorry experience."
aprice934,,,,,['london'],[' uk'],[],"Moroccan Beauty, London"," Spas
",,4 of 5 stars,"
It was my first time with the Hammam ritual and I left feeling so much better than when I came in. I would also recommend the facial and massage - fantastic.
"
GloriaDi,,,,,['london'],[' uk'],[],"Cowshed, London","
",,1 of 5 stars,"
Had a ""moody massage"". The therapist was a sweet girl but the massage was little more than being rubbed with oil for 75mins and 85. The receptionist tellingly didnt ask how the massage was. Really disappointing as I've had excellent deep tissue massages at cowshed Shoreditch house.
"
Ginbat,London,United Kingdom,,,"['limone sul garda', 'verona', 'london']","[' italy', ' uk']",[],"Cowshed, London","
",,4 of 5 stars,"
I went for the Cowshed facial yesterday and it was absolutely lovely. It was very relaxing and my skin looks really good. I have seen on some previous reviews complaints about the reception staff but I found them very friendly and helpful. Would definitely go again although probably as a treat because it is quite expensive.
"
