name,memberCity,memberCounry,MemberGender,memberAge,CitiesVisited,memberDescription,Activitiy,Type,ownerdesc,rating,review
Djcfjr,,,,,"Los Angeles, CA, USA,",[],"Hollywood Club Crawl, Los Angeles", Yes ,"Join the original Hollywood Club Crawl every Friday and Saturday and meet a ton of new people while partying at some of the best clubs in Hollywood. Avoid all club cover charges (most clubs charge $20 each) and no waiting in lines VIP entry. Birthday parties, bachelorette parties come as a group. Singles, tourists come alone and party with the best! The Club Crawl meets every Friday and Saturday, where we start the night with $4 shots and $3 beers. As a group, we then move on to three more clubs - no cover charges no waiting in lines, the whole night - $25! Your best night out in Hollywood! Limited space available. 21 and over.",5 of 5 stars,"
I had a blast. The host were great and they really wanted us to have fun. The night started out slow but picked up in the end. I would defiantly go again
"
golformeca,Surprise,Arizona, Female ,,"South Island,La Quinta, CA, USA,Kihei, HI, USA,Prescott, AZ, USA,Cairns, Australia,Sydney, Australia,Kiev, Ukraine,Melbourne, Australia,Surprise, AZ, USA,Queenstown, New Zealand,Sedona, AZ, USA,Berlin, Germany,",[],"Los Angeles Conservancy Walking Tours, Los Angeles"," Walking tours
",,5 of 5 stars,"
Why is it we take walking tours all over the world, yet seldom discover hidden gems at home? We did the historic downtown walk on Saturday and really enjoyed it. It was fun to learn about the history of Los Angeles through some of her buildings. It was especially surprising to see the fabulous interiors of buildings built in the...


More 


"
jonworld,London,England,Male ,,"Moscow, Russia,Dublin, Ireland,St Peter Port, UK,St. Petersburg, Russia,Broome, Australia,Exeter, UK,Kununurra, Australia,Mainland, UK,St Brelade, UK,Capdepera, Spain,Isola Vulcano, Italy,Istanbul, Turkey,","[u'Love travelling in all kinds of contexts, from here in the UK to further afield. Like unusual places to stay. ']","Los Angeles Conservancy Walking Tours, Los Angeles"," Walking tours
",,5 of 5 stars,"
This is a great organisation run bu volunteers, but I was a little surprised our guide wasn't enough of an enthusiast not to know the details of the tour by heart. That said it is not costly and gives a very good insight into the history of downtown and takes you where you wouldn't know where to go and is...


More 


"
barbielab,Kingwood,Kingwood, female , 50-64 ,"Berlin, Germany,Dallas, TX, USA,Key West, FL, USA,Buenos Aires, Argentina,Stuttgart, Germany,Budapest, Hungary,Foz do Iguacu, Brazil,Houston, TX, USA,Los Angeles, CA, USA,Puerto Iguazu, Argentina,Chicago, IL, USA,Prague, Czech Republic,",[],"Los Angeles Conservancy Walking Tours, Los Angeles"," Walking tours
",,5 of 5 stars,"
What a great way to spend 2 1/2 hours on a Saturday morning. I grew up in LA but never had a clue to the history of the buildings downtown. The interiors that you see, including the Central Library, Bradbury Building, and art deco Water and Power Building are just stunning. We finished in Central Market where we grabbed a...


More 


"
stretchaleg,Beijing,China,,,"Beijing, China,Los Angeles, CA, USA,Laguna Beach, CA, USA,New York City, NY, USA,Marrakech, Morocco,Fes, Morocco,Madrid, Spain,Aspen, CO, USA,Bogota, Colombia,Ciudad Juarez, Mexico,Akaroa, New Zealand,Albuquerque, NM, USA,",[],"Los Angeles Conservancy Walking Tours, Los Angeles"," Walking tours
",,5 of 5 stars,"
We recently did two tours with LA Conservancy and we have learned so much about this city from our tour with them. The Broadway Theater & Commercial District is the most recent one we did and our guide (Gordon Johnson) did such a great job in helping us learning the history of LA by showing us those hidden places; pointing...


More 


"
BBfromBigD,Dallas,Texas,,,"Gainesville, FL, USA,Austin, TX, USA,Fort Lauderdale, FL, USA,Tacoma, WA, USA,Boston, MA, USA,Dana Point, CA, USA,Laguna Beach, CA, USA,Linden, TN, USA,Los Angeles, CA, USA,Round Rock, TX, USA,San Marcos, TX, USA,",[],"Los Angeles Conservancy Walking Tours, Los Angeles"," Walking tours
",,5 of 5 stars,"
We had an event in LA on Monday, so we made a weekend of it. We've been to LA countless times but never without an agenda. Took the historic downtown tour on a whim and ABSOLUTELY LOVED IT. Very knowledgeable guide showed us hidden gems we never would have seen on our own. Amazing buildings and amazing history. So worth...


More 


"
Heminway,Knoxville,Tennessee,,,"Casablanca, Morocco,Hong Kong, China,Miami Beach, FL, USA,Washington DC, DC, USA,Amelia Island, FL, USA,Los Angeles, CA, USA,Paris, France,Brooklyn, NY, USA,Memphis, TN, USA,Telluride, CO, USA,Boulder, CO, USA,Fernandina Beach, FL, USA,",[],"Los Angeles Conservancy Walking Tours, Los Angeles"," Walking tours
",,5 of 5 stars,"
I went on the Art Deco tour. Our guides (two--one in training) were great guys and very knowledgeable. We saw a variety of buildings--including the interiors of some--and learned a lot about the architectural history of DTLA and of Art Deco. It was really enjoyable and educational. I wished I could have also done one of the other tours, but...


More 


"
JTopola,Toronto,Canada,,,"Los Angeles, CA, USA,",[],"LA Cycle Tours, Los Angeles",,,5 of 5 stars,"
Our family had a one day stop over in LA and didn't want to participate in the 'typical' tours offered, so we hooked up with 'LA cycle tours' for a unique, educational and marvelous 'Taco bike tour' of East LA. Our guide, Art was exceptionally accommodating (made sure we had the right sized bike for my 7 year old) &...


More 


"
BarbaraCohen,Carlsbad,California,,,"Los Angeles, CA, USA,San Francisco, CA, USA,Beverly Hills, CA, USA,Culver City, CA, USA,Rome, Italy,Santa Monica, CA, USA,West Hollywood, CA, USA,",[],"Los Angeles Conservancy Walking Tours, Los Angeles"," Walking tours
",,5 of 5 stars,"
Thoroughly enjoyed the downtown tour, specifically because of the mix of seeing building styles and learning the history of the area. Bradbury Building, Angels Flight, Grand Central Market, and so much more. Many in-between sites were shown that I would have otherwise never known about.
After 2.5 hours I was ready for the walk to be over but overall it...


More 


"
jewels09,Canada,Canada, female , 25-34 ,"Buenos Aires, Argentina,Cusco, Peru,Los Angeles, CA, USA,Mendoza, Argentina,",[],"LA Cycle Tours, Los Angeles",,,5 of 5 stars,"
We were looking to do food or a bike tour during our stay in LA at the end of July. I found LA Cycles Taco Tour online, it had both, so decided to book it. It was an awesome day, going to parts of LA that we would never otherwise go to. The food was amazing! Art (and Rob) shared...


More 


"
RarelyTravelGal,CA,CA,,,"Los Angeles, CA, USA,San Diego, CA, USA,",[],"LA Cycle Tours, Los Angeles",,,5 of 5 stars,"
We had a very nice time. The experience is about more than the food. If you are visiting LA or have lived here your entire life (as I have), you can't beat this for seeing Los Angeles up close and personal. Art is a great tour guide. He has everything set, all you do is show up and enjoy.
"
FaziForever,,,,,"Las Vegas, NV, USA,Los Angeles, CA, USA,",[],"Group 3 Aviation, Los Angeles", Yes ,,5 of 5 stars,"
My boyfriend surprised me with a Valentine's Day helicopter tour. We were running a lil late due to traffic but they staff was very understanding. Upon arrival we were greeted with smiles, champagne, 3 long stem roses and a beautiful spread of chocolate covered strawberries, cheese and fruit! Yum!
After a glass of champagne we headed outside for instructions and...


More 


"
d_gal10,,,,,"Los Angeles, CA, USA,",[],"Group 3 Aviation, Los Angeles", Yes ,,5 of 5 stars,"
My amazing flight instructor, Oren, was very kind and professional. He talked a little about where we were going and before I knew it we were near the helicopter. add the first flight of the day he had to perform the necessary checks, but that just made me feel safer! We flew over the valley, and his knowledge of social...


More 


"
Daniel20132013,Slovakia,Slovakia,,,"Los Angeles, CA, USA,",[],"Group 3 Aviation, Los Angeles", Yes ,,5 of 5 stars,"
With helicopter ride you can see it all in one day. Not only you get to see the city, but also you get the helicopter flight experience, which is great thing to do anywhere and anytime. People at Group 3 Aviation were very helpul and kind to book it for us while we planned the trip from abroad. Pilot was...


More 


"
stratos2000,Lebel-sur-Quevillon,Canada,,,"Las Vegas, NV, USA,Montego Bay, Jamaica,Los Angeles, CA, USA,",[],"Jetboy Helicopters - Day Tours, Los Angeles"," Bathroom facilities, Activities for young children, Wheelchair access, Activities for older children ","Jetboy Helicopter tours is the premier helicopter tour and charter operator in Los Angeles California. We offer a full menu of tours, with prices starting as low as $100 per guest. We can show you everything there is to see in Los Angeles in 45 extraordinary minutes. From the Hollywood Sign to our world famous beaches, we have the perfect helicopter tour for every taste and budget.",5 of 5 stars,
Mignaud,Norwalk,California,,,"Los Angeles, CA, USA,Anaheim, CA, USA,Artesia, CA, USA,Avalon, CA, USA,Bell, CA, USA,Bell Gardens, CA, USA,Bellflower, CA, USA,Belmont Shore, CA, USA,Blythe, CA, USA,Buena Park, CA, USA,Calexico, CA, USA,Carlsbad, CA, USA,",[],"Group 3 Aviation, Los Angeles", Yes ,,5 of 5 stars,"
It was a last minute plan i had surprised my fiance', and group 3 aviation made it one of the best valentines we have ever had. The staff was amazing and so friendly they made us feel so comfortable the second we arrived. I would have to say that this is not going to be the last time we fly...


More 


"
Harrybaltayan,,,,,"Los Angeles, CA, USA,",[],"Group 3 Aviation, Los Angeles", Yes ,,5 of 5 stars,"
I love it it's so interesting pilot so profational you can see the L A from the sky it's all difrent we will do it again soon and I will recomend if you like to supris you family this is it don't wait
"
RozanaK,Tampa,Florida, female , 25-34 ,"New York City, NY, USA,Tampa, FL, USA,Beverly Hills, CA, USA,Cancun, Mexico,San Francisco, CA, USA,Los Angeles, CA, USA,Washington DC, DC, USA,West Hollywood, CA, USA,Venice, Italy,Wailea, HI, USA,Bridgetown, Barbados,Monte-Carlo, Monaco,",[],"Jetboy Helicopters - Day Tours, Los Angeles"," Bathroom facilities, Activities for young children, Wheelchair access, Activities for older children ","Jetboy Helicopter tours is the premier helicopter tour and charter operator in Los Angeles California. We offer a full menu of tours, with prices starting as low as $100 per guest. We can show you everything there is to see in Los Angeles in 45 extraordinary minutes. From the Hollywood Sign to our world famous beaches, we have the perfect helicopter tour for every taste and budget.",5 of 5 stars,"
This was the first time for me and 2nd time being in a helicopter. We got lucky because it was the 4th of July and we decided to call a few companies to see if they had any open spots. Luckily we were referred to Jetboy and we couldn't have asked for a better time! I was a bit nervous...


More 


"
Zeddog,Alice Springs,Alice Springs,,,"Darwin, Australia,Los Angeles, CA, USA,Manila, Philippines,Vancouver, British Columbia, Canada,Makati, Philippines,Cairns, Australia,New York City, NY, USA,Alice Springs, Australia,Berlin, Germany,Phnom Penh, Cambodia,Brisbane, Australia,Canungra, Australia,",[],"Zippy Shuttle, Los Angeles",,,5 of 5 stars,"
I booked and paid for this shuttle to and from a concert 'out in the sticks' when I was staying Hollywood. Ken was professional and helpful every step of the way. A small hitch with my ride to the concert was fixed quickly and a full refund for that leg if the journey was provided. The trip home was faultless....


More 


"
Meema53,Syracuse,New York,,,"Syracuse, NY, USA,Liverpool, NY, USA,East Syracuse, NY, USA,Cazenovia, NY, USA,Las Vegas, NV, USA,Los Angeles, CA, USA,Skaneateles, NY, USA,Clay, NY, USA,Saint Louis, MO, USA,Brewerton, NY, USA,Camillus, NY, USA,Cicero, NY, USA,",[],"Beverly Hills Tours, Los Angeles"," Bus Tours
","we offer discounted celebrity star homes tours in beverly hills for $25.00 each person.All tours are done in safari style open vans with no windows.See the homes of Michael Jackson,Tom Cruise,Je-lo,David Beckham,Dr.Phil,Jackie Chan and many more..Tour lasts less than 2 hours.we are fully insured and licensed.",5 of 5 stars,"
It was worth the money to take the tour, especially if you get a great tour guide. The homes in the hills were absolutely beautiful to look at and riding down Rodeo Drive and spotting Bijan's $3M Bugati was a trip. It was fun to see how the other side lives. The Rock Wall of Fame is a must see...


More 


"
zaz936,Gatineau,Canada, female , 35-49 ,"Los Angeles, CA, USA,Ottawa, Ontario, Canada,Myrtle Beach, SC, USA,Orlando, FL, USA,Anaheim, CA, USA,Gatineau, Quebec, Canada,Orford, Quebec, Canada,Montreal, Quebec, Canada,Punta Cana, Dominican Republic,Niagara Falls, Ontario, Canada,Quebec City, Quebec, Canada,La Fortuna de San Carlos, Costa Rica,","[u""I like luxury hotel when hotel living is my priority for a trip. Otherwise, when my destination is my focus, and I won't be much in my room, I'm satisfied with inn, motel, and 2 stars sharing bathrooms. ""]","Zippy Shuttle, Los Angeles",,,5 of 5 stars,"
Not really an attraction, but a car service.
I booked with Zippy's shuttle as they had rates that included a car seat for my 7 yrs old and included tip. They were also open to stops along the way, such as a grocery stop on the leg from Huntington Beach to LA; and a stop to pick luggages at my...


More 


"
Tomatoe38,Singapore,Singapore,,,"Los Angeles, CA, USA,",[],"Zippy Shuttle, Los Angeles",,,5 of 5 stars,"
Travelled with my 8 year old to LA recently and booked two private shuttles with zippy shuttle (airport to anaheim and the other from anaheim to desert hill outlets) for the first time. Ken always respond promptly to my queries via emails and his email replies are concise and straight to the point, unlike some owners whol tried to confuse...


More 


"
nittnutt,kent,kent, female , 35-49 ,"London, UK,Salou, Spain,Puerto Plata, Dominican Republic,Los Angeles, CA, USA,Orlando, FL, USA,Luxor, Egypt,Maidstone, UK,Playa del Carmen, Mexico,Santa Barbara, CA, USA,Barcelona, Spain,Benalmadena, Spain,Berlin, Germany,",[],"Beverly Hills Tours, Los Angeles"," Bus Tours
","we offer discounted celebrity star homes tours in beverly hills for $25.00 each person.All tours are done in safari style open vans with no windows.See the homes of Michael Jackson,Tom Cruise,Je-lo,David Beckham,Dr.Phil,Jackie Chan and many more..Tour lasts less than 2 hours.we are fully insured and licensed.",5 of 5 stars,"
Loved this tour especially rodeo drive very nice place but extremely expensive to shop, you do get 2 hours free parking though
"
MonikaDery,Hinton,Canada, female , 65+ ,"Jasper, Alberta, Canada,Hinton, Alberta, Canada,Edmonton, Alberta, Canada,Jasper National Park, Alberta, Canada,Quebec City, Quebec, Canada,Surprise, AZ, USA,Anaheim, CA, USA,Buckeye, AZ, USA,Santa Fe, NM, USA,Kelowna, British Columbia, Canada,Sundre, Alberta, Canada,Las Vegas, NV, USA,",[u'My career before retiring was Travel Agent...with three travel agencies in Canada. I traveled the world for most of my life...what a life!\n'],"Beverly Hills Tours, Los Angeles"," Bus Tours
","we offer discounted celebrity star homes tours in beverly hills for $25.00 each person.All tours are done in safari style open vans with no windows.See the homes of Michael Jackson,Tom Cruise,Je-lo,David Beckham,Dr.Phil,Jackie Chan and many more..Tour lasts less than 2 hours.we are fully insured and licensed.",5 of 5 stars,"
Everyone should take a tour of Beverly HIlls to see the iconic hotel and stars homes. They are all behind vast lawns and walls, but the individual homes being pointed out and tidbits of information makes for an interesting tour.
"
PikesvilleTraveler,Baltimore,Maryland, female , 65+ ,"San Francisco, CA, USA,Warsaw, Poland,Positano, Italy,Jerusalem, Israel,Los Angeles, CA, USA,Rome, Italy,Krakow, Poland,Marrakech, Morocco,Singapore, Singapore,Budapest, Hungary,Fes, Morocco,Florence, Italy,","[u'I am most interested in cultural and historical sighteseeing. My family and I enjoy seeing how people live in other cultures. We also enjoy good restaurants, art museums and just generally getting acclimated in a new place. We never enjoy a ""one-day"" run through any place worthwhile, but rather like to stay long enough to feel comfortable in one place. ']","Beverly Hills Tours, Los Angeles"," Bus Tours
","we offer discounted celebrity star homes tours in beverly hills for $25.00 each person.All tours are done in safari style open vans with no windows.See the homes of Michael Jackson,Tom Cruise,Je-lo,David Beckham,Dr.Phil,Jackie Chan and many more..Tour lasts less than 2 hours.we are fully insured and licensed.",5 of 5 stars,"
Our driver took us around the streets in this neighborhood--if you care about movie stars, then this is for you. Some of us do not care, so of course it was not interesting to them. It felt a little weird to me to be driving around and pointing out people's houses, but I guess that is the price they pay...


More 


"
berniek1949,El Segundo,California,,,"Los Angeles, CA, USA,El Segundo, CA, USA,Las Vegas, NV, USA,Long Beach, CA, USA,Paris, France,San Francisco, CA, USA,Santa Monica, CA, USA,Hopkins, Belize,San Diego, CA, USA,La Jolla, CA, USA,Manhattan Beach, CA, USA,Palm - Eagle Beach, Aruba,",[],"Rotor F/X - Private Tours, Los Angeles"," Bathroom facilities, Activities for young children, Activities for older children, Food available for purchase ","When visiting Los Angeles our airplane & helicopter tours are the ultimate way to experience the amazing City of Angels. From the air you'll see everything there is to see starting with the major film & television studios, Hollywood & Beverly Hills, then traversing to the famous beaches of Santa Monica & Malibu. In one breathtaking experience you'll get a taste of all Los Angeles has to offer!Or for something really different become the captain of your trip by taking one of our Discovery Flight training lessons in a helicopter or airplane - become the pilot for your flight over Los Angeles along with one of our expert instructors.Open to 11pm every day!",5 of 5 stars,"
Received this adventure as a gift from my kids. It was a lot of fun. The staff was great and the instructor (Gil) actually let me fly the plane. I was nervous cause I'd never flown in such a small plane, but Gil assured me it was a great plane to learn in and very safe. We flew around the...


More 


"
KrisIsAGirl,Los Angeles,California,,,"Los Angeles, CA, USA,Anaheim, CA, USA,Ann Arbor, MI, USA,Ashland, OR, USA,Brighton, MI, USA,Buellton, CA, USA,Burbank, CA, USA,Chicago, IL, USA,Cincinnati, OH, USA,Crown Point, IN, USA,Dearborn, MI, USA,Detroit, MI, USA,",[],"Rotor F/X - Private Tours, Los Angeles"," Bathroom facilities, Activities for young children, Activities for older children, Food available for purchase ","When visiting Los Angeles our airplane & helicopter tours are the ultimate way to experience the amazing City of Angels. From the air you'll see everything there is to see starting with the major film & television studios, Hollywood & Beverly Hills, then traversing to the famous beaches of Santa Monica & Malibu. In one breathtaking experience you'll get a taste of all Los Angeles has to offer!Or for something really different become the captain of your trip by taking one of our Discovery Flight training lessons in a helicopter or airplane - become the pilot for your flight over Los Angeles along with one of our expert instructors.Open to 11pm every day!",5 of 5 stars,"
Totally professional and incredible experience. Felt very safe, very excited, and cannot wait to continue my training and get my license.
"
FedoraofDragon,Los Angeles,California,,,"Los Angeles, CA, USA,Albany, NY, USA,Anaheim, CA, USA,Antwerp, Belgium,Avignon, France,Banff, Alberta, Canada,Basel, Switzerland,Belfast, UK,Berlin, Germany,Bern, Switzerland,Beverly Hills, CA, USA,Bologna, Italy,",[],"Rotor F/X - Private Tours, Los Angeles"," Bathroom facilities, Activities for young children, Activities for older children, Food available for purchase ","When visiting Los Angeles our airplane & helicopter tours are the ultimate way to experience the amazing City of Angels. From the air you'll see everything there is to see starting with the major film & television studios, Hollywood & Beverly Hills, then traversing to the famous beaches of Santa Monica & Malibu. In one breathtaking experience you'll get a taste of all Los Angeles has to offer!Or for something really different become the captain of your trip by taking one of our Discovery Flight training lessons in a helicopter or airplane - become the pilot for your flight over Los Angeles along with one of our expert instructors.Open to 11pm every day!",5 of 5 stars,"
A wonderful experience. My instructor was very helpful, friendly and supportive, and getting to wake up one day and just fly a plane was pretty amazing. Highly recommend!
"
Josza1,,,,,"Los Angeles, CA, USA,Napa, CA, USA,New Orleans, LA, USA,",[],"Rotor F/X - Private Tours, Los Angeles"," Bathroom facilities, Activities for young children, Activities for older children, Food available for purchase ","When visiting Los Angeles our airplane & helicopter tours are the ultimate way to experience the amazing City of Angels. From the air you'll see everything there is to see starting with the major film & television studios, Hollywood & Beverly Hills, then traversing to the famous beaches of Santa Monica & Malibu. In one breathtaking experience you'll get a taste of all Los Angeles has to offer!Or for something really different become the captain of your trip by taking one of our Discovery Flight training lessons in a helicopter or airplane - become the pilot for your flight over Los Angeles along with one of our expert instructors.Open to 11pm every day!",5 of 5 stars,"
What an incredible experience! I cant believe how much hands-on flight I got to enjoy on this Airplane Discovery Flight Experience. This was a Christmas gift from my wife because she knew that I had been reading up a few years earlier on becoming a pilot. Although I had read a few books, I had zero flight experience. I stopped...


More 


"
Restaurantfoodie,Agoura Hills,California, male , 50-64 ,"Los Angeles, CA, USA,Oak Park, CA, USA,",[],"Rotor F/X - Private Tours, Los Angeles"," Bathroom facilities, Activities for young children, Activities for older children, Food available for purchase ","When visiting Los Angeles our airplane & helicopter tours are the ultimate way to experience the amazing City of Angels. From the air you'll see everything there is to see starting with the major film & television studios, Hollywood & Beverly Hills, then traversing to the famous beaches of Santa Monica & Malibu. In one breathtaking experience you'll get a taste of all Los Angeles has to offer!Or for something really different become the captain of your trip by taking one of our Discovery Flight training lessons in a helicopter or airplane - become the pilot for your flight over Los Angeles along with one of our expert instructors.Open to 11pm every day!",5 of 5 stars,"
The small plane ride over L.A. was terrific. The pilot, Mark, was great and very informative and helpful, he couldn't seem to do emough to make our experience perfect. I would highly recommend Rotor F/X to anyone who is interested. The experience was an A+.
"
602ve,Saarbrucken,Germany, male , 25-34 ,"Las Vegas, NV, USA,Frankfurt, Germany,Los Angeles, CA, USA,Abu Dhabi, United Arab Emirates,Amsterdam, The Netherlands,Antalya, Turkey,Antwerp, Belgium,Barcelona, Spain,Basel, Switzerland,Bergen, Norway,Berlin, Germany,Birmingham, UK,",[],"Rotor F/X - Private Tours, Los Angeles"," Bathroom facilities, Activities for young children, Activities for older children, Food available for purchase ","When visiting Los Angeles our airplane & helicopter tours are the ultimate way to experience the amazing City of Angels. From the air you'll see everything there is to see starting with the major film & television studios, Hollywood & Beverly Hills, then traversing to the famous beaches of Santa Monica & Malibu. In one breathtaking experience you'll get a taste of all Los Angeles has to offer!Or for something really different become the captain of your trip by taking one of our Discovery Flight training lessons in a helicopter or airplane - become the pilot for your flight over Los Angeles along with one of our expert instructors.Open to 11pm every day!",5 of 5 stars,"
It was my first flight lesson and I had the opportunity to do the take-off by myself. I really enjoyed it and I hope to see you again in the future. Especially thanks to Gilbert! He was very helpful and informative during the flight. I highly recommend this school!
"
Mtsgraham,Denver ,Denver ,,,"Los Angeles, CA, USA,",[],"Rotor F/X - Private Tours, Los Angeles"," Bathroom facilities, Activities for young children, Activities for older children, Food available for purchase ","When visiting Los Angeles our airplane & helicopter tours are the ultimate way to experience the amazing City of Angels. From the air you'll see everything there is to see starting with the major film & television studios, Hollywood & Beverly Hills, then traversing to the famous beaches of Santa Monica & Malibu. In one breathtaking experience you'll get a taste of all Los Angeles has to offer!Or for something really different become the captain of your trip by taking one of our Discovery Flight training lessons in a helicopter or airplane - become the pilot for your flight over Los Angeles along with one of our expert instructors.Open to 11pm every day!",5 of 5 stars,"
We booked over the phone for later that afternoon. They emailed great directions and accommodated our schedule perfectly. The facility was very well kept and professional, the helicopter was in great shape and well maintained... You could tell they took pride in their equipment.
The pilot and staff were all very friendly and with very brief paperwork we were airborne...


More 


"
suz91101,Pasadena,California,,,"Pasadena, CA, USA,Los Angeles, CA, USA,Las Vegas, NV, USA,Santa Barbara, CA, USA,Vancouver, British Columbia, Canada,Long Beach, CA, USA,Greeneville, TN, USA,Arroyo Grande, CA, USA,Pismo Beach, CA, USA,Townsend, TN, USA,Memphis, TN, USA,",[],"Six Taste, Los Angeles"," Tours
","Six Taste is the largest food tour company operating out of Los Angeles, CA. Guests on a Six Taste tour sample food at up to eight restaurants on a half day tour led by a local food expert. Tours in Downtown LA, Santa Monica, Hollywood, Thai Town, Little Tokyo, San Gabriel, and Arcadia.",5 of 5 stars,"
I took a group of 12 Retirees on this tour and it was perfect. The WWII internment camp history was most interesting, the food was great, and the amount of walking just right for a group of seniors. The company was also extremely obliging of the food preferences of the group. Afterwards some of us stopped at the museum for...


More 


"
TVDad,Tampa,Tampa,Male ,,"Tampa, FL, USA,London, UK,Frigate Bay, St. Kitts and Nevis,Pittsburgh, PA, USA,Washington DC, DC, USA,Clearwater, FL, USA,Montego Bay, Jamaica,New York City, NY, USA,Palm - Eagle Beach, Aruba,Cancun, Mexico,Beverly Hills, CA, USA,Gettysburg, PA, USA,",[],"Elite Adventure Private Tours, Los Angeles", Yes ,"Elite Adventure Tours provides unique, exclusive, custom private tours of Los Angeles every day. We passionately engage, connect and entertain clientele from all over the world.We are the foremost private luxury tour company in Southern California. We offer first class Los Angeles tours by luxury car, van or helicopter and will show you the city in style. This is sightseeing at its best.Our philosophy is that no one should be treated like a tourist. You are a VIP with Elite Adventure Tours as you tour Hollywood, Beverly Hills, Malibu and more by land or air. All of our tours include pick up and drop off at your hotel, the airport or wherever you decide best suits your tour experience with us.",5 of 5 stars,"
If you want to see Los Angeles, Hollywood, Beverly Hills, the way a superstar in Hollywood would see it call Elite Adventure Private Tours.
We were picked up from our hotel in a large comfortable van filled with a cooler of drinks and a basket of snacks. Our driver, Jeff, confirmed what we wanted to see and off we went...


More 


"
artunlimited2014,Greenbrae,California,,,"Los Angeles, CA, USA,Brooklyn, NY, USA,Greenbrae, CA, USA,",[],"Entasis Architectural Day Tours, Los Angeles",,"Entasis Tours provides tours to architecturally significant sites in Southern California varying in length from half day to overnight stays. These are private, custom tours for knowledgeable enthusiasts.",5 of 5 stars,"
We were a group of 20 senior adults on an art tour of Los Angeles. Ward created a unique custom tour which included public art and new architecture. He even arranged a perfect lunch stop. It was just what we were looking for.
"
aoibheann11,Monaghan,Ireland,,,"Athlone, Ireland,Los Angeles, CA, USA,Carrick-on-Shannon, Ireland,Donegal Town, Ireland,Drumshanbo, Ireland,Dublin, Ireland,Krakow, Poland,Addis Ababa, Ethiopia,Belfast, UK,Cardiff, UK,Cork, Ireland,Crete, Greece,",[],"American Riviera Private Tours, Los Angeles"," Tours
","American Riviera Tours offers Los Angeles, Santa Barbara, Hollywood, Santa Monica, Yosemite National park, San Diego, San Francisco, Laughlin, Las Vegas and Grand Canyon sightseeing private tours from Los Angeles or LAX airport hotels! Best overall value tour with personal attention and custom options. We offer private, group, wine and shopping tours from Los Angeles CA. We can customize your vacation to fit your interests and budget. We treat our guests as personal friends visiting Los Angeles first time!",5 of 5 stars,"
6 of us got a private tour in a large SUV. We had such a great day and yuri our guide really made our day! He made the tour really interesting for us and we could stop off where ever we wanted. Yuri knew all the best spots and took a million pictures for us, he was very patient. We...


More 


"
bthomson83,Strathroy,Ontario,,,"Los Angeles, CA, USA,",[],"Hollywood Classic Tours, Los Angeles"," Tours
",,5 of 5 stars,"
Doug i can honestly say you made our trip complete.We are so glad we took your tour. We saw everything and more that we wanted to and more. We saw history of the city and you went out of your way to show us things we wanted to see but really weren't on the agenda and we can't thank you...


More 


"
JerryDlg,,,,,"Los Angeles, CA, USA,",[],"All Star Showbiz Tours, Los Angeles"," Tours
","""Entertaining Sightseeing Tours with a Touch of Class and Pizazz"". Tour Hollywood, Movie Stars Homes, Beverly Hills, Bell Air,Holmby Hills, Rodeo Drive, Beach Tours and Much More !!! Tours are Guided by Singer/Actress Shellee-Ann Kellee in a luxury, Semi Open, Air Conditioned and or Heated Bus. ""Best Tour in L.A."" by the Travel Channel. Tours Available - 2 1/2 Hour Star Tour, 5 Hour Beach and 8 Hour All Day Tours. ( Also Private Tours ). Times are Flexible. Reservations are Required. Please don't arrive without Calling 1st, Shellee my be on tour. Get Ready for an Amazing Family Fun, Entertaining Tour with Shellee-Ann Kellee as your Personal Tour Guide. Call Now !!!",5 of 5 stars,"
Shellee is great! She took us everywhere. Even some places that weren't planned. She sings great and know her stuff. Recommended.
"
ZippyLondon,London,United Kingdom, male , 35-49 ,"London, UK,Margarita Island, Venezuela,Caracas, Venezuela,New York City, NY, USA,San Francisco, CA, USA,Cancun, Mexico,Malaga, Spain,Porlamar, Venezuela,Cape Town Central, South Africa,Johannesburg, South Africa,Playa el Agua, Venezuela,Nha Trang, Vietnam,",[],"Legends Of Hollywood Tours, Los Angeles"," Tours
","Legends Of Hollywood Tour is a state of the art multimedia tour of Hollywood & Beverly Hills. We travel in a luxurious Mercedes Benz Sprinter equipped with a 32"" HDTV flat screen monitor with high end audio. Our tour focuses on Hollywood's legendary stars, past and present. Stars from all sectors of the entertainment world will be featured with a montage of film clips, theme songs, locations, photographs, stories, history, sound effects and more. Our emphasis is on television tales, movie moments and musical memories.40 Celebrity homes * 30 TV, Movie and Rock-n-Roll locations * 20 Crime, scandal and tragedy sites * famous landmark.Complimentary water.",5 of 5 stars,"
We had two short days in LA but wanted a tour to show us some of the stuff we wouldn't normally get to see. The [covered] bus worked for us as we'd much prefer to be in an air-conditioned environment vs. burning under the sun, but each to their own.
Mark - a jolly Geordie - went out of his...


More 


"
