name,memberCity,memberCounry,MemberGender,memberAge,CitiesVisited,Countriesvisited,memberDescription,Activitiy,Type,ownerdesc,rating,review
KGod76,Dallas,Texas,,,"['canon city', ' co', 'belize city', 'dallas', ' tx', 'chicago', ' il', 'las vegas', ' nv', 'nathrop', ' co', 'childress', ' tx', 'destin', ' fl', 'grapevine', ' tx', 'paradise island', 'roatan', 'amarillo', ' tx']","[' usa', ' belize', ' bahamas', ' honduras']",[],"Bliss Spa at the W Dallas-Victory, Dallas", Spas,"
",2 of 5 stars,"
My mom & I visited The Bliss Spa on a travel zoo purchase. Maybe we dont fit the client type for The Wwe wont be going back.
At check in the lady got our names & then just left us at our lockers (no tour of the facilities). I agree with another reviewer that the robes were thin & the...


More 


"
SG425,Dallas,Dallas, Female ,,"['las vegas', ' nv', 'maui', ' hi', 'sedona', ' az', 'san francisco', ' ca', 'hot springs', ' ar', 'fredericksburg', ' tx', 'dallas', ' tx', 'wailea', ' hi', 'lahaina', ' hi', 'napa', ' ca', 'bossier city', ' la', 'new braunfels', ' tx']",[' usa'],[],"Bliss Spa at the W Dallas-Victory, Dallas", Spas,"
",3 of 5 stars,"
After reading the reviews here and experiencing the Bliss spa in San Francisco, I wasn't expecting much but I ended up having a good experience at the Dallas Bliss spa.
I had a Travelzoo coupon for a $200 treatment so I went with my mother and we both did the 90-minute ""Head to Glow"" treatment which was a body wrap,...


More 


"
Dannyneo,,,,,"['dallas', ' tx', 'carrollton', ' tx', 'savannah', ' ga']",[' usa'],[],"Bliss Spa at the W Dallas-Victory, Dallas", Spas,"
",3 of 5 stars,"
The previous reviews say it all!! I had a massage and facial for my birthday and it was so whatever nothing special. The ritz up the street is a much better experience and better value. I did like the steam shower in the men's locker room.
"
BrussoDallas,Dallas,Dallas, female , 25-34 ,"['dallas', ' tx', 'barcelona', 'san francisco', ' ca', 'yosemite national park', ' ca', 'madrid', 'granada', 'sequoia and kings canyon national park', ' ca', 'grand canyon national park', ' az', 'washington dc', ' dc', 'point reyes station', ' ca', 'key west', ' fl', 'breckenridge', ' co']","[' usa', ' spain']","[""I travel with my husband. If we had the time & the money we'd travel all the time :) We are super planners we go on every vacation with a full out excel itinerary. ""]","Bliss Spa at the W Dallas-Victory, Dallas", Spas,"
",4 of 5 stars,"
Like a previous poster we had Travel Zoo vouchers for Bliss (paid $100 for a $200 voucher toward services)
Bliss is VERY expensive but it's very nice too so I feel like you're paying for the atmosphere more than anything. I paid $152 out of pocket (which included 20% tip) & got a 75 minute massage (which included paraffin dip...


More 


"
WhoLeeOw,,,,,"['dallas', ' tx']",[' usa'],[],"Bliss Spa at the W Dallas-Victory, Dallas", Spas,"
",1 of 5 stars,"
My husband and I spent our fifteenth wedding anniversary at the Dallas W Hotel, and I booked an appointment at the Spa, expecting a spa atmosphere in keeping with the hotel and a body treatment on par with those I have paid similarly for in other nice hotels and resorts. I was so very wrong on both accounts. I should've...


More 


"
CathyDaly,Exumas,Bahamas,,,"['dallas', ' tx', 'fort lauderdale', ' fl', 'tampa', ' fl', 'abilene', ' tx', 'adeje', 'akron', ' oh', 'albany', ' ny', 'albany', ' ga', 'albufeira', 'albuquerque', ' nm', 'allentown', ' pa', 'alliance', ' oh']","[' usa', ' spain', ' portugal']",[],"Bliss Spa at the W Dallas-Victory, Dallas", Spas,"
",3 of 5 stars,"
The massage was pretty good. I also had a pedicure which was also pretty good. It had a very ""locker-room"" feel. There wasn't anything very comfortable or relaxing about the dressing room or waiting rooms. The massage room and bed were nice, but the same as the other W Spas.. it was freezing.
I called during business hours 6 times...


More 


"
RoundWorld80,Dallas,Texas, female , 50-64 ,"['dallas', ' tx', 'honolulu', ' hi', 'canmore', ' alberta', 'pearland', ' tx', 'banff', ' alberta', 'cedar hill', ' tx', 'daytona beach', ' fl', 'geneva', 'houston', ' tx', 'irving', ' tx', 'duncanville', ' tx', 'grand prairie', ' tx']","[' usa', ' canada', ' switzerland']",['Was blessed with a college experience abroad and have loved to travel ever since. Restores my soul to get out and see how others live around the world. I really enjoy Europe in general. Texas gets hot so it is a treat to go somewhere else to be cooler. '],"King Spa & Sauna, Dallas", Spas,"
",5 of 5 stars,"
Pay an admission ( reasonable) and you have access to main facilities. Access gets you to the common areas with many 'dry-sauna' rooms wtih specific properties such as Salt, Pine, Air, etc. There are large screen TVs, theater, childrens area and cafe. Seperate locker rooms and wet areas with hotand cold pools and wet suana. You can purchase additional treatments...


More 


"
blu817,Fort Worth,Texas, , 25-34 ,"['vancouver', ' british columbia', 'key west', ' fl', 'seattle', ' wa', 'albuquerque', ' nm', 'little rock', ' ar', 'minneapolis', ' mn', 'playa del secreto', 'north vancouver', ' british columbia', 'fort worth', ' tx', 'punta cana', 'san jose', 'memphis', ' tn']","[' canada', ' usa', ' mexico', ' dominican republic', ' costa rica']",[],"King Spa & Sauna, Dallas", Spas,"
",5 of 5 stars,"
For sure a Korean spa, if you do not know you might want to look it up. The price to get in and a massage was very reasonable, I normally just about that much for a 30 minute massage at Massage Envy. You can relax there pretty much all day because of all the different rooms. The place is well...


More 


"
ktm_scott,Rockwall,Texas, male , 50-64 ,"['rockwall', ' tx', 'galveston', ' tx', 'marathon', ' fl', 'rowlett', ' tx', 'gorham', ' nh', 'winston salem', ' nc', 'daytona beach', ' fl', 'montego bay', 'fontana dam', ' nc', 'ormond beach', ' fl', 'austin', ' tx', 'catoosa', ' ok']","[' usa', ' jamaica']",[],"King Spa & Sauna, Dallas", Spas,"
",5 of 5 stars,"
Dallas' best value in massage and spa services. The practitioners are excellent and the prices can't be beat. I am a licensed massage therapist (in Texas) and I will not work as cheap as these therapists do. GREAT value.
"
AprilAllYear,Dallas,Texas, female , 50-64 ,"['yellowstone national park', ' wy', 'frisco', ' tx', 'london', 'dallas', ' tx', 'austin', ' tx', 'arlington', ' va', 'bath', 'plano', ' tx', 'ulm', 'venice', 'brentwood', 'lake louise', ' alberta']","[' usa', ' uk', ' germany', ' italy', ' canada']","['I seek interesting experiences: places, food, people. ']","King Spa & Sauna, Dallas", Spas,"
",5 of 5 stars,"
Very laid back, S-L-O-W day. Nice. Go here when you are NOT in any hurry to do anything but enjoy skin and body sensations. I'd read extensively about this spa before going on a whim with my 15 yr old daughter. There is a wet side and a dry side, and one wears nothing in the (same sex only) wet...


More 


"
Sweetdeesignz,Fort Worth,Texas,,,"['dallas', ' tx', 'playa del carmen', 'cozumel', 'treasure island', ' fl', 'cancun', 'fort lauderdale', ' fl', 'gulf shores', ' al', 'myrtle beach', ' sc', 'las vegas', ' nv', 'clearwater', ' fl', 'dania beach', ' fl', 'foley', ' al']","[' usa', ' mexico']",[],"King Spa & Sauna, Dallas", Spas,"
",1 of 5 stars,"
Ok trust me when i say your speaking to a spa connoisseur that this is NOT a relaxing place.
I will begin saying that i am aware it is a Korean spa and i am very very familiar with Korean Customs.
But this place is horrible. Its pricey, the food sucks, its expensive and for more conservative women like myself...


More 


"
spaboy12345,Chicago,Illinois, male , 35-49 ,"['chicago', ' il', 'schererville', ' in', 'decorah', ' ia', 'lubbock', ' tx', 'san francisco', ' ca', 'las vegas', ' nv', 'miami beach', ' fl', 'boston', ' ma', 'munster', ' in', 'bend', ' or', 'birmingham', ' al', 'coral gables', ' fl']",[' usa'],[],"King Spa & Sauna, Dallas", Spas,"
",4 of 5 stars,"
I was going to give an over all 3 of 5, but my first body scrub was so good and the food was really good too...The place over all is kind of fun. It is a spa with several dry co-ed saunas. There is a ""wet"" area for same sex (I assume the women's is like the men's area). It...


More 


"
rherb,dallas,dallas, female , 35-49 ,"['dallas', ' tx', 'treasure island', ' fl', 'fort worth', ' tx', 'myrtle beach', ' sc', 'arlington', ' tx', 'new orleans', ' la', 'orlando', ' fl', 'mesquite', ' tx', 'sanibel island', ' fl', 'southlake', ' tx', 'cancun', 'coppell', ' tx']","[' usa', ' mexico']",['I love to travel!!! I enjoy beachy locations and good food. '],"King Spa & Sauna, Dallas", Spas,"
",1 of 5 stars,"
This isnt a spa, this is a bath house at best. It was horrible and they want. WANT you to be naked. Actually will get mad if you put on clothes. What kind of mess is that? They had a baby in the jacuizzi a baby. The health department should be involved in this place. Its not a spa and...


More 


"
Skruggs,,,,,"['dallas', ' tx', 'london', 'paris', 'new york city', ' ny', 'rome', 'barcelona', 'san francisco', ' ca', 'florence', 'washington dc', ' dc', 'madrid', 'santa fe', ' nm', 'venice']","[' usa', ' uk', ' france', ' italy', ' spain']",[],"King Spa & Sauna, Dallas", Spas,"
",5 of 5 stars,"
Excellent facilities. Clean. Friendly staff
Lots of options for soaking, steaming, sauna, heat
Food in Korean restaurant inside is quite decent for this type of place
"
Chuchuluko,,,,,"['dallas', ' tx']",[' usa'],[],"King Spa & Sauna, Dallas", Spas,"
",4 of 5 stars,"
I have to say this is a great place to visit unless once is like going to a museum,it is divided in 2 sections dry and wet,the wet section is whirlpools,showers,a steam room and sauna is a nice please to relax but you have to walk around naked all the time.
The dry section is 9 different saunas.
The only...


More 


"
Itmakesscents,Denton,Texas, female , 25-34 ,"['branson', ' mo', 'cancun', 'dallas', ' tx', 'addison', ' tx', 'albuquerque', ' nm', 'allen', ' tx', 'amarillo', ' tx', 'american fork', ' ut', 'anaheim', ' ca', 'angel fire', ' nm', 'angleton', ' tx']","['riviera maya', ' usa', ' mexico']",[],"King Spa & Sauna, Dallas", Spas,"
",5 of 5 stars,"
After suffering with extreme asthma issues for the past week, I decided to try out King Spa. It was a great experience. I really enjoyed the steam room and the various spas and saunas. I also got an acupressure massage, which was worth the $70. I spent 6 hours there and am breathing & feeling better than when I went...


More 


"
kellyraye23,Houston,Houston,,,"['houston', ' tx', 'navasota', ' tx', 'austin', ' tx', 'dallas', ' tx', 'spring', ' tx', 'anaheim', ' ca', 'cancun', 'chicago', ' il', 'los angeles', ' ca', 'new orleans', ' la', 'niagara falls', ' ontario', 'nuevo vallarta']","[' usa', ' mexico', ' canada']",[],"King Spa & Sauna, Dallas", Spas,"
",5 of 5 stars,"
I got passes on Groupon knowing that I would love to take a visit there having been to a few Korean Spas in L.A. I was hesitant to take my husband who I wasn't sure would love it as much as I would. Needless to say he had a great time ""doing nothing"" as he put it. It was the...


More 


"
zueHPqueen,,,,,"['dallas', ' tx']",[' usa'],[],"Spirit Expeditions, Dallas",,,5 of 5 stars,"
The weather did not affect at all the entertaining night that was ahead. We did not know what to expect, but we ended up amazingly pleased. I invited my parents and teen sister, who hardly ever takes her eyes off her cell phone, paid attention and suggested we visited the Holocaust museum the following day. We did. Thanks toChris,
"
trooper198,Lincoln,Nebraska, male , 50-64 ,"['las vegas', ' nv', 'omaha', ' ne', 'lincoln', ' ne', 'los angeles', ' ca', 'kansas city', ' mo', 'washington dc', ' dc', 'estes park', ' co', 'dallas', ' tx', 'new york city', ' ny', 'denver', ' co', 'ashland', ' ne', 'branson', ' mo']",[' usa'],['I love traveling whether its someplace grand or even a weekend roadtrip to someplace off the beat and path. I will spend alittle time on trip advisor researching places to stop. Great tool!!!! '],"JFK History Tour, Dallas",,"
",4 of 5 stars,"
Spent about 2 hour's at the museum. Very informative and gives a good perspective to the days leading up to and days following the events surrounding JFK assassination. Spent alittle time outside along elm st and the grassy knoll. There were several individuals near the grassy knoll selling conspiracy dvds for 15. This museum is well worth the 16 bucks...


More 


"
Kim71321,Fort Worth,Texas,,,"['dallas', ' tx', 'berlin', 'charleston', ' sc', 'clearwater', ' fl', 'daytona beach', ' fl', 'frankfurt', 'indianapolis', ' in', 'memphis', ' tn', 'miami', ' fl', 'miami beach', ' fl', 'myrtle beach', ' sc', 'nashville', ' tn']","[' usa', ' germany']",[],"Dallas City Tour, Dallas",,"
",5 of 5 stars,"
Wow, this tour is worth every penny. Ricardo is extremely engaging, knowledgeable and entertaining. We did the 2 tours for $20 and the JFK portion was amazing, !The city of Dallas tour was great too! We just loved every minute of the JFK portion. I plan to recommend this to anyone that comes for a visit and wants a great...


More 


"
andywood23,Scarborough,United Kingdom, male , 50-64 ,"['dallas', ' tx', 'blackpool', 'bridlington', 'helmsley', 'masham', 'peterborough', 'porthmadog', 'praia da rocha', 'aviemore', 'borth-y-gest', 'darlington', 'filey']","[' usa', ' uk', ' portugal']",[],"Discover Dallas Specialty Day Tours, Dallas", Tours,"
",5 of 5 stars,"
Booked on the Tuesday for a Wednesday visit and Rebecca couldn't have been more accommodating. Collected from our hotel bang on time in a lovely roomy car. Rebecca very informative on journey about Dallas, (the city and soap opera). A very personalised tour of Southfork with plenty of photo opportunities, would highly recommend.
This review is to replace the review...


More 


"
WinstonHouston,Houston,Houston,,,"['marrakech', 'barcelona', 'dallas', ' tx', 'granada', 'santa fe', ' nm', 'aachen', 'albuquerque', ' nm', 'amarillo', ' tx', 'anchorage', ' ak', 'ann arbor', ' mi', 'arlington', ' tx', 'asheville', ' nc']","[' morocco', ' spain', ' usa', ' germany']",[],"King Spa & Sauna, Dallas", Spas,"
",5 of 5 stars,"
First class, very unique spa & sauna with lots of ways to relax. The body scrub and message was the best! Wish we had one in Houston!
"
kgwill,Dallas,Dallas, male , 25-34 ,"['dallas', ' tx', 'fredericksburg', ' tx', 'addison', ' tx', 'cancun', 'arlington', ' tx', 'fort worth', ' tx', 'grand prairie', ' tx', 'grapevine', ' tx', 'irving', ' tx', 'new orleans', ' la']","[' usa', ' mexico']",[],"King Spa & Sauna, Dallas", Spas,"
",4 of 5 stars,"
This place is great if you want to completely relax in a very casual atmosphere. The only downside is that if you don't like Korean food then the food options are pretty limited.
"
obdo2002,Austin,Texas,,,"['dallas', ' tx', 'philadelphia', ' pa', 'chicago', ' il', 'coral gables', ' fl', 'kearny', ' nj', 'miami', ' fl', 'miami beach', ' fl', 'albuquerque', ' nm', 'austin', ' tx', 'daytona beach', ' fl', 'hong kong', 'houston', ' tx']","[' usa', ' china']",[],"King Spa & Sauna, Dallas", Spas,"
",5 of 5 stars,"
I love it. You can spend whole day in the spa. It was fun to go into different rooms for different effects. We spent 3 hours there and felt like had not enough time. The restaurant was nice with Korean food. 20 dollars if you go during their happy hours. And I will go definitely next time.
"
d4whatver82,Dallas,Texas, male , 25-34 ,"['shreveport', ' la', 'dallas', ' tx', 'austin', ' tx', 'brenham', ' tx', 'college station', ' tx', 'new orleans', ' la', 'mobile', ' al', 'gretna', ' la']",[' usa'],[],"King Spa & Sauna, Dallas", Spas,"
",5 of 5 stars,"
I used to have a love affair with King Spa. A couple of years ago, my friends and I went literally every week. It was relaxing, and you pretty much lose track of time there. Amazing.
However, things have changed, and I guess the love affair is over. For instance, you used to get a full walk through of the...


More 


"
Bconley24,Shawnee,Oklahoma, male , 35-49 ,"['shawnee', ' ok', 'saint louis', ' mo', 'oklahoma city', ' ok', 'amsterdam', 'brooklyn', ' ny', 'dallas', ' tx', 'anaheim', ' ca', 'arlington', ' tx', 'beaver creek', ' co', 'beverly hills', ' ca', 'copenhagen', 'durant', ' ok']","[' usa', ' the netherlands', ' denmark']",['My wife and I own our own businesses and so we are unable to take many long trips. Our getting away usually means just a long weekend. And we prefer to drive if it takes less than 8 or 9 hours to get there. We did get away for a couple of shorter cruises last year though. '],"King Spa & Sauna, Dallas", Spas,"
",4 of 5 stars,"
My wife and I were planning a short trip to Dallas for the long new years weekend and saw the King Spa on my Trip Advisor app. Even after reading all the reviews we were still a litte nervous when we arrived at 10:30 am. But we found the the young man at the front desk very friendly and more...


More 


"
NYgal826,Rockville Centre,New York, Female ,,"['beijing', ""xi'an"", 'marathon', ' fl', 'shanghai', 'dallas', ' tx', 'island park', ' ny', 'stuttgart', 'cole bay', 'aegina', 'akron', ' oh', 'amagansett', ' ny', 'amalfi']","[' china', ' usa', ' germany', ' st maarten-st martin', ' greece', ' italy']",[],"King Spa & Sauna, Dallas", Spas,"
",5 of 5 stars,"
Once again, Trip Advisors didn't steer us wrong! The King Spa was huge and very CLEAN, with wonderful wet whirlpool and sauna areas and multiple dry saunas. We spent 3 hours there and I could have spent more. The food was good, too. I loved it! Only thing we couldn't do was to have a massage as we didn't call...


More 


"
ank25057,Dallas,Texas,,,"['key west', ' fl', 'dallas', ' tx']",[' usa'],[],"King Spa & Sauna, Dallas", Spas,"
",3 of 5 stars,"
King Spa is a cultural experience unlike any other in Dallas (or all of Texas). Enjoy being immersed in the Korean bathhouse culture - at a rising price. King Spa is becoming too expensive for regular, middle-class patrons. Also, I hope you like kids. And toddlers. And babies. Lots of them. King Spa is VERY kid-friendly. If your idea of...


More 


"
alicoc,Keller TX,Keller TX, female , 25-34 ,"['san francisco', ' ca', 'nassau', 'new york city', ' ny', 'bretton woods', ' nh', 'manuel antonio national park', 'charlotte', ' nc', 'los angeles', ' ca', 'moab', ' ut', 'oxon hill', ' md', 'quepos', 'washington dc', ' dc', 'agoura hills', ' ca']","[' usa', ' bahamas', ' costa rica']","[""I work as a consultant which means I'm on the road 90% of the time. When traveling for work, I like functional hotels, however if I'm traveling for fun, I'm much more low key. ""]","King Spa & Sauna, Dallas", Spas,"
",4 of 5 stars,"
I have been going to King Spa for two years now. It is very relaxing. I love the different rooms, there is something for everyone. The cafe is great, and offers very fresh food.
Make sure you drink lots of water the day before you go, or you will feel hungover after, due to the dehydration.
"
FoxyDerick,San Francisco,California, male , 35-49 ,"['san francisco', ' ca', 'chiang mai', 'patong', 'siem reap', 'phnom penh', 'beachwood', ' oh', 'dallas', ' tx', 'barcelona', 'woodmere', ' oh', 'houston', ' tx', 'sitges']","[' usa', ' thailand', ' cambodia', 'chaweng', ' spain']",[],"King Spa & Sauna, Dallas", Spas,"
",5 of 5 stars,"
I love warmth and relaxation and this is the perfect place for it. It is very clean and very spacious. I highly recommend a visit.
"
LilithMorgan13,Brisbane,Australia, female , 35-49 ,"['las vegas', ' nv', 'new york city', ' ny', 'honolulu', ' hi', 'louisville', ' ky', 'chicago', ' il', 'brisbane', 'san francisco', ' ca', 'fort worth', ' tx', 'memphis', ' tn', 'sydney', 'dallas', ' tx', 'melbourne']","[' usa', ' australia']",[],"JFK History Tour, Dallas",,"
",4 of 5 stars,"
My partner and I caught the TRE from Fort Worth to Dallas for the day and did the JFK trolley tour. The trolley tour was actually pretty good and the driver was very informed about the events of the day the JFK was killed. We went past the Book depository, the spot on the road where it happened and some...


More 


"
SBW09,Adelaide,Australia,,,"['lafayette', ' la', 'fort worth', ' tx', 'houston', ' tx', 'new orleans', ' la', 'baton rouge', ' la', 'dallas', ' tx', 'darwin', 'atlanta', ' ga', 'avery island', ' la', 'darrow', ' la', 'los angeles', ' ca', 'miami', ' fl']","[' usa', ' australia']",[],"Discover Dallas Specialty Day Tours, Dallas", Tours,"
",5 of 5 stars,"
We had a 3 hr personalised tour by Rebecca. Her knowledge , enthusiasm and commitment could not be faulted. If you have the opportunity for a tour then go direct to Rebecca !
"
arjkkw2703,Peabody,Massachusetts, female , 50-64 ,"['dallas', ' tx', 'san antonio', ' tx', 'sedona', ' az', 'atlantic city', ' nj', 'las vegas', ' nv', 'peabody', ' ma', 'intercourse', ' pa', 'ogunquit', ' me', 'orlando', ' fl', 'salisbury', ' ma', 'salt lake city', ' ut', 'scottsdale', ' az']",[' usa'],[],"Discover Dallas Specialty Day Tours, Dallas", Tours,"
",5 of 5 stars,"
Thank you Rebecca for the two wonderful tours I took with you while in Dallas a few weeks ago. The JFK tour was awesome and so enlightening. I also thoroughly enjoyed my tour of Fort Worth and the stockyards. Rebecca will take her time to stop, explain what you are seeing and answer any questions. I would recommend her and...


More 


"
Jyhming,Phoenix,Arizona, male , 35-49 ,"['london', 'phoenix', ' az', 'paris', 'istanbul', 'rome', 'bangkok', 'mesa', ' az', 'new york city', ' ny', 'rio de janeiro', 'chiang mai', 'las vegas', ' nv', 'milan']","[' uk', ' usa', ' france', ' turkey', ' italy', ' thailand', ' brazil']","['Gay traveler going to enjoy the local spas, night clubs, and cultural events. It is a blessing that I am gay because gays always is a major part of the tourists economy and put out the best parties all over the world. Massage therapist by trade, I have met many great people in the world and lots of love to share. Giving away to the needy is the best to define what you are and make this world a happier place to live. Being generous can reap so much reward and has and have come back in many folds.. ']","King Spa & Sauna, Dallas", Spas,"
",5 of 5 stars,"
Great Korean restaurant, movie theater, unsurpassed Korean Body scrub, as well as the largest Korean Dome Sauna in the world happens to be here in Dallas, Texas. It is open 24/7 and the service is truly amazing. You can stay as long as you want even spending a night here. I have done that and it is just heavenly
"
TravelingGirl71,,,,,"['dallas', ' tx']",[' usa'],[],"King Spa & Sauna, Dallas", Spas,"
",1 of 5 stars,"
This is an Awesome place except when they do not turn on the air conditioner. Also, it is almost 3 am and usually everyone is respectful as they attempt to respect others while they sleep. But a disrespectful group of teenagers is keeping 40 people awake as they just try to get a few hours of sleep. I wonder if...


More 


"
On-the-road79,kc,kc, male , 50-64 ,"['las vegas', ' nv', 'negril', 'sedona', ' az', 'san francisco', ' ca', 'yachats', ' or', 'bandon', ' or', 'cannon beach', ' or', 'holbrook', ' az', 'portland', ' or', 'lawrence', ' ks', 'santa fe', ' nm']","[' usa', ' jamaica', 'oregon coast']",[],"King Spa & Sauna, Dallas", Spas,"
",5 of 5 stars,"
Really had a good time here. Left very relaxed. Went with 3 others and they all loved it too. Only went to ""dry"" side. Not quite sure where the previous poster is coming from. You might relax enough to fall asleep for a minute in one of the rooms, but it's not a hotel! You aren't supposed to sleep for...


More 


"
Lawmamalady,,,,,"['la fortuna de san carlos', 'rome', 'avila beach', ' ca', 'dallas', ' tx', 'florence', 'hurst', ' tx', 'paso robles', ' ca', 'pompeii', 'spoleto', 'volturino']","[' costa rica', ' italy', ' usa']",[],"King Spa & Sauna, Dallas", Spas,"
",5 of 5 stars,"
My family has now been three times and we love it. The food, the mental release, the saunas and especially the scrubs. I would go every month if I could. It's unlike anything else.
"
ik04,Central Texas,Central Texas, male , 50-64 ,"['dallas', ' tx', 'fairbanks', ' ak', 'abbeville', ' la', 'wolfsburg', 'biloxi', ' ms', 'fort nelson', ' british columbia', 'helena', ' mt', 'lafayette', ' la', 'rapid city', ' sd', 'savannah', ' ga', 'vicksburg', ' ms', 'asheville', ' nc']","[' usa', ' germany', ' canada']",[],"King Spa & Sauna, Dallas", Spas,"
",4 of 5 stars,"
If you are looking for a place to soak and relax in the Dallas area, this place is a winner. The admission charge is reasonable and you can stay for 24 hours on one admission. That is very important if you want to enjoy the hot saunas and sleep there overnight because it saves you the cost of a hotel...


More 


"
MafiaChica,Florida,Florida, female , 25-34 ,"['melbourne', ' fl', 'orlando', ' fl', 'jacksonville', ' fl', 'san antonio', ' tx', 'san francisco', ' ca', 'seattle', ' wa', 'islamorada', ' fl', 'williamsburg', ' va', 'grapevine', ' tx', 'dallas', ' tx', 'napa', ' ca', 'park city', ' ut']",[' usa'],"['RN, Dog Lover, Avid Traveler ']","King Spa & Sauna, Dallas", Spas,"
",3 of 5 stars,"
I've never been to a place like King Spa, and I'm still not sure I'm a fan after using a Groupon with Friends a few weeks ago but overall, it was a relaxing day (you can stay for 24 hours) of hot tubs, cold pools, and varying warm temperature themed rooms aimed at ridding your body of impurities. I did...


More 


"
kickdiver,Abu Dhabi,United Arab Emirates, Female ,,"['dubai', 'abu dhabi', 'ras al khaimah', 'cabo san lucas', 'lhasa', 'hamim', 'amsterdam', 'dallas', ' tx', 'khasab', 'palm - eagle beach', 'bald head island', ' nc', 'nilaveli']","[' united arab emirates', ' mexico', ' china', ' the netherlands', ' usa', ' oman', ' aruba', ' sri lanka']","[""notorious globe trotter, it's the stuff I live for... ""]","King Spa & Sauna, Dallas", Spas,"
",5 of 5 stars,"
Sorry, can't help it , but this is going to be one long review. Why? Because I am just so excited I found this place! I am visiting from the East Coast and I WISH we had this in NC, I WISH this sort of Spa would be available in more places. The healing power, the detox, there is so...


More 


"
swampangel,Dallas,TX, Female ,,"['bogota', 'antigua', 'quetzaltenango', 'negril', 'frisco', ' tx', 'dallas', ' tx', 'medellin', 'montego bay', 'panajachel', 'plano', ' tx', 'lewisville', ' tx', 'monterey', ' ca']","[' colombia', ' guatemala', ' jamaica', ' usa']",[],"King Spa & Sauna, Dallas", Spas,"
",5 of 5 stars,"
I have visited the King Spa 7 times. It is a great way to spend a few hours or a night.
Yes, your entry fee of approximately $20 is good for 24 hours. Upon entry, you pick up an outfit which looks like a set of scrubs ( if scrubs came in short sets).
There are multiple saunas and lounging...


More 


"
Urbanherb,Belleville,Canada, male , 35-49 ,"['acapulco', 'puerto vallarta', 'isla mujeres', 'playa del carmen', 'cozumel', 'puerto morelos', 'anaheim', ' ca', 'dallas', ' tx', 'daytona beach', ' fl', 'cancun', 'orlando', ' fl']","[' mexico', ' usa', 'yucatan peninsula']",['To travel the globe is my desire. To eat the best food is my wish.To see the wonders of the world and the beauty of is people is my good fortune. '],"King Spa & Sauna, Dallas", Spas,"
",4 of 5 stars,"
My family enjoyed 8 hours of relaxation and sweat therapy here. Although they advertised a bigger kids area than what they actually had, my younger son still had a relatively good time but I would nt recommend taking kids 12 or younger. My wife and I went to all of the different rooms and had massages. My treatment was done...


More 


"
2020trav,Dallas,Texas, Female ,,"['new york city', ' ny', 'dallas', ' tx', 'milan', 'sydney', 'chania town', 'nashville', ' tn', 'reims', 'amiens', 'barcelona', 'naples', 'paris', 'taormina']","[' usa', ' italy', ' australia', ' greece', ' france', ' spain']",[],"King Spa & Sauna, Dallas", Spas,"
",5 of 5 stars,"
A friend and I went to King Spa and Sauna to celebrate her birthday. We had no idea what to expect and were delighted. The place is clean and comfortable and a bargain. We took advantage of the $20 for 24 hours happy hour price from 6am-2pm M-Th. We had to leave after about 7 hours, but would have stayed...


More 


"
577John,Bromsgrove,United Kingdom,,,"['dallas', ' tx']",[' usa'],[],"Discover Dallas Specialty Day Tours, Dallas", Tours,"
",5 of 5 stars,"
We had the most amazing holiday in Dallas and Discover Dallas tours were certainly one of the highlights. The visit to Southfork including Dallas was brilliant and the trip to Fort Worth and the Stockyards was really interesting and gave a great insight to how it used to be in the 'Wild West'. John the tour guide that was allocated...


More 


"
Vanna477,Coquitlam,Canada,,,"['tofino', ' british columbia', 'whistler', ' british columbia', 'dallas', ' tx', 'port coquitlam', ' british columbia', 'bled', 'budapest', 'cancun', 'charlottetown', ' prince edward island', 'frankfurt', 'honolulu', ' hi', 'kelowna', ' british columbia', 'las vegas', ' nv']","[' canada', ' usa', ' slovenia', ' hungary', ' mexico', ' germany']",[],"Discover Dallas Specialty Day Tours, Dallas", Tours,"
",4 of 5 stars,"
Enjoyed our private tour with driver. We called the day before and Rebecca got us a guide, unknowingly to us it was his day off. John our guide, truly enjoys his job. Gave us a wonderful highlighted tour of Dallas, supplied with water, a/c, and any stop that we wanted to take photo's. Highly recommend this tour company. One price...


More 


"
Travel-LK,Davis,CA,,,"['berlin', 'olympic national park', ' wa', 'kapaa', ' hi', 'new york city', ' ny', 'san francisco', ' ca', 'stresa', 'la push', ' wa', 'los angeles', ' ca', 'paris', 'dallas', ' tx']","[' germany', ' usa', ' italy', 'bernese oberland', ' france', 'burgundy']",[],"Discover Dallas Specialty Day Tours, Dallas", Tours,"
",5 of 5 stars,"
We spent 3 hours with guide John from Discover Dallas and it was time and money well spent. We were in town visiting Southern Methodist University, as our daughter is very interested in attending there. Being from California and not familiar with the area, we wanted a tailored tour to giving us an ""locals"" feel of where she might live,...


More 


"
Jennifer_S201315,Murray,Kentucky,,,"['dallas', ' tx']",[' usa'],[],"Discover Dallas Specialty Day Tours, Dallas", Tours,"
",5 of 5 stars,"
While in town for a national conference, our group of 17 students were privileged to go on a four hour tour with Rebecca. From start to finish Rebecca took care of us...texting/calling us to make sure we had arrived safely in Dallas. She is a ball of energy and kept us on our toes the entire tour! She made sure...


More 


"
