name,memberCity,memberCounry,MemberGender,memberAge,CitiesVisited,Countriesvisited,memberDescription,Activitiy,Type,ownerdesc,rating,review
optiman32,Hopewell,New York,Male ,,"['kauai', ' hi', 'boston', ' ma', 'washington dc', ' dc', 'block island', ' ri', 'fishkill', ' ny', 'rhinebeck', ' ny', 'lihue', ' hi', 'poipu', ' hi', 'venice', 'lake george', ' ny', 'wappingers falls', ' ny', 'new york city', ' ny']","[' usa', ' italy']",[],"Boston Chocolate Tours, Boston",N/A,,4 of 5 stars,"This is a very nice tour of both the city and some cupcake places. It seems like the line up of places that provide the cupcakes change a bit so you may or may not go where you're hoping. Our tour's first stop was Isabelle's Curly cakes, this was a good cupcake and clearly the best cupcake of the tour. Next we stopped at Cafe Vanille where we got cupcakes that were cut in half and had a strange purple colored cake, it was a sponge cake that while moist didn't offer much in the way of flavor. Our next stop was Finale, this cupcake tasted good but had a strange hardshell top that was, well strange! Our next stop was Georgetown cupcakes, here we got a chocolate mint cupcake that was not very good and easily forgotten.
Next up was Flour Bakery where we had a very good chocolate cupcake, probaby the second place winner of the day. Sweet was our next stop and the cupcake offering there was okay but nothing spectacular. We then stopped in at Robin's candy where we were offered probably five or six different samples of their confections, everything was quite good and the store is charming. Next was a Tee-shirt shop called Johnny Cupcakes, this stop was sved by the fact that they had cupcakes from JannaBee's for us to sample and these were very good, probably tied for second place of the day. Our final stop was coldstone creamery for an Ice cream cupcake which is a nice way to end the tour. I wish we would have had the chance to sample something from Kickass but they were not on the tour the day we attended.
Notes about the tour:
The tour company gives you a bag and a plastic cupcake holder but the bag isn't large enough to hold the cupcake container horizontally so it gets kind of messy. Speaking of messy the Ice Cream cupcake can be very messy. I would suggest bringing along a spoon and some wet ones for this tour.
You get half size cupcakes so I would estimate that you are eating about a good birthday cake size amount of cake during this tour so it's not like you have to lug all these cupcakes around with you back to your home or hotel.
Our tour guide was very personable and helpful. We had a tour with all adults so I think this helped out in making our day as drama free as possible.

For us there was very little competition here. Isabelles clearly had the best cupcakes with flour and JannaBee's running a distant second and third. If I had to rate further down I would give Finale fourth place, Sweet fifth place, and Georgetown sixth, coldstone is not really a cupcake so I didn't rate that one.
This was a fun morning/afternoon and a well run tour, I would surely checkout one of their other tours in the future."
OnceAYearTraveler042,Boston,Boston,,,"['london', 'paris', 'dubois', ' pa', 'canastota', ' ny', 'narragansett', ' ri', 'salem', ' ma', 'verona', ' ny', 'boston', ' ma', 'chicago', ' il', 'groton', ' ct', 'marlborough', ' ma', 'meadville', ' pa']","[' uk', ' france', ' usa']",[],"Boston Chocolate Tours, Boston",N/A,,4 of 5 stars,"We just got back from taking this tour - Newbury Street/Copley area. It was a beautiful sunny day and this was a great way to spend some time in Boston, see some sites and enjoy chocolate. We were a good size group of 15 but the tour guide made sure she waited for everyone and gathered everyone around to hear what she had to say. Samples were very good, discount at last stop. We were disappointed that there were no cakes/cookies or drinks included (my daughter had taken a tour 2 years ago and in addition to chocolates had brownies, cookies and a chocolate cocktail to sample. That was in a different area). That said, it was a fun and different way to spend a few hours in Boston and I would definitely go again. We had a Groupon so it was affordable. Made the reservations on Monday for Sunday without any trouble.

If you love chocolate and want to do something different give this a try."
JiaminZheng,Boston,Massachusetts,,,"['boston', ' ma', 'shanghai', 'london', 'new york city', ' ny', 'barcelona', 'nanjing', 'chicago', ' il', 'edinburgh', 'new haven', ' ct', 'xiamen', 'bath', 'las vegas', ' nv']","[' usa', ' china', ' uk', ' spain']",[],"Boston Chocolate Tours, Boston",N/A,,4 of 5 stars,"Even if you don't love chocolate, this tour is wonderful. It was a fun way to learn about the neighborhood and wondering around in a Saturday afternoon with sunshine and chocolates. Though I've been to newbury street many times, I still found some cute and amazing shops. I love the firecracker chocolate at the first bite! The chocolate bug really scared me but I tried it at last. It's good. :-) I will definitely recommend the tour to my other friends."
DesertRoses,,,,,"['phoenix', ' az', 'scottsdale', ' az', 'tempe', ' az', 'mesa', ' az', 'boston', ' ma', 'chandler', ' az', 'fountain hills', ' az', 'peoria', ' az', 'atlanta', ' ga', 'dallas', ' tx', 'denver', ' co', 'hong kong']","[' usa', ' china']",[],"Boston Chocolate Tours, Boston",N/A,,1 of 5 stars,"We were scheduled for the Beacon Hill chocolate tour at 1:45 PM on September 30, 2012. When we arrived at the location to meet up at the ""BoYo ice cream and yogurt shop, no guide ever came to meet us. We called the direct # for the guide to see if there was a change, it wasn't the number to reach the guide. The guide had my cell # but never allied me to inform me if there was a change. I called Boston Tours directly and they tried to help, but they also couldn't reach the guide at the contact number. They said they would get back to me as a courtesy but never did. Beware if you book this tour!"
Chococat1983,Morrison,Colorado, female , 25-34 ,"['brussels', 'denver', ' co', 'antwerp', 'new orleans', ' la', 'kingsland', ' tx', 'bonners ferry', ' id', 'boston', ' ma', 'chicago', ' il', 'deerfield beach', ' fl', 'portland', ' or', 'sandwich', ' ma', 'golden', ' co']","[' belgium', ' usa']",[],"Boston Chocolate Tours, Boston",N/A,,5 of 5 stars,Even if you don't love chocolate this tour is wonderful! We did the Beacon Hill tour and it was such a fun way to see the neighborhood. All the shops we stopped at were cute locally-owned businesses. I could not believe how much food we got!! I never thought I would say that it was almost too much chocolate! We were so full by the end we did not eat dinner that night. Worth every penny!
laurahorowitz,Pittsburgh,Pittsburgh, female , 50-64 ,"['pittsburgh', ' pa', 'bethesda', ' md', 'atlanta', ' ga', 'boston', ' ma', 'mountain view', ' ca', 'brooklyn', ' ny', 'fort lauderdale', ' fl', 'south burlington', ' vt', 'bedford', ' pa', 'burlington', ' vt', 'canandaigua', ' ny']","[' usa', 'napa valley']",[],"Boston Chocolate Tours, Boston",N/A,,3 of 5 stars,"We took the Back Bay tour that is described by other posters last fall, and had a terrific time. I highly recommend it! So we decided to try the Great Cupcake Crawl. We enjoyed it, but we weren't quite as prepared for it as we would have liked to be. So if you're going, here are some tips.

-The tour is a wonderful way to see large parts of the city. That may have been my favorite part, as I don't know Boston well. We started in the wharf district and hit Boston Common and the Public Garden, Beacon Hill, Newbury Street, and spots along the way. This means, though, that there is a good amount of walking, and on a very hot day, some might find that difficult. (The Back Bay tour is considerably shorter and confined to Newbury Street.)

-Whereas the Back Bay tour gives you small samples at each stop, this one gives whole cupcakes! There was no way I could eat that much, even though I have a deep and abiding love for pastry. The tour provided a plastic cupcake holder for leftovers, but it was not large enough for everything. So you might want to think about bringing an extra holder, and maybe a fork if you just want a bite of each cake.

I would have preferred bite-sized samples of the cupcakes, I think, rather than whole ones. If they did it that way, the tour could either build in the cost of a whole one at each stop for participants to enjoy later, or they could reduce the price a bit and give us time to buy some to go, as we did on the Back Bay one.

-The tour provided a small paper bag, but it was smaller than the cupcake holder. As a result, we had to carry the bag sideways, and everyone I saw dropped the bag or the holder at least once, resulting in smashed cupcakes. It's not that they weren't still delicious, but that it was impossible to tell which one you were eating once you got home. I'd recommend that you bring one of those grocery store-type tote bags instead. That will allow the holder to lay flat, and allow room for your purchases!

-Bring water. Some places can refill a water bottle, but most of them don't have a water fountain.

-Remember to tip the guide! They work hard and try to make sure everyone enjoys themselves.

I didn't find this one as informative about the product as the Back Bay one. Only one of the shops tried to tell us a little about what ingredients they used, for instance. I would have enjoyed learning more about each shop, why they decided to do cupcakes, how they choose ingredients and flavors, and so forth,

We enjoyed ourselves and would recommend this tour. Come hungry!"
Mickirish,Boston,MA, female , 35-49 ,"['paris', 'rome', 'florence', 'san francisco', ' ca', 'yellowstone national park', ' wy', 'boston', ' ma', 'venice', 'jackson', ' wy', 'yosemite national park', ' ca', 'glacier national park', ' mt', 'london', 'waterton lakes national park', ' alberta']","[' france', ' italy', ' usa', ' uk', ' canada']",[],"Boston Chocolate Tours, Boston",N/A,,2 of 5 stars,"Our tour group went from cupcake shop to cupcake shop and stood outside while our guides went in and brought out mini-cupcakes for us to consume on the sidewalk. Note to cupcake shops: at the one or two shops where we were allowed inside, members of our group actually bought extra cupcakes to take home. The ""guides"" said next to nothing about the cupcakes or the shops; the end result was a ""tour"" that was underwhelming in every way. Save $48 and google ""cupcakes Beacon Hill/Back Bay"" to put together your own cupcake crawl."
Allyyy8,Bristol,Connecticut, female , 18-24 ,"['orlando', ' fl', 'mystic', ' ct', 'bristol', ' ct', 'providence', ' ri', 'salem', ' ma', 'verona', ' ny', 'las vegas', ' nv', 'los angeles', ' ca', 'newport', ' ri', 'sherrill', ' ny', 'new london', ' ct', 'new york city', ' ny']",[' usa'],"['Love to travel, throughout the Northeast and the entire US! Hope to travel to the rest of the world some day :) ']","Mystery Cafe, Boston",N/A,,5 of 5 stars,"We bought tickets to the Haunted Dinner Theater at the Hawthorne Hotel in Salem and had a wonderful time! The actors were great and did a wonderful job portraying the witches and characters in 1692. The story line was great and we would definitely love to see more shows put on by them. This is definitely not your usual murder mystery dinner because the story is the focus with choosing the murderer in the background of the story.

The food put out by the Hawthorne was great with a good variety along with desserts. My boyfriend was picked to play a small role within the show of the Doctor and it was so much fun! Great show :)"
Tohaveaplan72,Attleboro,Massachusetts,,,"['attleboro', ' ma', 'clearwater', ' fl', 'boston', ' ma', 'providenciales', 'stratton mountain', ' vt', 'new york city', ' ny', 'rehoboth', ' ma', 'mansfield', ' ma', 'north attleboro', ' ma', 'norton', ' ma', 'pawtucket', ' ri', 'windsor locks', ' ct']","[' usa', ' turks and caicos']",[],"Mystery Cafe, Boston",N/A,,5 of 5 stars,"We had no idea what to expect going in.... The production of Murder Most Medieval was part comedy, a bit of mystery, a dose of improv and a great deal sing-along! It's not a flashy production, but cleverly written and well acted (all while the actors served our dinner)! There were a number of birthday parties and bachelor(ette) parties and I imagine it is a great way to bond before the rest of their night moved on and they were made a fun part of the show. Overall, my friend and I had a good time and it was actually good food which I wouldn't expect from a dinner show. I assume The Elephant & Castle where the show is held made it, I had a tasty half roast chicken which was moist and well seasoned and my friend had pasta which she enjoyed. They had a decent wine for $10 a glass too. So for $55 we felt like it was decent night out! I think when we start to go stir crazy this Winter we will try to catch the mob show in the Northend."
Maryland54,Bethesda,Maryland,,,"['bethesda', ' md', 'saint pete beach', ' fl', 'boston', ' ma', 'henrietta', ' ny', 'gaithersburg', ' md', 'rockville', ' md', 'washington dc', ' dc', 'rome', 'philadelphia', ' pa', 'st. petersburg', ' fl', 'dublin', 'gulfport', ' fl']","[' usa', ' italy', ' ireland']",[],"Boston Ghost & Legends Lantern Tour - Private Tours, Boston",N/A,,1 of 5 stars,"Years ago, we did our first ghost tour from the same tour company in Plymouth. We have yet to top that one. Since then, inspired by that tour, we have taken ghost tours both in U.S. cities and abroad. Last Thursday night, we did the Boston Ghost & Legends Tour. It was the worst one we've been on, anywhere. Apparently, the regular guide did not show, although the man who gave the tour never admitted that. Contrary to an email we received instructing us to meet our guide with a sign and a yellow jacket, our guide had no sign, no jacket, no lanterns, and no ability. When we asked why there were no lanterns, he told us dismissively that they didn't have them that night (no reason given) but that 'it was the same tour.' Dressed in a black business suit as if he'd just gotten off work, he introduced himself as ""Tom Finn""--what we assume was his attempt at a clever combination of Tom Sawyer and Huckleberry Finn. That was the only thing ""clever"" about the tour. Apart from the name and title of the tour, there was no introduction, very little in the way of stories--more like a poorly researched historical tour (not much more information that we found in our AAA guide), no small talk, and no attempt to connect with any of us. We were sometimes abruptly led right into busy streets against the light in traffic in the middle of the block. He didn't even return us to the starting location--leaving us at a busy intersection in front of the Holocaust memorial at 9:20. We started late, as well. Hardly a 90-minute tour. Half the time, ""Tom"" would start a story without waiting for everyone to arrive. Often, they'd just end abruptly. He was definitely not a 'story teller.' We picked this tour over the other well-known one because we thought it would be classier--no people jumping out from behind tombstones--and we wanted to walk, not ride. We called first to book the tour and were told they couldn't take our credit card right then, but they would call us back in 10 minutes. They didn't. We tried calling back--no answer. We went online and booked but we were not able to get the lower price quoted by phone. We arrived 15 minutes early as requested, but couldn't find the tour. We called and were given very poor directions. Then, when we called again, it went to voice mail, leaving us to wonder if we'd been had. Once we found the group, the guide asked if everyone had eaten and whether anyone wanted to get something to drink before we left. We were all so shocked at the behavior, no one responded. We really don't believe that the guide was a ""regular,"" but if he was, then there's no hope for this tour at all. It was simply terrible. What the company should have done was simply cancel and give us all our money back. The Guide kept checking his phone--at first, I thought he was expecting a call or chatting with someone. In retrospect, I wonder if someone may have been texting him about what to do next. I have rarely given ""terrible"" reviews, but this tour warrants it. Skip it; take the one in Plymouth, if you can."
l7l8l9l,Boston,United States,,,"['boston', ' ma']",[' usa'],[],"Boston Ghost & Legends Lantern Tour - Private Tours, Boston",N/A,,5 of 5 stars,"Ty McGee was an honor to tour with. My girlfriend and I lucked out and were the only ones on a Tuesday night tour. It was awesome. Ty provided a great mix of history and spook. Would love to do it again with a bigger group!

The tour is fast paced, though, so if walking around for awhile isn't for you, keep that in mind."
BeanaMelbourne,Melbourne,Melbourne,,,"['new york city', ' ny', 'boothbay harbor', ' me', 'boston', ' ma', 'chicago', ' il', 'portland', ' me', 'bar harbor', ' me', 'melbourne', 'southwest harbor', ' me', 'athens', 'avignon', 'bali', 'bangkok']","[' usa', ' australia', ' greece', ' france', ' indonesia', ' thailand']",[],"Historic Tours of America - Boston, Boston",,,5 of 5 stars,"Our hotel concierge recommended the historic Tours of America to get an look at Boston as we only had one full day in Boston. We passed several other trolley companies and noted a difference in the quality of trollies and comfort level. We were pleased to see the HToA trolley was comfortable, clean and had excellent conductors. 'Peppermint Patty' was fantastic, knowledgable and humorous. The tour enables you to get on and off at various stops throughout the city. We were able to see the sites that most interested us. The bonus of this tour was the free entry to the Boston tea party tour(see additional review). A great way to become orientated to a city when you don't have a great deal of time."
UncleCaveBear,Sudbury,MA, male , 25-34 ,"['new york city', ' ny', 'pune', 'boston', ' ma', 'brewster', ' ma', 'cambridge', ' ma', 'castries', 'lincoln', ' nh', 'salt lake city', ' ut', 'sudbury', ' ma', 'austin', ' tx', 'camden', ' nj', 'concord', ' ma']","[' usa', ' india', ' st. lucia']",[],"Courageous Sailing Center, Boston",,,5 of 5 stars,"This is my second year as a member. As far as sailing on the Boston Harbor goes, it's tough to beat this place.
Access - It's convenient to get to (except for 5-6pm on a weekday)
Parking - there is cheap parking near by - you can park is a lot for $5, find 2hr street parking, and sometimes even free parking.
Staff - extremely friendly and knowledgeable. They are always willing to help you if you're unsure of something and are in no way intimidating. I took the basic keel boat class and was pleased with all the instructors.
Boats - the main boats are the rhodes 19, which have ample space for 4 adults. They also have some cruising boats, J22s and lasers. The condition of the boats could be better but they are certainly functional and extremely seaworthy. In fact, they are getting new sails for the 2012 season
Boat availability - They always have something available. There have only been 2 times where it was questionable of when I would have a boat and the most I've waited was 2 minutes.
Experience - Sailing in Boston Harbor is a lot of fun. There's a lot going on - ferries, tankers, state police, coast guard, races - you are among the professionals, but it is still manageable.
Cost - The membership cost is affordable. The day trip costs seem expensive, but there are usually groupons available."
bostontraveler6,Boston,Boston, female , 25-34 ,"['barcelona', 'boston', ' ma', 'sanibel island', ' fl', 'st. john', 'nantucket', ' ma', 'nashville', ' tn', 'atlanta', ' ga', 'deer park', ' ca', 'jaco', 'madrid', 'rome', 'cabo san lucas']","[' spain', ' usa', ' u.s. virgin islands', ' costa rica', ' italy', ' mexico']",[],"Courageous Sailing Center, Boston",,,5 of 5 stars,"We turned to Courageous Sailing Center for a team building outing earlier this week and it was fantastic! We had 6 boats and spent about 1.5 hours on the water racing in a real regatta! Many of us were first timers on sailboats (or sailboats where we had to do real work!). The captains were knowledgeable and helped us manage the water with ease. It was a great way to see the Harbor and get out on the water!

Following the sail, we had a BBQ on the pier (we were able to bring additional sides and beverages).

I'd definitely recommend this for any sort of group outing (friends, family, work, etc) and hope to have the chance to head back!"
SingingSeagull,Hillsborough,North Carolina, female , 50-64 ,"['portland', ' me', 'bath', 'gray', ' me', 'plymouth', ' ma', 'salem', ' ma', 'boston', ' ma', 'halifax', ' ma', 'new bedford', ' ma', 'wrightsville beach', ' nc', 'derry', ' nh', 'durham', ' nc', 'greenville junction', ' me']","[' usa', ' uk']","['Overall an economy, non controversial traveller who enjoys comfortable and convenient locations in the style of a Comfort Inn or similar. Happy, so long as the room is clean and quiet and the bed comfortable, I consider the location of more importance. Up very early and out and about to see local attractions and I carefully plan a trip to include places of interest and relaxation. I enjoy visiting museums and historic places and I appreciate the significant costs in maintaining them. If you have a question, please be specific and I will answer to the best of my ability.\nHappy travels, Singing Seagull. ']","RIB Adventure Tours, Boston"," Boat Tours
",,5 of 5 stars,"
Purchased tickets on Groupon for $45 each. Another amazing attraction available in Boston.
"
GeckoGirl1025,Manchester,New Hampshire,,,"['manchester', ' nh', 'boston', ' ma', 'lincoln', ' nh', 'newton', ' ma', 'north woodstock', ' nh', 'agkistro', 'allenstown', ' nh', 'amesbury', ' ma', 'amherst', ' nh', 'andover', ' ma', 'ano poroia', 'antrim', ' nh']","[' usa', ' greece']",[],"Greek International Food Market, Boston",,,5 of 5 stars,"We love this place! When I brought my Greek father here, he ran around like a little kid, stocking up on his favorites from his homeland. The wine selection is wonderful, and I always buy plenty of pastries to serve after holiday dinners. You cannot go wrong at this store. Katerina, the owner, is a sweetheart and plays the part of a wonderful hostess. She explains the difference between certain foods and offers samples when you can't decide. The store is always clean and the prices are fair considering almost everything is imported from Europe. Don't miss this market!"
35shadow,Shawinigan,Shawinigan,,,"['boston', ' ma', 'cape breton island', ' nova scotia', 'paris', 'shawinigan', ' quebec', 'quebec city', ' quebec', 'saint-mathieu-du-parc', ' quebec', 'varadero']","[' usa', ' canada', ' france', ' cuba']",[],"Beacon Hill Walking Tour, Boston",,,5 of 5 stars,"Trs beau quartier dans le vieux Boston. Le dcor est fabuleux, les maisons bien restaures.Des fleurs partout lampadaires antiques au gaz.Boston est une ville remplie d'histoire."
Debbie_Z_2011,Calabasas,California,,,"['las vegas', ' nv', 'rockport', ' ma', 'boston', ' ma', 'cohasset', ' ma', 'dulles', ' va', 'jamaica', ' ny', 'san francisco', ' ca', 'san diego', ' ca']",[' usa'],[],"RIB Adventure Tours, Boston"," Boat Tours
",,5 of 5 stars,"Our daughter, Valerie, sent us a link to some Groupons for our trip to Boston. I found a $45 Gtoupon for this high speed boat tour of Boston Harbor. It was a great buy! We (my husband, daughter & I) went on a Friday at noontime. I made the reservations over the internet and it was ""game on"". The pick up point was at the end of Sargents Wharf but htere is public parking just get there early because it is the North End and parking is always at a premium. Captain Susan was great and very informative about the harbor and the surrounding areas. It definitely was high speed and a large zodiac type of launch with a big Merc outboard motor. The boat seats 6 people and it flies. You really have to either tie on your glasses or hold on to them or the wind will send them flying. I loved the ride especially sailing over the big wakes from larger boats. It is not a trip for the faint of heart. My husband & daughter were nervous about the speed but both survived. I thought it was thrilling! My husband is suspectible to sea sickness so he took some dramamine (?) before the ride. We spent about 2 hours on the water. There is nothing like approaching Boston from the sea. It is absolutely spectacular! I would do the boat ride again in a heart beat. My husband & daughter did admit they enjoyed the ride even though they were leery of the boat size and the speed at which we moved. I would recommend this boat trip for everyone except small children. It was great fun and thrilling. Captain Susan was a great tour guide."
Italianshopper,,,,,"['boston', ' ma', 'new york city', ' ny', 'istanbul', 'new orleans', ' la', 'goreme', 'berlin', 'detroit', ' mi', 'miami', ' fl', 'cambridge', ' ma', 'milan', 'newton', ' ma', 'dearborn', ' mi']","[' usa', ' turkey', ' germany', ' italy']",[],"Exhale Spa, Boston"," Spas
",,5 of 5 stars,"
Try the core classes and discover muscles you never knew you had, opt for yoga for terrific stretches in a roomy studio, the massages and facials rock, and the boutique have cute things.
"
adrianagr,buenos aires Argentina,buenos aires Argentina, female , 50-64 ,"['sydney', 'naples', ' fl', 'miami', ' fl', 'buenos aires', 'marathon', ' fl', 'cambridge', ' ma', 'fort lauderdale', ' fl', 'hyannis', ' ma', 'baku', 'boston', ' ma', 'fort myers beach', ' fl', 'framingham', ' ma']","[' australia', ' usa', ' argentina', ' azerbaijan']",[],"Beacon Hill Walking Tour, Boston",,,5 of 5 stars,"
I took the Black Heritage Tour in Boston. Very interesting. I went with my kids and they loved it. It is free and you should go to the Information Center downton
"
rebelyell18,MA,MA, female , 25-34 ,"['new york city', ' ny', 'chicago', ' il', 'boston', ' ma', 'victoria falls', 'table mountain national park', 'lincoln', ' ma', 'pottsville', ' pa', 'orange', ' ct', 'portsmouth', ' nh', 'las vegas', ' nv', 'cleveland', ' oh', 'columbus', ' oh']","[' usa', ' zimbabwe', ' south africa']",['A huge rock music fan (esp. 80s hair metal) who bases many of my trips around a concert \\m/\n----\nI want to travel everywhere and anywhere! '],"Boston Chocolate Tours, Boston",N/A,,4 of 5 stars,"My boyfriend took me on the Back Bay tour for my birthday and I had a blast! I've spent plenty of time around the Newbury St. area and, without this tour, I still wouldn't have found the most amazing truffles ever. (@ Teuscher, for those interested.)

We certainly ate our share of chocolate and got to try many different kinds - from traditional milk chocolate at Hotel Chocolat to the aforementioned amazing truffles at Teuscher (the champagne ones are to die for) and everything in between...even dark chocolate infused with Pop-Rocks!

Sure, I have been on some better food tours. But, the point of THIS tour is to eat & enjoy chocolate with fellow chocolate lovers, not necessarily to hear about the history of Boston. And this was definitely accomplished!"
EmilyK655,Boston,Massachusetts,,,"['boston', ' ma']",[' usa'],[],"Boston Chocolate Tours, Boston",N/A,,4 of 5 stars,"
My boyfriend surprised me with the chocolate walking tour for my birthday and it was really fun. The tour guide Victoria was really great, it was relaxed but still insightful and a great way to explore an area of the city! Would definitely recommend.
"
EmilyK655,Boston,Massachusetts,,,"['boston', ' ma']",[' usa'],[],"Boston Chocolate Tours, Boston",N/A,,4 of 5 stars,"
My boyfriend surprised me with the chocolate walking tour for my birthday and it was really fun. The tour guide Victoria was really great, it was relaxed but still insightful and a great way to explore an area of the city! Would definitely recommend.
"
WiscDoll,Madison,Wisconsin, female , 25-34 ,"['las vegas', ' nv', 'clearwater', ' fl', 'fort myers beach', ' fl', 'milwaukee', ' wi', 'boston', ' ma', 'chicago', ' il', 'tampa', ' fl', 'saint louis', ' mo', 'wisconsin dells', ' wi', 'brookfield', ' wi', 'fort lauderdale', ' fl', 'louisville', ' ky']",[' usa'],[],"Boston Chocolate Tours, Boston",N/A,,5 of 5 stars,"We went on the Back Bay Boston Chocolate tour along Newbury and Boylston Streets while visiting Boston last weekend. By far, one of the best tours we did while visiting Boston! Victoria was our guide, and she did a fantastic job. We learned quite a bit about chocolate as well as some Boston history related to chocolate on the tour. In addition to visiting about 6 chocolate shops, we also stopped by Ben & Jerry's for a new chocolate ice cream sample and a cosmetics store where items made with chocolate are sold.

LOTS of chocolate, lots of fun! It was well worth the price and is highly recommended if you have a sweet tooth."
cow1213,Fayetteville,North Carolina, male , 18-24 ,"['venice', 'boston', ' ma', 'savannah', ' ga', 'asheville', ' nc', 'fayetteville', ' nc', 'washington dc', ' dc', 'black mountain', ' nc', 'charlottesville', ' va', 'manchester', ' nh', 'wilmington', ' nc', 'arlington', ' va', 'baltimore', ' md']","[' italy', ' usa']","[""Originally from the northeastern United States, and still visiting up there once or twice a year. Currently located in the southeast and trying to see all the worthwhile destinations within a day's drive. Looking forward to getting out west more and eventually spending some time in Europe. ""]","Boston Chocolate Tours, Boston",N/A,,3 of 5 stars,"We heard of this concept years ago when we lived in Boston but didn't try it until our recent visit back to the area. We chose the South End tour because it had the best reviews on here, and we were unfamiliar with that part of the city. Bottom line is that it was fun, our guide was friendly, and we tried some things we wouldn't have tried otherwise, but the value was questionable. Our tour guide talked to us about the science and culinary history of chocolate, which was good, but she didn't have much to say about the South End as were walking around. We learned more about the neighborhood from one shop owner who had been there for decades and took 10-20 minutes to talk to our group. I'll echo other reviewers who said you could probably do better walking around by yourself with a map, a list of shops, and $100 (which buys a lot of chocolate)."
wishingiwasonvaca,Medford,Massachusetts,,,"['boston', ' ma', 'salem', ' ma', 'sharon', ' ma']",[' usa'],[],"Boston Chocolate Tours, Boston",N/A,,2 of 5 stars,"QUICK ADVICE (in case you don't read any further, I admit I had a LOT to say): Get a group of friends together, grab a few forks, and walk around the North End ordering any chocolate delicacies that pop out to you! You'll be able to do it for a FRACTION of the price, and you might actually eat something that tastes more unique than an Entenmanns chocolate cake!

THE LONG VERSION: I can't believe I paid almost $50 for this Tour!! We did the Faneuil Hall/North End tour and it was far more comical than it was delicious. Thank goodness I went with some friends who have a good sense of humor, because at least we got a silly memory out of the experience.

It seems that having chocolate (good or bad) on the menu was the only criteria when selecting a stop for this tour. The desserts we had were so generic and sub-par that by the end we were expecting to be taken to Burger King for a chocolate shake or a vending machine for a Kit Kat. I am actually capable of buying my own mediocre chocolate chip cookie without the aid of a tour guide. I assumed the tour would be full of hidden treasures, unique tastes, chocolate insights, and out-of-this-world options. Boy was I wrong!

One of the more absurd stops was the hospital-food-chocolate-cake at Wagamama (a noodle bar). Every restaurant under the sun throws a dessert or two on their menu, and apparently that was good enough for this tour company. The least of their problems was that they kept calling it a 5 layer cake when it was 3 (I'm no baker, but even I know that the frosting does not count as a layer).

Another ""highlight"" was eating a cannoli while standing beneath a leaky air conditioner in a dirty ally across from Mike's Pastry. While a Mike's cannoli is delicious - this wasn't even chocolate!! - and its flavor was far out shadowed by how difficult (and gross) it was to eat standing on the sidewalk while annoyed pedestrians tried to push past us.

Our tour guide talked about how full she was at every stop and refused to eat anything. Her banter with the vendors over how she couldn't eat another bite was comical - because she didn't eat anything! Shouldn't a chocolate tour guide like to eat chocolate? Additionally, her explanation of the creation of chocolate was filled with inaccuracies, mispronunciations and awkward incorrect factoids. She'd clearly memorized a script (and not well!) Her knowledge base was limited to what others had told her, but she had no experiences of her own. After telling us how amazing the chocolate cream pie was at the Omni Parker House she confessed she'd ""only used their bathroom"" and never eaten there.

While Godiva - our first stop - is always yummy, it came at a price. The only way to get our one free truffle (that excluded about a dozen things) was to join their membership club and hand over our e-mail address. I would assume that the $50 price tag on the tour would at save me from a shameful sales pitch. But, nope.

I also incorrectly assumed this tour would include some variety. The online description had mentioned things like gelato - but there was none of that on our tour. It was all generic baked goods. Some gelato, hot chocolate, Sam Adams chocolate beer, or a chocolate-covered-SOMETHING would have added some nice variety.

Also, why was water so insanely hard to come by on this tour? Tap water is free at every location we went to, but it was apparently off limits to us. While we were told to bring our own bottle, that goes pretty quickly on an 85 degree day. Our tour guide kept promising to get us water at the next stop, but was so timid that she didn't even have the courage to flag down the water at Cheers. We ended up going to the bar to get our own. Tour guides should be outgoing and dynamic, not fearful of asking for a glass of water. (And don't get me started again on the not-eating-chocolate part ...).

The portions were smaller than the samples you get at Whole Foods. We could have just as easily popped into Maria's and asked for a taste (less than one square inch is what we got) of a dessert (that again - didn't have an ounce of chocolate in it!!!) ... and that would have been free!

This tour company has an awesome idea, but they have a LOT more work to do if they want to charge anything more than a few bucks for something like this. It felt more like a PR opportunity for the bakeries we visited, and not like an insightful chocolate tour. BUMMER!"
Mitt72,Boston,Massachusetts,,,"['boston', ' ma', 'newport', ' ri', 'walpole', ' ma', 'camden', ' me']",[' usa'],[],"Boston Chocolate Tours, Boston",N/A,,5 of 5 stars,"My wife and I recently attended the South End Boston Chocolate Tour and it exceeded our expectations.
Our guide, Victoria, was knowledgeable, charming and funny. Not only did she give us the history of each store we visited, but she interjected facts about chocolate all during the tour (she even had props!).
While I am from Boston, I was unfamiliar with the South End and this tour not only introduced me to a wonderful array of restaurants and shops in the area, but it opened my eyes to a part of the city that I had never been to.
There were about a dozen people on the tour and Victoria helped us get acquainted and comfortable with her and each other from the start.
The culinary selection was out of this world from truffles and brownies to ice cream and beverages.
If you are looking for something unique, fun, entertaining and satisfying, don't miss out on this tour (whether you are from Boston or out of town, or male or female).
It was awesome!"
